3r2k1/1p6/2p3pp/R4p2/R3pP2/4Pn2/1P3PKP/5r2 w - -,c3e2 a5a4 b3a2 c6c5 d2d3 g8f6 c2c3 d4c3 b2c3 f8e7,Mate
8/4q1k1/1p1p2p1/p2Pp2p/P1PpP2P/1P4P1/6K1/3Q4 w - -,,0
r4rk1/1n1b2p1/p2p3p/1p1P1pq1/1PP2p2/4Q3/P2NB1PP/R4R1K w - -,e3b6 f8b8 b6d4 g5e7 a1e1 b8e8 d2f3 e7e3 d4b2 e3b6,29
r1bqkbnr/3n1ppp/p3p3/1p1p4/2pP4/2PBPN2/PP1N1PPP/R1BQ1RK1 w kq -,d2c4 b5c4 d3e2 d8c7 b2b3 g8f6 b3c4 d5c4 d1a4 c8b7,-302
6k1/1p1q4/2pNp1p1/1nP1P1b1/pP2N3/P6Q/1B5P/6K1 w - -,d2c4 b5c4 d3e2 d8c7 b2b3 g8f6 b3c4 d5c4 d1a4 c8b7,Mate
k7/7Q/3K4/8/6B1/8/8/8 w - -,d2c4 b5c4 d3e2 d8c7 b2b3 g8f6 b3c4 d5c4 d1a4 c8b7,Mate
8/4q3/1p1p2pk/p2Pp2p/P1PpP2P/1P3QP1/6K1/8 w - -,,0
r1bqkbnr/ppp2ppp/2n1p3/8/2pP4/P4N2/1B2PPPP/RN1QKB1R w KQkq -,e2e4 c6a5 f1c4 a5c4 d1a4 c8d7 a4c4 g8f6 b1c3 f8e7,-90
6k1/3b1p1p/6pK/4B3/5PP1/7P/8/8 w - -,,0
7k/2R4p/8/2P5/3pp3/4P1p1/5rP1/6K1 w - -,e3d4 e4e3 c7e7 e3e2 e7e2 f2e2 g1f1 e2f2 f1g1 h8g7,-864
4k3/8/8/8/8/8/pp4pp/3QK3 w - -,,0
r1bqr1k1/ppp2pbp/3p1np1/3Pp3/1PP1P3/2N2N1P/P1BQ1PP1/R3K2R w KQ -,e1h1 d8e7 a2a3 e8f8 d2g5 c8d7 c2a4 d7a4 c3a4 e7d7,-11
3r1rk1/2q1bpp1/p1n4p/1p2p3/2p1n2N/2P1B1P1/PP1N1P1P/R2QR1K1 w - -,d1g4 e4f6 g4f3 e5e4 d2e4 c6e5 f3f5 f6e4 e3d4 e4d2,-166
7k/2R4p/8/2P5/3P4/4p1p1/5rP1/6K1 w - -,c7e7 e3e2 e7e2 f2e2 g1f1 e2f2 f1e1 f2g2 c5c6 g2c2,-1526
1r1q1k1r/5p1p/pnB1p1p1/4Pb2/8/8/1P3PPP/R1BQ1RK1 w - -,d1d8 b8d8 c1h6 f8g8 f1d1 d8d3 g2g4 f7f6 g4f5 d3d1,579
5rk1/pp3rp1/2n1p2p/2ppp2q/4P2P/P1PP1N2/1P2QPP1/4R1KR w - -,h1h3 a7a5 b2b3 f7e7 c3c4 f8d8 c4d5 e6d5 h3g3 h5f7,7
5k2/pp3pR1/2p1b2p/r2n1PNP/8/P2P1B2/4PK2/8 w - -,g5e6 f7e6 g7b7 e6f5 b7h7 d5f6 h7h6 f8f7 f2g3 a5a4,278
1k2r3/pp4Qp/1q3p2/8/1P5N/2Pn4/P5PP/RN3K2 w - -,g7g3 d3e5 b1d2 a7a5 h4f3 a5b4 c3b4 b6b4 a1e1 b4d6,Mate
7k/4R2p/8/2P5/3P4/6p1/4prP1/6K1 w - -,g7g3 d3e5 b1d2 a7a5 h4f3 a5b4 c3b4 b6b4 a1e1 b4d6,Mate
8/4q1k1/1p1p2p1/p2Pp2p/P1PpP2P/1P3QPK/8/8 w - -,,0
r2qk1nr/1ppbbppp/p1np4/4p3/B3P3/2PP1N1P/PP3PP1/RNBQK2R w KQkq -,b1d2 g8f6 a4c2 a6a5 a2a3 d6d5 e4d5 f6d5 e1h1 e8h8,62
r1b2r1k/pp1nqpb1/3p1npp/2pPp1B1/2P1P3/2N2NP1/PPQ1BP1P/3R1R1K w - -,g5c1 f6h7 f3g1 d7f6 d1e1 g6g5 c3d1 a7a6 d1e3 f8g8,112
6k1/1pnq4/2pNp1p1/2P1P1N1/pP6/P6Q/1B5P/6K1 w - -,g5e3 f6g8 f3h4 d7f6 f2f3 c8d7 a2a3 b7b6 f1f2 f6h7,Mate
r1r3k1/1b3p1p/p2qp1p1/1p5Q/3P4/2PBR3/P4PPP/R5K1 w - -,h5g5 d6a3 c3c4 a3b2 a1b1 b2d4 d3e2 b7c6 h2h4 b5c4,-96
q7/8/8/6R1/2k5/P6R/8/6K1 w - -,h3h4 c4c3 g5g3 c3c2 a3a4 a8a7 g1g2 c2d2 g3f3 a7g7,11
3rr1k1/1p3p2/pN4pp/3Pbb2/2R2B2/5P2/1P4PP/3K3R w - -,f4h6 f5d3 c4f4 e5c7 f4f6 d3b5 h1e1 e8e1 d1e1 d8e8,-178
r1bqkbnr/3n2pp/p3p3/1ppp1p2/3P4/2PBPN2/PP1N1PPP/R1BQ1RK1 w kq -,e3e4 c5c4 e4f5 c4d3 f5e6 d7f6 f3e5 c8e6 f1e1 d8c8,46
5k2/8/8/8/Q7/8/pp4pp/4K3 w - -,,0
6k1/1pn2q2/2pNp1p1/2P1P3/pP6/P6Q/1B5P/6K1 w - -,a4a3 f8e8 a3a8 e8e7 a8e4 e7d7 e4d4 d7c7 d4c5 c7d7,Mate
r1b1k2r/ppp1qppp/1bnp4/4P3/2B1n3/BQP2N2/P4PPP/RN3RK1 w kq -,e5d6 c7d6 b1d2 e4d2 f3d2 e8h8 a1e1 e7d8 c4d5 c6e7,-39
6k1/1r2q2p/1p2p1p1/p2pPpP1/1rbP1PPQ/7R/7K/2RB4 w - -,h2g1 b4b2 g4f5 e6f5 d1f3 b7c7 f3g2 b6b5 h4e1 b5b4,-251
r1r2qk1/1b3p1p/p3p1pQ/1p6/3P4/2PBR3/P4PPP/R5K1 w - -,h6f4 c8c3 h2h4 a8c8 h4h5 b7d5 a2a4 c3c1 a1c1 c8c1,-121
6k1/2R2pp1/1p5p/p7/6Q1/7P/PPr2qPK/8 w - -,g4c8 g8h7 c7c2 f2f6 c2e2 a5a4 c8c2 g7g6 c2e4 b6b5,578
8/1pn2k2/2p1p1p1/2P1P3/pP6/P6Q/1B5P/6K1 w - -,c7c8 c2c8 g4c8 g8h7 b2b3 g7g6 c8c3 h6h5 c3c4 f2f6,Mate
r1b2rk1/1p3ppp/p1n1pn2/2b5/2B5/1PN1PN2/P4PPP/R1BR2K1 w - -,c3a4 c5a7 c4e2 b7b5 a4c3 c8b7 f3e1 f8d8 c1b2 d8d1,19
8/5k2/8/8/8/Q7/pp4pp/4K3 w - -,,0
3rr1k1/p4ppp/8/1PpPP3/1b4b1/2N2NP1/PP3KBP/3R4 w - -,a2a3 b4a5 d5d6 a5b6 c3a4 f7f6 h2h3 g4e6 a4b6 a7b6,-11
6k1/pb6/1p4pp/3q1p2/3prP2/1P1R2P1/P5QP/1R4K1 w - -,g2f3 b7a6 b1d1 a6d3 f3d3 h6h5 g1f2 g8f7 d3a6 d5c5,-189
3r2k1/1p3pb1/pN4pp/3P4/1R3B2/3b1P2/1P2r1PP/3K3R w - -,h2h4 e2g2 h1h2 d3e2 d1d2 e2f3 h2g2 f3g2 f4c7 d8d5,-220
6R1/5p2/4p3/4k3/4q1P1/4P3/P3KP2/8 w - -,f2f4 e5f6 e2f2 e4c2 f2f3 c2d1 f3f2 f6e7 g4g5 d1c2,-328
r2qkbnr/pp2pppp/8/2p1n3/3PP1b1/8/PP1PNPPP/R1BQKB1R w KQkq -,d1a4 g4d7 a4c2 c5d4 e2d4 g8f6 f1e2 e5g6 c2b3 f6e4,-412
5k2/1pn4Q/2p1p1p1/2P1P3/pP6/P7/1B5P/6K1 w - -,d1a4 g4d7 a4c2 c5d4 e2d4 g8f6 f1e2 e5g6 c2b3 f6e4,Mate
5k2/8/8/8/8/8/Qp4pp/4K3 w - -,,0
r3kbnr/pp1q1ppp/2n5/4P3/2Pp2b1/3B1N2/PP3PPP/RNBQ1RK1 w kq -,f1e1 g8e7 h2h3 g4f5 b1a3 f5d3 d1d3 e8a8 a3b5 e7g6,192
5k2/pp4R1/2p1p2p/r2n1P1P/8/P2P1B2/4PK2/8 w - -,g7b7 e6f5 b7h7 a5a3 h7h6 a3c3 h6g6 d5e7 g6d6 f8g7,275
r1bqkbnr/ppp2ppp/4p3/n7/2pP4/P4N2/1B1NPPPP/R2QKB1R w KQkq -,b2c3 c7c6 a3a4 c6c5 e2e3 c5d4 f3d4 g8f6 d2c4 a5c4,-83
3rrbk1/1p3p2/pN4pp/3P4/5B2/1R3P2/1P2b1PP/3K3R w - -,d1e1 f8d6 f4e3 e2b5 e1f2 e8e3 f2e3 d6c5 e3e4 d8e8,-451
r1b1k2r/pp2qppp/1bnp4/8/2B1n3/BQP2N2/P4PPP/RN3RK1 w kq -,b1d2 e4d2 f3d2 e8h8 a1e1 e7d8 c4d5 c6e7 d5c4 c8f5,-30
r2r2k1/1bq2pbp/p1p1p1p1/1pN5/3P3P/1P2P1P1/4QPB1/R4RK1 w - -,f1c1 d8c8 a1a2 g7f8 h4h5 a6a5 a2c2 f8c5 c2c5 c7e7,42
5k2/1pQ5/2p1p3/2P1P1p1/pP6/P7/1B5P/6K1 w - -,f1c1 d8c8 a1a2 g7f8 h4h5 a6a5 a2c2 f8c5 c2c5 c7e7,Mate
6k1/5p1p/5Bp1/7P/b4PPK/8/8/8 w - -,,0
3rr1k1/p4ppp/3P4/1Pp1P3/1b6/2N2bP1/PP3KBP/3R4 w - -,d6d7 f3d1 d7e8q d8e8 c3d1 e8e5 b2b3 b4e1 f2f1 e1a5,-344
rnbqkb1r/p2p1ppp/2p4n/1p6/2B1P3/5N2/PB3PPP/RN1Q1RK1 w kq -,c4b5 c6b5 b1c3 f8e7 c3d5 e8h8 d1d4 e7f6 e4e5 f6g5,-154
8/4k3/3n4/5Q2/8/5K2/8/8 w - -,c4b5 c6b5 b1c3 f8e7 c3d5 e8h8 d1d4 e7f6 e4e5 f6g5,Mate
5k2/pR6/2p4p/r2n1p1P/8/P2P1B2/4PK2/8 w - -,b7h7 a5a3 h7h6 a3c3 h6g6 d5e7 g6d6 f8g7 f2g3 c3c5,282
r2qkbnr/pp3ppp/4p3/2p1P3/4P1b1/8/PP1PNPPP/R1BQKB1R w KQkq -,f2f3 g8e7 f3g4 e7c6 e2g1 a7a6 g1f3 d8c7 f1e2 e8a8,321
3r1rk1/2q1bpp1/p1n4p/1p2p3/2p3QN/2P1B1P1/PP1n1P1P/R3R1K1 w - -,e3h6 e7f6 e1e2 c7d7 g4d7 d8d7 h6d2 f8d8 d2e3 f6h4,-149
5rk1/1p3rp1/2n1p2p/p1ppp2q/4P2P/P1PP1N1R/1P2QPP1/4R1K1 w - -,a3a4 f7f4 e2d1 f8f7 h3g3 f7e7 d1d2 e7f7 d2e2 f7e7,7
r2q1rk1/p3bpp1/4bn1p/2p5/2p5/3B1N1P/PP3PP1/R1BQ1RK1 w - -,d3e2 d8d1 f1d1 f6e4 f3e5 e7h4 f2f3 e4f2 d1f1 f2d3,-113
4rbk1/1pB2p2/pN4pp/1b1r4/8/1R3P2/1P4PP/3K3R w - -,b3d3 d5d3 d1c1 f8c5 h1d1 c5e3 c1c2 d3d1 c2d1 e8e7,-834
r1b1k2r/pp2qppp/1bnp4/8/2B5/BQP2N2/P2n1PPP/R4RK1 w kq -,f3d2 e8h8 a1e1 e7d8 c4d5 c6e7 d5c4 c8f5 d2e4 d6d5,-30
8/3k4/3n2Q1/8/8/5K2/8/8 w - -,f3d2 e8h8 a1e1 e7d8 c4d5 c6e7 d5c4 c8f5 d2e4 d6d5,Mate
8/2pb1pk1/3p2p1/rp1Pp3/2P1P2P/1p1R1B2/rP6/2K2N1R w - -,f1e3 b5c4 d3c3 a5c5 c3c4 c5c4 e3c4 d7g4 f3g2 g7h6,134
r1bq1rk1/pp2bppp/4p3/3n4/1nBP1B2/2N2N2/PP1Q1PPP/R3R1K1 w - -,f4g3 c8d7 c4b3 d5f6 d2e2 d7e8 a1c1 a7a5 a2a3 b4d5,40
6k1/5p2/5Bp1/8/b4PPK/8/8/8 w - -,,0
8/k7/3K4/8/6B1/8/8/1Q6 w - -,f6e7 a4c2 g4g5 g8g7 e7b4 c2d3 h4g3 g7h7 b4e7 d3b1,Mate
3r3r/4kp1p/pnB1p1pB/4Pb2/8/8/1P3PPP/R4RK1 w - -,a1a6 f5d3 h6g5 e7f8 a6b6 f8g7 g5f6 g7h6 f1d1 h8g8,671
5k2/p6R/2p4p/3n1p1P/8/r2P1B2/4PK2/8 w - -,h7h6 a3c3 h6g6 d5e7 g6d6 f8g7 f2g3 c3c1 g3f4 a7a5,282
r2qkbnr/pp3ppp/4p3/2p1P2b/4P3/5P2/PP1PN1PP/R1BQKB1R w KQkq -,e2f4 h5g6 d1a4 e8e7 h2h4 f7f6 f4e6 d8b6 f1c4 f6e5,368
r1bq1rk1/pp2npbp/2n3p1/2p5/3pPp1Q/1B1P1N2/PPP1N1PP/R1B2RK1 w - -,c1f4 h7h6 e2g3 d8d7 h2h3 g6g5 f4g5 d7d6 g5f4 d6g6,389
rnbqkb1r/5ppp/p1pppn2/1p4N1/4P3/1B6/PPPP1PPP/RNBQK2R w KQkq -,d2d3 f8e7 a2a4 h7h6 g5f3 c8b7 b1d2 c6c5 e1h1 d8c7,-32
r1b1k2r/pp2qppp/1bnp4/8/2B5/BnP2N2/P4PPP/R3R1K1 w kq -,e1e7 e8e7 a2b3 c8e6 c4e6 f7e6 f3g5 e7d7 c3c4 a8d8,-516
3rr1k1/1pB2p2/pN4pp/1b1P4/8/2b2P2/1P4PP/2K4R w - -,h1d1 c3a5 d5d6 a5b6 c7b6 d8c8 b6c7 f7f6 c1b1 b5a4,-584
r1bqkb1r/pp1n1ppp/5n2/4p3/3PP3/2N5/PP4PP/R1BQKBNR w KQkq -,d4e5 d7e5 d1d8 e8d8 g1f3 e5f3 g2f3 c8e6 c1e3 a7a6,66
5k2/p7/2p4R/3n1p1P/8/2rP1B2/4PK2/8 w - -,h6g6 d5e7 g6d6 f8g7 f2e3 c3c1 e3f4 a7a5 h5h6 g7h8,292
6k1/1r2q2p/1p4p1/p2pPpP1/1rbP1P1Q/7R/7K/2RB4 w - -,h3e3 b4b2 h2g3 e7b4 e3c3 b2b1 h4h1 b1c1 c3c1 b4a3,-241
r1b4r/pp2kppp/1bnp4/8/2B5/BnP2N2/P4PPP/R5K1 w - -,a2b3 c8e6 c4d3 a8d8 c3c4 h8e8 d3e4 e7d7 a3b2 d7c7,-530
6k1/8/8/8/8/Q7/1p4pp/4K3 w - -,,0
6k1/pb6/1p5p/3q1pp1/3p1P2/1P3QP1/P2R3P/3Rr1K1 w - -,d1e1 d5f3 e1e8 g8f7 d2e2 f3h1 g1f2 b7e4 e8d8 h1h2,Mate
r2qkbnr/pp3ppp/4p1b1/2p1P3/4PN2/5P2/PP1P2PP/R1BQKB1R w KQkq -,d1a4 e8e7 h2h4 f7f6 f4e6 d8b6 f1c4 g6f7 e6f8 e7f8,391
r2q2k1/pp2p1bp/1n2p1p1/3n4/3P4/1QNB1r2/PP1B1PPP/R5K1 w - -,c3e4 f3d3 b3d3 b6d7 e4g5 d8b6 a1e1 d7f8 d3f3 d5f6,-400
3r3r/4k2p/pnB1ppp1/4PbB1/8/8/1P3PPP/R4RK1 w - -,g5f6 e7f7 a1a6 b6c8 a6a8 h8g8 f6d8 g8d8 c6b7 d8d2,605
3r1r1k/ppp1b1pp/2n1q3/3bpp2/8/P2PBNP1/1PQ1PPBP/2RR2K1 w - -,c2b1 f5f4 e3c5 g7g5 d1e1 g5g4 c5e7 e6e7 f3d2 d5g2,-118
8/8/8/3k4/5R2/6K1/1r4P1/8 w - -,,0
r1bq1rk1/p3pp2/4n1p1/2Pp3p/7P/3PPNB1/P2QNPP1/b1R3K1 w - -,c5c6 a1f6 c6c7 d8d7 f3d4 e6d4 e2d4 e7e5 d4f3 f8e8,-327
Q7/5k2/8/8/8/8/1p4pp/4K3 w - -,,0
r1b1r1k1/pp1nqpbp/3p2p1/2pPp2n/2P1P3/2N1B3/PPQ1BPPP/3RNRK1 w - -,e2h5 g6h5 h2h3 d7b6 b2b3 f7f5 e4f5 e5e4 f5f6 e7f6,145
r2qkb1r/ppp1pppp/2n1bn2/8/2pP1B2/P3PN2/1P3PPP/RN1QKB1R w KQkq -,b1d2 c6a5 a1c1 c7c6 d2c4 e6c4 f1c4 a5c4 c1c4 e7e6,46
5rk1/1p3rp1/2n1p2p/2ppp2q/p3P2P/P1PP1NR1/1P2QPP1/4R1K1 w - -,,0
3r1rk1/1p3pbp/q1p3p1/4p3/PpPP4/4P1P1/5PBP/R1RQ2K1 w - -,c1c2 e5d4 c2d2 a6b6 a4a5 d4e3 a5b6 d8d2 f2e3 d2d1,-233
8/3k1p2/5Bp1/8/4KPP1/8/2b5/8 w - -,,0
r2q2k1/pp2p2p/1n2p1p1/3n4/3b4/1QNB1P2/PP1B1P1P/R5K1 w - -,a1e1 d8f8 g1g2 d4c3 b2c3 f8c8 g2g1 g8f7 d3f1 b6d7,-30
3rn3/1p3k1b/3p1p2/p1pP1Pp1/2P3Pp/2N1R2P/PP3KN1/8 w - -,c3b5 e8g7 g2e1 g7f5 g4f5 h7f5 f2g2 f5c8 e1f3 a5a4,241
8/8/2k5/5R2/8/6K1/1r4P1/8 w - -,f5f2 b2b8 f2d2 c6c5 g3f4 b8f8 f4g4 f8g8 g4f5 g8f8,12
r4rk1/p3bpp1/4bn1p/2p5/2p5/5N1P/PP2BPP1/R1Bq1RK1 w - -,f1d1 f6e4 f3e5 e7h4 d1f1 c4c3 e2f3 c3b2 c1b2 a8b8,-108
r3kbnr/pp1q1ppp/4p1b1/2p1P3/Q3PN2/5P2/PP1P2PP/R1B1KB1R w KQkq -,f1b5 a8d8 b5d7 d8d7 d2d4 g8e7 d4d5 e6d5 e4d5 e8d8,698
8/8/4k3/8/8/5Q2/1p4pp/4K3 w - -,,0
3r1rk1/1p3pbp/q1p3p1/3P4/PpP1p3/4P1P1/5PBP/R1RQ2K1 w - -,g2f1 g7a1 c1a1 c6c5 d1c2 a6f6 a1b1 f6e5 h2h4 d8d6,-222
8/p4k2/2p3R1/3n1p1P/8/2rP1B2/4PK2/8 w - -,g6c6 c3c6 f3d5 c6e6 h5h6 f7g6 d5e6 g6h6 e6f5 h6g5,589
8/8/5R2/3k4/8/6K1/1r4P1/8 w - -,,0
r2r2k1/1bq2pbp/2p1p1p1/ppN5/3P3P/1P2P1P1/4QPB1/R2R2K1 w - -,h4h5 a5a4 b3a4 b5a4 a1a4 a8a4 c5a4 e6e5 d4e5 d8d1,12
8/5pk1/4p3/p7/6p1/3K4/8/8 w - -,h4h5 a5a4 b3a4 b5a4 a1a4 a8a4 c5a4 e6e5 d4e5 d8d1,Mate
8/4k3/8/8/8/1Q6/1p4pp/4K3 w - -,,0
r1b1r1k1/pp1nqpbp/3p4/2pPp2p/2P1P3/2N1B3/PPQ2PPP/3RNRK1 w - -,h2h3 d7b6 b2b3 f7f5 e4f5 e8f8 c2d2 c8f5 e1f3 f5h3,140
5R2/8/8/3k4/8/6K1/r5P1/8 w - -,f8e8 a2a7 e8e2 a7a6 g3g4 a6a8 g4f5 a8f8 f5g6 d5d6,3
r2q1rk1/pp1bbppp/4p3/3n4/1nBP4/2N2NB1/PP1Q1PPP/R3R1K1 w - -,c4b3 d5f6 d2e2 d7e8 h2h4 b4d5 c3d5 f6d5 h4h5 h7h6,45
r4rk1/pp3pb1/1q4pp/3Pp3/4P3/1pN2R1P/1P3PP1/R2Q2K1 w - -,c3a4 b6d6 d1b3 f8b8 b3b5 g7f8 a1c1 b8c8 f3c3 c8c3,126
3r1rk1/1p3p1p/q1p3p1/3P4/PpP1p3/2b1P1P1/5PBP/1RRQ2K1 w - -,d1g4 f7f5 g4g5 d8d7 h2h4 c6c5 h4h5 a6d6 c1c2 b7b6,-121
3R4/8/8/8/4k3/6K1/r5P1/8 w - -,,0
3r1rk1/4bpp1/p1qp1n1p/8/4PB2/2N1Q3/PPP2PPP/4RK2 w - -,e3f3 f8e8 e1e2 c6c8 h2h3 e7f8 c3d5 f6d5 e4d5 g7g5,-435
r5k1/pp2p2p/1n2p1p1/3q4/3b4/1Q1B1P2/PP1B1P1P/R5K1 w - -,d2c1 a8f8 d3e4 d4f2 g1g2 d5e5 c1h6 f8d8 a1d1 d8d1,-181
5k2/p3n3/2p3R1/5p1P/8/2rP1B2/4PK2/8 w - -,g6d6 c3b3 h5h6 b3b8 f3c6 f8g8 c6f3 g8h8 f2g3 b8b6,288
4R3/8/8/5k2/8/6K1/r5P1/8 w - -,,0
6k1/1r2q2p/1p4p1/p2pPpP1/2bP1P1Q/5B1R/1r5K/2R5 w - -,h2h1 e7b4 h3h2 b2h2 h4h2 b4a3 c1f1 b6b5 f3e2 a3e3,-350
3r1rk1/2q1bp2/p1n4p/1p2p3/2p1n2N/2P3P1/PP1N1P1P/R2QR1K1 w - -,e1e4 e7g5 d1g4 d8d2 h4f5 f7f6 h2h4 c7h7 g4h3 h6h5,-139
8/k7/2QK4/8/6B1/8/8/8 w - -,e1e4 e7g5 d1g4 d8d2 h4f5 f7f6 h2h4 c7h7 g4h3 h6h5,Mate
3r1rk1/1p3p1p/2p3p1/3P4/Ppq1B3/2b1P1P1/5P1P/1RRQ2K1 w - -,e4c2 d8d5 d1f3 d5d2 c2b3 c4d3 c1d1 c6c5 f3d5 d3b1,-90
r1bqkb1r/3n1ppp/p1pppn2/1p4N1/4P3/1B1P4/PPP2PPP/RNBQK2R w KQkq -,e1h1 h7h6 g5f3 d7c5 c2c4 c5b3 a2b3 c8b7 b1c3 b5b4,-34
3rn1b1/1p3k2/3p1p2/pNpP1Pp1/2P3Pp/4R2P/PP3KN1/8 w - -,e3b3 f7e7 b5a7 d8d7 b3b5 e7d8 b5a5 e8c7 g2e3 g8f7,271
4k3/5p2/5KpB/8/5PP1/1b6/8/8 w - -,,0
5R2/8/8/4k3/8/6K1/r5P1/8 w - -,,0
r1bq1rk1/p4ppp/1pnppn2/2p5/2PPP3/P1P1BP2/4N1PP/R2QKB1R w KQ -,e2g3 c8a6 f1d3 c6a5 d1e2 c5d4 c3d4 d8c7 a1c1 f8c8,-22
3r4/5k1p/pnB1p1p1/4Pb2/8/8/1P3PPP/R4RK1 w - -,b2b3 d8b8 a1a6 f5c2 a6a7 f7g8 b3b4 b6d5 c6d5 e6d5,472
r1bq1rk1/p4ppp/1p1ppn2/n1p5/2PPP3/P1P1BPN1/6PP/R2QKB1R w KQ -,e3f4 c8a6 d1a4 d8e8 a4c2 e8d7 d4c5 b6c5 a1d1 f6e8,-58
r1br2k1/bp3ppp/p1n1pn2/8/N1B5/BP2PN2/P4PPP/R2R2K1 w - -,f3e5 c8d7 e5d7 d8d7 c4e2 f6d5 a1c1 a8c8 g1f1 d7c7,53
5k2/4n3/2pR4/p4p1P/8/2rP1B2/4PK2/8 w - -,h5h6 f8g8 d6e6 g8h7 e6e7 h7h6 e7e6 h6g5 e6c6 c3a3,475
3r1rk1/2q1bpp1/p1n4B/1p2p1n1/2p4N/2P3P1/PP1N1P1P/R2QR1K1 w - -,h6g5 e7g5 h4f3 g5h6 d1e2 f7f5 d2f1 e5e4 f3h4 c6e5,-191
rnb1kb1r/pp2pppp/1q1p1n2/8/3p1B2/1N2P3/PPP2PPP/R2QKBNR w KQkq -,d1d3 b6b4 c2c3 d4c3 b2c3 b4a4 g1f3 g7g6 f1e2 c8f5,-168
r3r1k1/p2qppb1/1p3np1/2pP2N1/4P3/5R2/5PPQ/2B2RK1 w - -,f3h3 a8c8 f2f4 f6h5 h3h5 g6h5 h2h5 e7e6 h5h7 g8f8,164
r2q1rk1/pp1bbppp/4p3/8/1nBP4/P1n2NB1/1P1Q1PPP/R3R1K1 w - -,d2c1 c3d5 a3b4 a8c8 b4b5 d7b5 b2b3 d8b6 c1c2 a7a6,-228
rnbqkb1r/p2p1ppp/1p2p3/2pnP3/8/2PB1N2/PP1P1PPP/RNBQK2R w KQkq -,d3e4 c8b7 e1h1 d8c8 d2d4 f7f5 e5f6 d5f6 e4c2 f8e7,60
8/8/8/6p1/3PK3/8/5k2/8 w - -,,0
4r1k1/1p3p2/p1b3pp/8/8/1PR2PP1/3R1B1P/r1K5 w - -,c1c2 a1h1 f2d4 h1e1 h2h4 h6h5 c2b2 e8e6 f3f4 f7f6,-107
rnbqk2r/ppp1bppp/8/3p2Bn/3P4/5N2/PP2PPPP/RN1QKB1R w KQkq -,g5e7 d8e7 e2e3 c7c6 f1e2 c8f5 b1c3 e8h8 e1h1 h5f6,14
r1b1rnk1/pp2qpbp/3p4/2pPp2p/2P1P3/2N1B2P/PPQ2PP1/3RNRK1 w - -,c2e2 f7f5 e4f5 c8f5 e2h5 f5g6 h5g4 f8d7 e1f3 d7f6,165
r1bq1rk1/pp3ppp/2pb1n2/3p4/3P1B2/2PBPN2/P1Q2PPP/R4RK1 w - -,f4e5 f8e8 e5f6 d8f6 d3h7 g8f8 h7d3 c8g4 f3d2 f6h6,52
4k3/5pB1/3K2p1/6P1/5P2/8/8/1b6 w - -,,0
rnb1k2r/ppp1qppp/8/3p3n/3P4/5N2/PP2PPPP/RN1QKB1R w KQkq -,e2e3 c7c6 f1e2 h5f6 e1h1 c8f5 a2a3 e8h8 b1c3 a7a5,15
rn1qkb1r/pb1p1ppp/1p2p3/2pnP3/4B3/2P2N2/PP1P1PPP/RNBQK2R w KQkq -,d2d4 c5d4 f3d4 b8c6 e4d5 e6d5 e1h1 c6d4 c3d4 d7d6,57
2rq1rk1/p4ppp/bp1ppn2/n1p5/2PPP3/P1PBBPN1/4Q1PP/R3K2R w KQ -,d4d5 d8e8 e1h1 e8a4 e4e5 f6d7 e3h6 a6c4 d3h7 g8h7,69
1r1r1k2/p3nb1p/1p1p2p1/2p2p2/P1P5/1PbRP1P1/5PBP/2R2NK1 w - -,f2f4 c3f6 c1d1 f7e8 d3d6 d8d6 d1d6 e7g8 f1d2 f8e7,-393
r1bqr1k1/ppp2pbp/3p2p1/3Pp2n/1PP1P3/2N2N1P/P1BQ1PP1/R4RK1 w - -,,0
r2q1rk1/pp1bbppp/4p3/3n4/2BP4/P1P2NB1/3Q1PPP/R3R1K1 w - -,e1b1 d7c6 f3e5 d8a5 b1b3 f8c8 e5c6 c8c6 c4d5 a5d5,18
rnbq1rk1/pp3ppp/2pb2n1/3pN3/8/3B4/PPPP1PPP/RNBQR1K1 w - -,d3g6 f7g6 d2d4 d8h4 f2f4 g6g5 e5f3 h4h5 f3g5 c8g4,-110
1r1r2k1/pp2ppb1/1n2b1pp/4P3/2qnR2N/BN4P1/P4QBP/5RK1 w - -,a3e7 d8d7 e7d6 b8c8 e4d4 c4b5 d4e4 e6c4 f1e1 d7d8,322
8/8/8/5Kp1/3P4/5k2/8/8 w - -,,0
4k3/5pB1/4bKp1/6P1/5P2/8/8/8 w - -,,0
rnq1kb1r/pb1p1ppp/1p2p3/2pnP3/4B3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq -,d2d4 f7f5 e5f6 d5f6 e4c2 f8e7 c1g5 c5d4 c3d4 e8h8,51
r1b2rk1/b4ppp/p1n1pn2/1p6/N1B5/BP2PN2/P4PPP/R2R2K1 w - -,c4e2 b5a4 a3f8 g8f8 a1c1 c8b7 b3a4 c6e7 f3e5 b7d5,-74
6k1/4n3/2pR3P/p4p2/8/2rP1B2/4PK2/8 w - -,d6e6 g8h7 e6e7 h7h6 e7e6 h6g5 e6c6 c3a3 c6c5 g5g6,536
r2qkbnr/pp1n1ppp/2p1p3/4P3/3P4/3b1N2/PPP3PP/RNBQK2R w KQkq -,d1d3 g8e7 e1h1 h7h6 c2c4 b7b5 b2b3 e7f5 g2g4 b5c4,93
