8/3R4/5K2/8/8/2k5/8/8 w - -,b5c6 b7c6 f1d1 c6c5 c2c3 f8e7 c3d4 c5d4 d1d4 e7f6,Mate
rn1qk1nr/pppbbppp/3pp3/8/8/3P1NP1/PPP1PPBP/RNBQK2R w KQkq -,d3d4 g8f6 e1h1 d6d5 f3e5 c7c5 d4c5 e7c5 c2c4 b8c6,49
rnb1kb1r/pp2pppp/5n2/3p4/3P1B2/3B4/PqP1NPPP/RN1QK2R w KQkq -,f4b8 b2a1 b8e5 a1a2 b1d2 a2a5 e1h1 e7e6 e2f4 f8e7,-311
8/8/8/2k5/8/3RK3/8/7R w - -,f4b8 b2a1 b8e5 a1a2 b1d2 a2a5 e1h1 e7e6 e2f4 f8e7,Mate
rn1qkbnr/pp3ppp/2p1p3/3pP2P/3P2P1/5b2/PPP5/RNBQKBNR w KQkq -,d1d3 f3h1 d3h3 h1e4 b1c3 e4c2 h3h2 c2e4 c1f4 h7h6,-867
rnbqkb1r/1p3ppp/2p2n2/3pp3/p3P3/1BNP1N2/PPP2PPP/R1BQK2R w KQkq -,c1g5 a4b3 a2b3 a8a1 d1a1 d5d4 c3e2 f8d6 c2c3 d4c3,-362
rnbqk1nr/p1pp1pb1/1p2p1pp/6N1/2BPP3/8/PPP2PPP/RNBQK2R w KQkq -,g5f3 d7d5 c4d3 g8e7 e4e5 e8h8 c2c3 c7c5 b1a3 b8c6,21
r1bqkbnr/ppp2pp1/3p3p/n3p3/2B1P3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq -,d1a4 c7c6 c4e2 b7b5 a4c2 g8e7 d2d4 e7g6 f1d1 d8c7,165
1Q6/8/4k3/8/8/4K3/8/8 w - -,c4e2 a5c6 d2d4 g8f6 d1c2 c8d7 b1d2 e5d4 c3d4 g7g5,Mate
rnbk1b1r/ppp2p1p/5np1/4p1B1/4P3/2N5/PPP2PPP/R3KBNR w KQ -,g5f6 f8e7 f6h8 b8d7 c3d5 c7c6 d5e7 d8e7 h8g7 a7a5,1147
5r1b/2R5/b6k/2p1Rr1p/6pN/6P1/4PP2/6K1 w - -,e5f5 f8f5 h4f5 h6g5 c7c5 g5g6 f5h4 g6f7 g1f1 h8d4,615
rnbq1rk1/ppp2ppp/8/2bpP3/4n3/5N2/PPP1BPPP/RNBQ1RK1 w - -,a2a3 b8c6 b1c3 f8e8 c1f4 c6e7 e2d3 e4c3 b2c3 c7c6,-33
r2qkb1r/pppb1ppp/2n2n2/1B1p4/3P4/2N1PN2/PP3PPP/R1BQK2R w KQkq -,b5d3 f8d6 d1b3 e8h8 c1d2 c6e7 c3b5 d7b5 b3b5 d8c8,39
6R1/P7/2r2k2/2P5/1K6/8/8/8 w - -,b5c6 d7c6 f3e5 f8d6 e5c6 b7c6 d1a4 e8h8 a4c6 f8e8,Mate
8/8/3k4/5K2/4Q3/3B4/8/8 w - -,b5c6 d7c6 f3e5 f8d6 e5c6 b7c6 d1a4 e8h8 a4c6 f8e8,Mate
Q5R1/8/r4k2/2P5/1K6/8/8/8 w - -,b5c6 d7c6 f3e5 f8d6 e5c6 b7c6 d1a4 e8h8 a4c6 f8e8,Mate
r1b1k1nr/ppp2ppp/2np1q2/4p1N1/2B1P3/3P4/PPP2KPP/RNBQ3R w kq -,f2e1 c8e6 g5e6 f7e6 d1h5 f6g6 h5g6 h7g6 c4b5 g8e7,550
rnb1k1nr/ppppqppp/8/8/4P3/2bP1NP1/PPP4P/R1BQKB1R w KQkq -,f3d2 c3a5 c2c3 g8f6 f1g2 e8h8 e1h1 a5b6 d3d4 d7d6,-444
r1bqk2r/pp1p1ppp/2n1pn2/8/2P1P3/2b5/PPN2PPP/R1BQKB1R w KQkq -,d1d2 c3d2 c1d2 f6e4 d2e3 d8a5 e1d1 e8h8 d1c1 f8e8,-1307
rnbqk2r/1pp1ppb1/p2p1np1/7p/3PPB2/2N5/PPPQ1PPP/2KR1BNR w kq -,g1f3 b8c6 h2h3 e8h8 c1b1 b7b5 d2e3 b5b4 c3d5 f8e8,172
8/8/8/3pK3/3P4/2k5/8/8 w - -,c1b1 b7b5 f1d3 c8b7 e4e5 f6d5 g1f3 e8h8 c3d5 b7d5,Mate
rn1qkbnr/pb1p1ppp/1p2p3/2p5/3PPP2/2P5/PP4PP/RNBQKBNR w KQkq -,b1d2 c5d4 c3d4 f8b4 e4e5 g8h6 a2a3 b4d2 d1d2 h6f5,-79
r2qkbnr/pb1ppppp/1p6/2p5/2P5/2N1PnP1/PP1P1PBP/R1BQK2R w KQkq -,e1e2 f3d4 e2f1 d4c6 d2d4 g7g6 d4d5 c6a5 b2b3 f8g7,-358
rnbqr1k1/ppp2ppp/3b1n2/3p2B1/3P4/2PB4/PP2NPPP/RN1QK2R w KQ -,a2a4 b8d7 b1a3 c7c6 g5h4 d7f8 h4g3 d6e7 a3c2 f6h5,-62
r2q1rk1/ppp1bppp/2n1bn2/3pp3/8/3P1NP1/PPPNPPBP/R1BQR1K1 w - -,c2c3 h7h6 e2e4 d5e4 d2e4 f6e4 d3e4 d8d1 e1d1 a8d8,-55
rn1qkb1r/p1p1pppp/1p3n2/3p1b2/2PP4/1QN5/PP2PPPP/R1B1KBNR w KQkq -,c4d5 c7c6 d5c6 b8c6 d4d5 c6a5 b3d1 e7e5 e2e4 f5d7,263
rn1qk2r/p1p1bppp/1p2pn2/3P1bB1/3P4/1QN5/PP2PPPP/R3KBNR w KQkq -,g5f6 e7f6 e2e4 f5g6 e4e5 f6e7 b3a4 b8d7 d5e6 f7e6,447
rn1qk2r/p1p2ppp/1p2pb2/3P1b2/3P4/1QN5/PP2PPPP/R3KBNR w KQkq -,e2e4 f5g6 e4e5 f6e7 b3a4 e8f8 d5e6 f7e6 h2h4 c7c6,485
rn1q1rk1/pbppbppp/1p3n2/3P4/4P3/P1N5/1P3PPP/R1BQKBNR w KQ -,f1c4 d7d6 g1e2 c7c6 e1h1 c6d5 e4d5 b8d7 e2d4 a8c8,97
r3k2r/pbpp2pp/1p3p2/2b1PP2/8/1QPp1B2/PP1P3P/RNBR3K w kq -,f3b7 a8b8 e5f6 g7f6 b7a6 e8d8 a6d3 c7c6 d3c2 h8e8,1909
rn1qk2r/pp3ppp/2pb1p2/3p4/3P2b1/3BPN2/PPP2PPP/RN1QK2R w KQkq -,c2c4 d5c4 d3c4 e8h8 h2h3 g4h5 b1d2 b8d7 c4d3 d6b4,27
rn3bnr/pp3kpp/2p5/4p3/3qP1b1/5N2/PPP3PP/RNBQK2R w KQ -,f3e5 d4e5 e1h1 g8f6 d1g4 f8c5 g1h1 h8f8 c1g5 e5e6,-590
rn1qkb1r/1pp2ppp/p3pn2/3p4/3P2b1/2NBPN2/PPP2PPP/R1BQK2R w KQkq -,c1d2 c7c5 d4c5 f8c5 h2h3 g4h5 g2g4 h5g6 f3e5 b8c6,-63
rnbqk2r/ppppbppp/5n2/4p3/8/4P1P1/PPPP1PBP/RNBQK1NR w KQkq -,b1c3 d7d5 d2d4 e5e4 f2f3 e4f3 g1f3 e8h8 e1h1 c7c5,-55
r1bqk2r/pp2bppp/2nppn2/2p3N1/2B1P3/P2P4/1PP2PPP/RNBQK2R w KQkq -,b1c3 d6d5 c4b5 c8d7 e1h1 a7a6 b5c6 d7c6 e4d5 f6d5,-83
r2qkbnr/pp3ppp/2n1p3/3p4/3P1P2/2Nb1N2/PPP3PP/R1BQK2R w KQkq -,f4f5 d3f5 e1h1 f5g6 c1g5 f7f6 g5f4 a7a6 f1e1 d8d7,-939
rnbqk1nr/pp1p1ppp/2p1p3/8/1b1P4/2N1P3/PPP2PPP/R1BQKBNR w KQkq -,d1g4 g7g6 e3e4 g8f6 g4f3 d7d5 c1g5 b4e7 e1a1 f6e4,91
r1bqkb1r/pppp1pp1/2n5/4p2p/2B1P1n1/2N2N2/PPPP1PPP/R1BQ1RK1 w kq -,h2h3 d7d6 f1e1 c6d4 d2d3 d4f3 d1f3 g4f6 c1g5 f8e7,178
r2qk2r/pppnppbp/3p1np1/8/2PP1Bb1/4PN2/PP1N1PPP/R2QKB1R w KQkq -,f4g5 h7h6 g5h4 c7c5 f1e2 d8b6 d1c2 c5d4 f3d4 g4e2,-45
rn1qkb1r/pp2pppp/5n2/3p4/6b1/2NB4/PPPP1PPP/R1BQK1NR w KQkq -,c3e2 e7e5 c2c3 b8c6 h2h3 g4h5 d1b3 d8c7 e2g3 h5g6,-147
1Q6/3rk3/8/2K5/8/8/8/8 w - -,c3e2 e7e5 c2c3 b8c6 h2h3 g4h5 d1b3 d8c7 e2g3 h5g6,Mate
r1bq1rk1/pp1nbppp/2pp1n2/3Pp3/4P3/2N1BN1P/PPP2PP1/R2QKB1R w KQ -,f1e2 c6d5 e4d5 f6e8 a2a4 f7f5 a4a5 g8h8 e1h1 g7g5,-35
r1bqk2r/pp2nppp/2nbp3/3p4/3P4/2PB2B1/PP3PPP/RN1QK1NR w KQkq -,b1d2 e8h8 g1f3 f7f6 e1h1 d6g3 h2g3 e6e5 c3c4 e5d4,36
rn1qkb1r/pp2pppp/2p2n2/8/2pP4/2N2PP1/PP3P1P/R1BQKB1R w KQkq -,f1c4 e7e6 a2a3 f8e7 e1f1 b8d7 f1g2 d7b6 c4a2 e8h8,36
r1bqk2r/pp2ppbp/2np1np1/8/3pP3/2P2N2/PP1NBPPP/R1BQK2R w KQkq -,d2b1 f6e4 c3d4 e8h8 e1h1 d6d5 c1e3 c8g4 h2h3 g4f3,-334
rn1qk2r/1pp1ppbp/p4np1/3p4/3P1B2/2NBPb1P/PPP2PP1/R2QK2R w KQkq -,c3d5 f3d5 e1h1 e8h8 c2c4 d5c6 d3e2 e7e6 e2f3 f6e4,-880
rnbqkb1r/pp2pp1p/2pp1np1/8/4P3/3P2P1/PPP2PBP/RNBQK1NR w KQkq -,c2c4 f8g7 g1e2 a7a6 a2a4 c6c5 h2h3 b8c6 c1e3 f6d7,24
rnbq1rk1/pp2ppbp/2pp1np1/8/4P3/2NPB1P1/PPP2PBP/R2QK1NR w KQ -,g1f3 e7e5 e1h1 f8e8 f1e1 b7b5 d3d4 d8c7 d4e5 d6e5,-43
r2qkbnr/ppp3pp/2n2p2/3pp3/3P3B/3QP3/PPP2PPP/RN2K1NR w KQkq -,d4e5 c6e5 d3b3 c7c6 g1e2 h7h5 b3b7 a8b8 b7a7 b8b2,29
r1bqkb1r/pppp1ppp/2n4n/8/2BQP3/8/PPP2PPP/RNB1K1NR w KQkq -,d4d5 d8f6 g1f3 h6g4 e1h1 g4e5 f3e5 c6e5 c4e2 c7c6,90
r1bqkb1r/p4ppp/2pp1n2/nB2p3/4P3/5N2/PPP2PPP/RNBQK2R w KQkq -,b2b4 c6b5 b4a5 d8a5 c1d2 a5a6 e1h1 f6e4 d2b4 f8e7,-407
rn1qk2r/p1p2ppp/bp2pn2/3p4/3P4/3BPNP1/PPP2PP1/RN1QK2R w KQkq -,d3a6 b8a6 d1e2 a6b8 b1c3 c7c6 a2a3 b8d7 f3d2 b6b5,91
rnbqkb1r/pp2pppp/5n2/3p2B1/3p4/2P5/PP1NPPPP/R2QKBNR w KQkq -,d1b3 d4c3 b2c3 e7e6 e2e4 f8e7 e4d5 e8h8 g1f3 h7h6,-182
rnbqk2r/1p3ppp/p2ppn2/8/2BP4/4PN2/PP3PPP/RN1QK2R w KQkq -,f3d2 b7b5 c4d3 b8c6 b1c3 a8b8 e1h1 e8h8 a2a4 b5a4,24
r1bqk2r/ppp2pp1/2np1n1p/2b1p3/2B1P3/2PP1N1P/PP3PP1/RNBQ1RK1 w kq -,b2b4 c5b6 b1d2 e8h8 f1e1 a7a6 c4b3 c8e6 a2a4 b6a7,60
r1bqkb1r/pppp1pp1/2n4p/8/2BQP3/8/PPP2PPP/RNB2RK1 w kq -,d4c3 d8h4 c4d5 f8d6 f2f4 e8h8 c1e3 d6b4 c3c4 b4a5,175
rnb1kbnr/pp3ppp/2p1p3/3q4/8/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,g2g3 f8e7 f1g2 g8f6 e1h1 c6c5 b1c3 d5d8 f3e5 e8h8,67
rn1qk2r/pp1bppbp/3p1np1/1B6/3PP3/2N4P/PP3PP1/R1BQK1NR w KQkq -,e4e5 f6g8 b5d7 d8d7 c1f4 b8c6 g1f3 g8h6 g2g4 d6e5,77
rnbqkbnr/pp2pppp/2p5/8/8/1B1p4/PPP2PPP/RNBQK1NR w KQkq -,d1d3 d8d3 c2d3 c8f5 e1e2 b8d7 g1f3 e7e6 f3h4 g8e7,-287
rn1qkb1r/pp3ppp/2pp1n2/4p3/2B1P1b1/5N2/PPPP1PPP/RNBQR1K1 w kq -,c2c3 f8e7 h2h3 g4h5 d2d4 b8d7 b1d2 e8h8 c4b3 h7h6,56
r1bqkb1r/pp2pppp/5n2/3P4/3Q4/8/PP2PPPP/RNB1KB1R w KQkq -,b1c3 d8b6 d4b6 a7b6 e2e4 e7e6 d5e6 f7e6 f2f3 f8c5,186
rn1qk2r/ppp2ppp/3p1n2/2b1p3/2P3b1/2NP1NP1/PP2PP1P/R1BQKB1R w KQkq -,f1g2 c7c6 h2h3 g4e6 e1h1 e8h8 c3a4 c5b6 a4b6 a7b6,66
r2qk1nr/ppp3pp/2npp3/4p3/4P3/P1P2N2/1PP2PPP/R1BQK2R w KQkq -,d1e2 g8f6 f3g5 d8e7 f2f3 f6h5 g2g3 h5f6 c1e3 d6d5,16
r2qkb1r/ppp1pppp/2n5/3p3n/3P1Bb1/2P2N2/PP1NPPPP/R2QKB1R w KQkq -,f4e5 g4f3 d2f3 c6e5 f3e5 e7e6 d1b3 d8c8 g2g4 h5f4,71
rnbqkbnr/pp2ppp1/2p4p/3P4/3P4/8/PPP2PPP/RNBQKBNR w KQkq -,d5c6 b8c6 d4d5 c6e5 b1c3 g8f6 d1d4 e5c6 f1b5 a7a6,287
r1b2b1r/pppp1kpp/2n2n2/2q1P3/3p4/5N2/PPP2PPP/RNBQ1RK1 w - -,f1e1 f6d5 b1d2 d5e7 d2e4 c5d5 c2c3 d4d3 b2b3 f7g8,-160
r1bNk2r/ppppb1pp/5n2/4p3/2n1P3/8/PPPP1PPP/RNBQK2R w KQkq -,d2d4 e5d4 d1d4 c4b6 a2a4 a7a5 e4e5 e8h8 e5f6 e7f6,784
r1bqkb1r/p4ppp/2p2n2/3pB3/8/2N5/PPP1PPPP/R2QKB1R w KQkq -,e2e4 f8d6 d1d4 e8h8 e5f6 g7f6 e1a1 d6e5 d4c5 d8b6,94
1r4k1/2b1q3/8/p1p1p1pp/2PpP3/1P3PBb/P1Q2R1P/3R2K1 w - -,d1d3 h5h4 g3h4 g5h4 f3f4 h3d7 f2g2 g8h8 f4f5 b8g8,-161
rnb1kb1r/ppppqppp/4pn2/8/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq -,e4e5 e7c5 f3e2 f6d5 c4d5 e6d5 c2c3 f8e7 d2d4 c5c4,42
r1b1kbnr/pppp2pp/2q5/4p3/4P3/5N2/PPP2PPP/RNBQK2R w KQkq -,e1h1 d7d6 b1c3 g8f6 f1e1 f8e7 c3d5 f6d5 e4d5 c6d7,-23
rn1qk2r/ppp1bppp/4pn2/3p1b2/8/4P1P1/PPPPNPBP/RNBQ1RK1 w kq -,c2c4 f5e4 d1a4 c7c6 c4d5 e4g2 g1g2 d8d5 f2f3 d5d3,-40
r1bq1rk1/p4p1p/1pnbp1p1/2p5/3PQ3/2PB1N2/PP3PPP/R1B2RK1 w - -,e4c6 a8b8 c6a4 c8d7 d3b5 d7b5 a4b5 g8g7 c1g5 d8c7,549
rnbqkb1r/ppp2ppp/8/4p3/4n3/8/PPPPQPPP/RNB1KB1R w KQkq -,c2c3 d8d5 c3c4 d5d4 b1c3 e4d6 f2f4 c8e6 d2d3 e5f4,-486
r2qk2r/1pp2ppp/p1nbpn2/3p1b2/3P4/P1N1PN2/1PP1BPPP/R1BQ1RK1 w kq -,b2b3 h7h5 b3b4 c6e7 c3a4 c7c6 a4c5 d8c7 c1b2 g7g5,-56
rn1qkb1r/ppp2ppp/5n2/3p4/3NP3/2N5/PPP1QPPP/R1B1K2R w KQkq -,c1g5 f8b4 e2b5 b8c6 d4c6 b4c3 b2c3 b7c6 b5c6 e8f8,375
rnb1kb1r/pppp1ppp/5n2/4P3/1q1P4/8/PP3PPP/RNBQKBNR w KQkq -,c1d2 b4e7 b1c3 d7d6 g1f3 d6e5 d4e5 b8c6 f1b5 c8g4,312
r1bqk1nr/pp3pbp/2n3p1/2pp4/4p3/2P1P1P1/PP1P1PBP/RNBQNRK1 w kq -,f2f3 g8f6 d2d4 e4f3 d1f3 c8f5 f3e2 e8h8 f1f5 g6f5,-206
r1bq1rk1/1pp2ppp/p1nbpn2/3p4/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - -,c4d5 e6d5 c1g5 d6e7 f3e5 a8b8 e5c6 b7c6 c3a4 c6c5,97
rnbqkb1r/pppp1p1p/6p1/5p2/3P4/1P6/P1P1PPPP/RN1QKBNR w KQkq -,c2c3 b7b6 g2g3 c8b7 g1f3 f8g7 f1g2 e8h8 e1h1 d7d5,-64
rn1qkb1r/ppp2pp1/5p1p/3p4/3P4/3bP3/PPP2PPP/RN1QK1NR w KQkq -,h2h3 d3a6 g1e2 b8d7 b1d2 f8d6 e1h1 e8h8 b2b3 c7c5,-513
8/5k2/2K3p1/6P1/8/8/8/8 w - -,h2h3 d3a6 g1e2 b8d7 b1d2 f8d6 e1h1 e8h8 b2b3 c7c5,Mate
rnbqkb1r/pp3ppp/2p1pn2/3p4/B7/4PN2/PPPP1PPP/RNBQK2R w KQkq -,a4b3 a7a5 c2c3 f8d6 d2d4 b8d7 e1h1 f6e4 b1d2 f7f5,-90
rnbqkb1r/ppppp1pp/5n2/3P1p2/8/2N2N2/PPP1PPPP/R1BQKB1R w KQkq -,e2e4 f5e4 f3g5 c7c6 g5e4 f6e4 c3e4 d8a5 e4c3 c6d5,241
rnbqk2r/pp2npbp/4p1p1/2pp4/3PP3/2N1BP2/PPPQ2PP/R3KBNR w KQkq -,d4c5 d5d4 e1a1 e6e5 e3h6 e8h8 c3b5 b8d7 h6g7 g8g7,87
r1bqk2r/1ppp1ppp/2n2n2/p1b1p3/2P5/P2PPN2/1P3PPP/RNBQKB1R w KQkq -,d3d4 e5d4 e3d4 c5a7 b1c3 e8h8 f1e2 d7d5 c4c5 b7b6,36
r1bqkb1r/pp2pppp/2p2n2/3p4/3PnB2/2PBPN2/PP3PPP/RN1QK2R w KQkq -,h2h4 f6g4 d3e4 d5e4 f3e5 g4e5 f4e5 f7f6 e5g3 c8f5,91
rn1qkb1r/ppp2ppp/4pn2/5b2/3P4/2N1BP2/PPPQ2PP/R3KBNR w KQkq -,g2g4 f5g6 g1h3 b8c6 h3f4 c6b4 e1a1 f8d6 f4g6 h7g6,81
rnbq1rk1/pp2bpp1/3p1n1p/2p1p1B1/2B1P3/2NP1N2/PPP2PPP/R2Q1RK1 w - -,g5f6 e7f6 c3d5 c8e6 c2c3 b8c6 a2a4 a8b8 f1e1 b8c8,54
3r4/4k1p1/3pp2p/2p2p2/P1P5/r3PP2/3RK1PP/1R6 w - -,h2h4 a3a4 d2c2 e7f6 h4h5 d8a8 b1b6 a8a6 b6b7 a6a7,-172
rnbqkb1r/pp1pppp1/5n2/7p/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -,b1c3 b8c6 f1e2 g7g6 h2h3 f8g7 d4f3 d7d6 c1e3 e8h8,93
rn1qk2r/pb1pbppp/1p2pn2/2p5/2PP4/2N1PN2/PP2BPPP/R1BQK2R w KQkq -,d4d5 d7d6 e3e4 e8h8 e1h1 f6e8 c1f4 e7f6 e4e5 d6e5,142
rnbqkbnr/ppp1pp1p/6p1/8/5P2/3B4/PPP3PP/RNBQK1NR w KQkq -,b1a3 g8f6 g1f3 f8g7 e1h1 e8h8 c2c3 b8d7 d1e2 c7c6,-148
rn1qkb1r/ppp2pp1/4pn1p/3p3b/3P4/2N1PN1P/PPP1BPP1/R1BQK2R w KQkq -,,0
8/8/8/8/1k6/2R1K3/8/2R5 w - -,e2d3 h5f3 d1f3 c7c5 d4c5 b8c6 f3g3 f6h5 g3g4 h5f6,Mate
r1b1kbnr/ppp1qpp1/2np3p/8/2BNP3/8/PPP2PPP/RNBQ1RK1 w kq -,b1c3 c6d4 d1d4 c8e6 f1e1 e7d7 c3d5 g8f6 c4b5 c7c6,245
3b4/7k/8/p1p1p1p1/2PpPr1p/1P1RBq1b/P6P/3Q2RK w - -,d1f3 f4f3 e3g5 f3d3 g5d8 d3e3 d8h4 e3e4 h4d8 a5a4,Mate
3b4/7k/8/p1p1p1B1/2PpP2p/1P1r3b/P6P/6RK w - -,b3b4 d8g5 g1g5 a5b4 g5g2 d3f3 g2g3 f3f1 g3g1 f1f2,Mate
r1bqkb1r/pp3ppp/2n1pn2/2pp4/2PP1B2/P3P3/1P3PPP/RN1QKBNR w KQkq -,h2h4 c5d4 e3d4 d5c4 g1f3 b7b5 a3a4 c8a6 b1c3 f8b4,-160
rn1qk2r/pbppnpbp/1p2p1p1/4P3/3P4/2N1BN2/PPP2PPP/R2QKB1R w KQkq -,d1e2 d7d6 e1a1 h7h6 e3f4 d6d5 h2h4 a7a6 g2g4 b8d7,90
8/7k/8/p1B1p3/2Pp3p/1P5b/P3r3/3R3K w - -,a2a3 h3f5 c5d4 f5e4 h1g1 e5d4 d1d4 h4h3 g1f1 h3h2,-614
rnbq1rk1/p1ppbppp/1p2pn2/8/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w - -,e2e4 c8b7 e4e5 f6e8 d3d4 c7c5 d4c5 e7c5 b1c3 f7f6,64
rnbqkb1r/ppp1pp1p/6p1/3p4/2BPn3/5N2/PPP1QPPP/RNB1K2R w KQkq -,c4b3 f8g7 c2c4 c7c6 e1h1 e8h8 f1e1 c8g4 c4d5 c6d5,-94
r1b1kbnr/ppp1pppp/2n1q3/8/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq -,f1e2 c6b4 g1f3 g8f6 e1h1 e6d6 c3b5 d6d8 c2c4 a7a6,295
r1bqk2r/pppp1pp1/2n4p/2b1p3/2B1P1n1/P1PP1N2/1P3PPP/RNBQK2R w KQkq -,d1e2 c5f2 e1d1 f2b6 d1c2 e8h8 a3a4 f8e8 b2b4 a7a6,-200
rnbqk2r/pp3ppp/2pbpn2/3p4/2PP1B2/1Q3N2/PP2PPPP/RN2KB1R w KQkq -,f4d6 d8d6 e2e3 b7b6 f1e2 c8b7 c4d5 e6d5 b1c3 e8h8,58
r3kbnr/ppp2ppp/3p4/4N2b/2BnP2q/2N4P/PPPP1PP1/R1BQ1RK1 w kq -,f2f3 d6e5 d2d3 f8c5 g1h2 c7c6 c3e2 d4e2 d1e2 h4e7,-475
rn1qkb1r/pbppnpp1/1p2p2p/4P1B1/3P4/5N2/PPP2PPP/RN1QKB1R w KQkq -,g5c1 c7c5 f1d3 b7f3 d1f3 b8c6 c2c3 c5d4 c3d4 e7f5,-46
rnbqk2r/ppppbppp/1n2p3/4P3/8/1B3N2/PPPP1PPP/RNBQK2R w KQkq -,d2d4 a7a5 a2a4 d7d6 e1h1 d6e5 f3e5 e8h8 b1c3 b8d7,104
rnbqkb1r/pp1p1pp1/2p2n1p/8/2B1Pp2/2NP4/PPP3PP/R1BQK1NR w KQkq -,d1e2 f8b4 g1f3 e8h8 e1h1 d7d5 c4b3 a7a5 a2a3 b4c3,-29
r2qkb1r/pbpn1ppp/1p1p1n2/4p3/8/1P3NP1/PBPPPPBP/RN1Q1RK1 w kq -,c2c4 f8e7 d2d4 e8h8 b1c3 a7a6 e2e3 f8e8 d4d5 b6b5,94
r2qkbnr/ppp2ppp/2npb3/8/2B1Pp2/5N1P/PPPP2P1/RNBQK2R w KQkq -,c4b3 g8f6 b1c3 e6b3 a2b3 h7h6 d2d4 f6h5 d1d3 a7a6,-130
r1bq1rk1/ppp1ppb1/2np1np1/7p/3P1B1P/2NBPN2/PPP2PP1/R2QK2R w KQ -,e1h1 c8g4 d1d2 f8e8 f3h2 e7e5 f4g5 d6d5 h2g4 h5g4,-17
rn1qkb1r/pp2pppp/2p5/3n3b/2B5/2N2P2/PPPPN1PP/R1BQK2R w KQkq -,h2h4 f7f6 d2d4 h5f7 c4b3 e7e6 c3e4 b7b5 a2a4 a7a6,72
r1bqkbnr/pp3ppp/8/2Ppn3/8/8/PP3PPP/RNBQKBNR w KQkq -,b2b4 f8e7 c1b2 e7f6 b1c3 g8e7 f1b5 e5c6 a2a3 e8h8,-76
r2q1rk1/ppp2ppp/2p1bn2/2b5/2B1P3/2N5/PPPP1PPP/R1BQ1RK1 w - -,c4e6 f7e6 d2d3 a7a5 a2a4 f6d7 d1e2 d8h4 c1e3 e6e5,287
r1b1kbnr/pppp1ppp/2n2q2/8/3PP3/8/PP3PPP/RNBQKBNR w KQkq -,g1f3 f8b4 b1c3 g8e7 f1e2 d7d5 e1h1 d5e4 c3e4 f6f5,178
r1b1kbnr/ppp2ppp/2np1q2/8/3PP3/5N2/PP3PPP/RNBQKB1R w KQkq -,b1c3 h7h6 c1e3 a7a6 a1c1 f6d8 f1d3 g7g6 e1h1 f8g7,295
r2qkb1r/pp1bpppp/3p1n2/8/3QP3/2NB4/PPP2PPP/R1B1K2R w KQkq -,c1g5 e7e6 e1h1 f8e7 c3b5 d8b8 g5f6 g7f6 d4e3 a7a6,87
r1bqkbnr/pp1n1ppp/4p3/2p5/3PN3/3B1N2/PPP2PPP/R1BQK2R w KQkq -,e1h1 g8f6 e4f6 d7f6 c1e3 c5d4 e3d4 f8d6 d1e2 c8d7,153
r1bqkb1r/pp1n1ppp/4pn2/2p5/3PN3/3B1N2/PPP2PPP/R1BQ1RK1 w kq -,c2c3 c5d4 f3d4 f8e7 d1e2 f6e4 d3e4 e8h8 e4c2 d7f6,118
2R1nb2/r1p1rpkp/1p4p1/2n1p1N1/4P3/4BP2/PP2B1PP/R5K1 w - -,c8d8 h7h6 e3c5 b6c5 g5h3 e8d6 h3f2 e7e6 g2g3 f8e7,36
r2qkb1r/pbpp1ppp/1pn1pn2/8/3P4/2P2NP1/PP2PPBP/RNBQK2R w KQkq -,b1d2 d7d5 e1h1 f8e7 d1c2 e8h8 e2e4 d5e4 d2e4 f6e4,63
4nb2/r1p2pk1/1p2n1pp/4p3/4P3/P3BP1N/1P2B1PP/R5K1 w - -,a1c1 f8c5 e3c5 e6c5 e2c4 e8d6 h3f2 h6h5 f2d1 g7f6,-23
r1b1kb1r/pp2pppp/2n2n2/q1pp4/N2P1B2/4PN2/PPP2PPP/R2QKB1R w KQkq -,f3d2 a5a4 c2c4 a4d1 a1d1 e7e6 d4c5 f8c5 c4d5 f6d5,-791
5b2/r1p2pk1/1p1nn1pp/1B2p3/4P3/P3BP1N/1P4PP/R5K1 w - -,b5d7 d6c4 d7e6 c4e3 e6a2 f8c5 a1b1 c5d4 h3f2 b6b5,-276
5b2/rnp2pk1/1p2n1pp/4p3/4P3/P3BP1N/1P4PP/R4BK1 w - -,a1b1 f8c5 g1f2 c7c6 f1c4 e6d4 c4a2 a7a4 b1c1 b6b5,-57
8/rnp2pk1/1p2n1pp/2b1p3/4P3/P3BP2/1P3NPP/R4BK1 w - -,e3d2 c5d4 a1a2 b7d6 b2b4 b6b5 f1e2 c7c5 b4c5 d4c5,-88
8/r1p2pk1/1p2n1pp/2n1p3/4P3/P4P2/1P3NPP/R4BK1 w - -,f2d3 c5d3 f1d3 e6d4 g1f2 f7f6 f2e3 g7f7 f3f4 b6b5,-82
8/r1p2pk1/1p2n1p1/2n1p2p/4P3/P4P2/1P3NPP/3R1BK1 w - -,d1e1 e6d4 f2d3 c5d3 f1d3 h5h4 g1f2 a7a8 g2g3 a8h8,-90
