4Q3/5ppk/7p/1R6/2p3bP/P3BB1q/P4P1K/8 w - -,d1c1 d5c4 b3c4 c5d4 f3d4 e8h8 f1e2 d8c7 b2a3 b4a3,Mate
7r/1p1bp3/p1rp1pk1/q7/2BQPP2/2P5/P1P5/2K4R w - -,f4f5 d7f5 e4f5 a5f5 h1g1 f5g5 g1g5 g6g5 d4e3 g5g6,740
2kr4/pppq1p1b/2nn4/7p/3PPNrp/2PB4/P1Q3PB/2KRR3 w - -,e4e5 h7d3 c2d3 d6e8 d4d5 c6a5 d5d6 c7d6 e5d6 e8d6,122
rnbqr1k1/pp1p1ppp/4pn2/2p5/2PP4/P1P1PN2/5PPP/R1BQKB1R w KQ -,f1d3 d7d5 e1h1 b8c6 a3a4 b7b6 f3e5 c8b7 f2f3 c6e5,11
r1b2rk1/1p2qpp1/p2n3p/3P2NQ/P3p2P/1P1B4/5PP1/R4RK1 w - -,g5e4 d6e4 f1e1 f7f5 h5f3 c8d7 f3f4 a8e8 a1c1 e7f6,-332
r1bqr1k1/ppp1bpp1/3p1n1p/n3p3/4P3/1BNP2B1/PPP1NPPP/R2Q1RK1 w - -,b3a4 e8f8 c3d5 f6d5 e4d5 c7c6 c2c4 c6d5 c4d5 f7f5,13
1bk4r/1p2n1pp/1Bp1qpb1/Q7/5PP1/2N4P/PP1RP1B1/6K1 w - -,b2b3 h8e8 a5a8 e7d5 g2d5 c6d5 b6a7 e6a6 a8b8 c8d7,664
2r2rk1/p5Np/1p2p1p1/1P1bn3/3R4/P7/2P2PPP/6K1 w - -,d4d2 g8g7 f2f3 f8f5 a3a4 g7f6 g1f2 c8c3 f2e1 e5c4,-958
r1bqk2r/pp3ppp/5nn1/3p4/1Q6/2N2NB1/PP3PPP/R3KB1R w KQkq -,f1b5 c8d7 e1h1 g6e7 f1e1 a7a5 b4a3 a8c8 g3d6 f6e4,669
4rqk1/5pbp/p3p1p1/4P2P/N1PpbPQB/1P5R/P5P1/7K w - -,g4e2 e4f5 g2g4 f5b1 h1g2 f8b4 e2f2 d4d3 h5g6 f7g6,68
r2qk2r/2p2ppp/pbn5/1p1pP3/3Pn1b1/2N2N2/PPB2PPP/R1BQK2R w KQkq -,c3e4 d5e4 c2e4 c6d4 c1e3 a8b8 d1d2 d4f3 g2f3 g4e6,14
rn1q4/ppp1p1b1/3p2kp/5p2/3Pn1pB/4P3/PPP2PP1/RN1QK2R w KQ -,f2f3 g4f3 g2f3 e4f6 b1c3 e7e6 d1d3 b8c6 e1a1 d8d7,340
8/8/2R5/4k3/8/2K5/8/1r6 w - -,,0
1k2r3/1p3R2/pqnp2pp/2p5/P3P1Q1/2NP4/1PP3PP/7K w - -,,0
8/2p5/1p3k2/p5n1/P1p2K1p/7P/1PP3P1/8 w - -,f4e3 g5e6 e3e2 e6c5 e2d1 c5a4 d1d2 a4b2 d2c1 b2a4,-693
rn1qkb1r/4pppp/1pp5/p2p1bB1/P2Pn3/1QP1PN2/1P3PPP/RN2KB1R w KQkq -,g5h4 d8c7 b1d2 e4d2 f3d2 e7e6 h4g3 f8d6 f1e2 e8h8,21
r2qkb1r/1b3ppp/p3pn2/1p2n1B1/3N4/2NQ4/PPP3PP/2KR1B1R w kq -,d3g3 d8b8 f1e2 e5d7 g5f4 b8c8 h1e1 f8e7 e2f3 b7f3,17
6k1/B3bpp1/4p3/p6p/8/6P1/P2rPP1P/2R3K1 w - -,c1c8 g8h7 c8c7 e7b4 c7f7 h7g6 f7b7 d2e2 a2a4 e2a2,-15
1r2r1k1/p2q4/2p1pbpp/2R5/3PR2P/1P6/PB2QP1P/6K1 w - -,e4g4 e8e7 g4g6 e7g7 e2e4 g7g6 e4g6 d7g7 g6g7 g8g7,360
2kr3r/ppp2p1p/3p1pnb/3Pp3/4P3/2P2NP1/PPQN1PqP/2KR3R w - -,c1b1 g2f2 h1f1 f2e2 d1e1 e2a6 d2b3 c8b8 f3d2 h6g7,41
r2q1rk1/1ppbnpb1/3p1npp/1P2p3/2P5/2NP1NP1/4PPBP/1RBQ1RK1 w - -,c1b2 d7e6 d1c2 c7c6 b5c6 b7c6 c4c5 e7f5 c5d6 d8d6,48
8/2p5/1p3k2/p5n1/P5Kp/2p4P/1PP3P1/8 w - -,b2b3 g5e6 g4f3 e6d4 f3e4 d4c2 e4d3 c2b4 d3c3 f6f5,-834
rn2kb1r/ppp1pppp/5n2/5b2/2PP4/2N2N2/Pq1B1PPP/R2QKB1R w KQkq -,a1c1 f6e4 c4c5 b8c6 c1c2 e4c3 c2b2 c3d1 b2b7 f5e4,36
r1bnkb1r/1p1n1ppp/p3p3/4N3/8/2N5/PP2BPPP/R1B2RK1 w kq -,e5c4 b7b5 c4a5 f8b4 a5b3 c8b7 c1e3 b4c3 b2c3 b7d5,-2
r5k1/5pbp/1p2p1p1/1B1n4/P2B4/5n1P/1P3PP1/2R1RK2 w - -,d4g7 g8g7 g2f3 d5f4 h3h4 g7h6 e1d1 g6g5 h4g5 h6g5,511
6k1/3q1pp1/1p5p/2pB4/2n2Q2/6P1/5P1P/6K1 w - -,d5c4 d7e8 c4d5 e8d7 f4b8 g8h7 d5e4 f7f5 e4c2 d7e6,346
R2R4/p1p2pp1/q7/5Pk1/1n6/1P1P4/1BP5/1K3Q2 w - -,d5f3 d7e6 h2h4 c4d6 h4h5 b6b5 f4c1 c5c4 c1a3 e6e5,Mate
3b4/8/8/1P6/K1kB4/2P5/8/8 w - -,,0
3r2k1/pp1r1ppp/2p2n2/2q5/4P3/2N2P1P/bPQ1B1P1/3R1R1K w - -,b2b3 f6h5 h1h2 c5e5 h2g1 h5g3 c3a2 g3f1 d1d7 d8d7,-43
rnb1k1nr/pp3ppp/8/q1b3B1/3p4/2N2N2/PP2PPPP/R2QKB1R w KQkq -,d1a4 a5a4 c3a4 c5b4 g5d2 b4d2 e1d2 b8c6 g2g3 c8e6,44
8/8/2R5/4k3/8/1r1K4/8/8 w - -,,0
r3rqk1/1pp2ppp/1pnpb3/8/1P1P4/P4N1P/3QBPP1/R3R1K1 w - -,d4d5 e6d7 d5c6 b7c6 a3a4 d6d5 a4a5 f8d6 a5a6 c6c5,342
5rk1/p6p/1p2N1p1/1P1bn3/3R4/P7/2r2PPP/6K1 w - -,d4d5 e6d7 d5c6 b7c6 a3a4 d6d5 a4a5 f8d6 a5a6 c6c5,Mate
1kr5/1p6/p2P3p/5p2/1Pn2QpR/2P3P1/3q1PK1/8 w - -,d6d7 d2f4 d7c8q b8c8 g3f4 c8c7 h4h6 c4d6 f2f3 g4f3,415
R2R4/p1p2pp1/q7/5k2/1n6/1P1P4/1BP3Q1/1K6 w - -,d6d7 d2f4 d7c8q b8c8 g3f4 c8c7 h4h6 c4d6 f2f3 g4f3,Mate
2r2rk1/pp2bp2/4b3/5pPp/2B4P/2N5/PP3P2/1K1RR3 w - -,e1e6 f7e6 c4e6 g8g7 e6c8 f8c8 d1d7 g7f8 c3d5 e7d8,406
6k1/4bpp1/4p3/p6p/8/4B1P1/P3rP1P/2R3K1 w - -,c1c8 g8h7 c8c7 e7f6 a2a3 e2a2 c7f7 h7g6 f7a7 a2a3,-72
8/2B4k/5Kp1/8/2pP4/2P1b3/1P4P1/3r4 w - -,f6e6 e3c1 c7a5 c1b2 e6d5 d1a1 a5b4 b2a3 b4a5 a3e7,-412
2r3k1/n2bbppp/1p2p3/pPNqP3/P2P2P1/2p1QN2/2R1BP1P/6K1 w - -,c5d7 e7d8 c2c3 c8c3 e3c3 d5d7 f3d2 d8e7 d2c4 a7c8,146
8/2p5/1p2n3/p3k3/P6K/1Pp4P/2P3P1/8 w - -,h4g4 e5e4 h3h4 e6d4 h4h5 d4c2 h5h6 c2e3 g4g5 c3c2,-946
2kr3r/5pp1/1qp1n3/p1b1p3/R3P1p1/2NP2P1/1PP2Q1N/2B2R1K w - -,f2f7 e6c7 f7g7 c5e3 g7g4 c8b8 c1e3 b6e3 a4a5 e3h6,345
1k2r3/1p3R2/p1np2Qp/2p5/P3P3/2NP4/1qP3PP/7K w - -,,0
rnbqk2r/1p3ppp/p4n2/4p1B1/Pb1pP3/2NB4/1PP1NPPP/R2QK2R w KQkq -,d3c4 b8c6 f2f4 d4c3 d1d8 c6d8 b2c3 b4d6 e1a1 d6a3,-431
r3r1k1/1bqn1pp1/1p1ppn1p/p1p5/1PPP3B/P2BP3/3N1PPP/2RQ1RK1 w - -,b4b5 c5d4 e3d4 e6e5 d4d5 b7c8 h2h3 g7g6 d1e2 g6g5,75
R2R4/p1p2pp1/q7/6k1/1n2Q3/1P1P4/1BP5/1K6 w - -,b4b5 c5d4 e3d4 e6e5 d4d5 b7c8 h2h3 g7g6 d1e2 g6g5,Mate
2r2rk1/5ppp/p3b3/1p2n3/3R4/P1P3N1/1P2B1PP/3R3K w - -,d4d6 e6b3 d1d2 e5c4 e2c4 b3c4 h2h3 f8e8 d2d4 a6a5,13
r3k2r/1bqnbp2/p2ppn1p/1p4p1/3NPPP1/P1NBBQ2/1PP4P/4RRK1 w kq -,e3f2 g5f4 h2h3 a8c8 f3f4 e6e5 f4f5 e5d4 c3d5 f6d5,-146
2kr1b1r/pp1b1ppp/1qn1p3/3pP3/3P4/3B1NP1/PP3PP1/R1BQ1K1R w - -,a2a3 f8e7 b2b4 h7h6 g3g4 c8b8 g2g3 d8c8 a1b1 e7g5,61
2kr3r/ppp2p1p/3p1pnb/3Pp3/4P3/2P2qP1/PPQN1P1P/2K2R1R w - -,c3c4 c8b8 f1e1 f6f5 c1b1 h6d2 c2d2 f5e4 d2c1 g6e7,-459
1r4r1/4kp1p/2bpp3/n4P2/p4P2/P4N1P/1PP5/K2R1B1R w - -,f5f6 e7f6 f1e2 g8c8 h1h2 c6e4 c2c3 a5b3 a1a2 e4d5,-236
8/1b4rk/p5pp/1p2N3/3Q4/8/P5P1/7K w - -,e5d7 g7f7 d7f6 h7g7 f6g4 g7h7 h1h2 h6h5 g4f6 f7f6,603
8/2p5/1p4P1/p3k3/P2n3K/1Pp4P/8/8 w - -,d4d6 b7c8 h1h2 c8f5 d6a6 b5b4 a6c4 g7b7 e5c6 h6h5,Mate
8/8/2R5/4k3/2K5/8/1r6/8 w - -,,0
r2q1rk1/2p2ppp/pbn5/1p1pP3/3Pn1b1/2N1BN2/PPB2PPP/R2QK2R w KQ -,c3e4 d5e4 c2e4 c6d4 e3d4 g4f3 d1f3 b6d4 e4a8 d8a8,129
3b4/6pp/p2k4/5p2/P3p3/2PK3P/3N1PP1/8 w - -,d2e4 f5e4 d3e4 d6c5 g2g3 d8f6 e4d3 a6a5 g3g4 h7h6,-468
1kr5/1p1P4/p6p/5p2/1Pn2qpR/2P3P1/5PK1/8 w - -,d7c8q b8c8 g3f4 c8c7 h4h6 b7b6 h6f6 c4d6 c3c4 c7c6,435
3k4/7R/2r2p1p/4nP2/4K2P/8/8/8 w - -,e4d4 c6c4 d4d5 c4a4 d5e6 a4a6 e6d5 h6h5 h7h5 e5f7,-402
r5k1/1p2Rrp1/p2n4/3P1bP1/PP6/5P2/3p2PK/q7 w - -,e4d4 c6c4 d4d5 c4a4 d5e6 a4a6 e6d5 h6h5 h7h5 e5f7,Mate
r1bqk2r/1pp2ppp/pbnp1n2/1N2p3/4P3/3P1N2/PPP1BPPP/R1BQ1RK1 w kq -,b5c7 b6c7 c1g5 d6d5 g5f6 g7f6 d1c1 h7h6 e4d5 d8d5,-404
8/6pp/pb1k4/5p2/P2Kp3/2P4P/3N1PP1/8 w - -,d4c4 b6f2 d2b3 d6e5 a4a5 g7g6 c4b4 e5f4 c3c4 f4g3,-524
3rrbk1/p1qn1ppp/bppp1n2/6B1/P3P1P1/2N3NP/1PPQ1PB1/3RR1K1 w - -,g3f5 d7e5 g5f6 g7f6 f5g3 e5g6 g3h5 f8g7 f2f4 g6h4,180
r1b4r/3pkp2/p2Rp2p/NpN1n1p1/4P3/8/PPP2PPP/3R2K1 w - -,d6b6 a8a7 c5d3 e5d3 d1d3 a7c7 c2c3 h6h5 h2h3 h8f8,24
8/2p3P1/1p6/p3kn2/P6K/1Pp4P/8/8 w - -,d1d4 h8f8 c5d3 e5d3 d4d3 a8a7 g2g4 a7c7 c2c3 h6h5,Mate
8/8/4k3/2R5/2K5/8/1r6/8 w - -,,0
1bk4r/1p2n1pp/1Bp1qp2/Q4b2/6P1/2N4P/PP1RP1B1/6K1 w - -,g4f5 e6e5 a5e5 b8e5 g2f3 e5c7 b6f2 g7g6 c3a4 g6f5,449
r2qk2r/pp1b1ppp/5nn1/1B1p4/1Q6/2N2NB1/PP3PPP/R3K2R w KQkq -,e1h1 g6e7 f1e1 d7b5 c3b5 e8h8 e1e7 d8b6 g3c7 a7a5,688
7r/1p2p3/p1rp1pk1/5q2/2BQ4/2P5/P1P5/2K4R w - -,h1g1 g6h6 d4e3 f5g5 g1g5 f6g5 e3e6 h6g7 e6e7 g7h6,772
8/k1N5/3Q4/8/5K2/8/8/8 w - -,h1h8 c6c4 d4c4 f5f3 c4d3 f3d3 c2d3 f6f5 c1d2 g6g5,Mate
8/2p3P1/1p6/p3knK1/P7/1P5P/2p5/8 w - -,h1h8 c6c4 d4c4 f5f3 c4d3 f3d3 c2d3 f6f5 c1d2 g6g5,Mate
R7/5p2/p1r1k2p/1p4p1/1P4PP/P4P2/6K1/8 w - -,,0
r2qrbk1/1b1n1ppp/pp1ppn2/8/P2P1B2/1QPB1N1P/1P1N1PP1/R3R1K1 w - -,f4g3 d8c7 f3g5 a8c8 g3h2 h7h6 g5e4 e6e5 f2f3 g7g6,23
rn1qk2r/pp3ppp/2pb1p2/8/5Pb1/5NP1/PPPP3P/R1BQKB1R w KQkq -,f1g2 e8h8 e1h1 d6c5 g1h1 d8d7 d2d4 c5d4 h2h3 g4f3,-58
rq2r1k1/6pp/p2bpn2/3bNp2/2BPpP2/1Q4B1/PP4PP/2R2RK1 w - -,e5d7 b8b3 d7f6 g8f7 a2b3 f7f6 g3e1 e8c8 g2g3 h7h6,-196
1r2r1k1/p2q4/2p1p2p/2R3bP/3P1R2/1P6/PB2Q2P/6K1 w - -,f4g4 g8f7 e2f3 f7e7 h2h4 e8f8 f3e4 g5d2 c5c2 e7d8,400
8/6pp/1b1k4/1p2pp2/8/1PPK3P/3N1PP1/8 w - -,c3c4 b6f2 g2g4 g7g6 g4f5 g6f5 c4b5 f2c5 b5b6 d6c6,-89
2k1r2r/5pp1/1qp1n3/p1b1pQ2/R3P1p1/2NP2P1/1PP4N/2B2R1K w - -,h1g2 c5d4 h2g4 f7f6 c3e2 d4c5 a4c4 c8b7 c1d2 b6c7,355
r2qk2r/pbp2ppp/3b4/4p3/NP2n3/P4Q2/1BPP1PPP/4RRK1 w kq -,h2h3 e4c5 f3g3 c5e6 b2e5 e8h8 f2f4 d6e5 e1e5 d8d6,-274
1r2r1k1/p7/2pqp2p/2R3bP/3P2R1/1P6/PB2Q2P/6K1 w - -,h2h4 e6e5 h4g5 e5e4 e2c4 d6e6 c4e6 e8e6 d4d5 e6d6,563
rnb1k1nr/ppp1qppp/8/3p4/2PP4/8/P1P2PPP/R1BQKBNR w KQkq -,f1e2 g8f6 g1f3 b8c6 e1h1 e8h8 f1e1 d5c4 d4d5 f8d8,53
r3k2r/3b1pp1/p1n1pn1p/8/p2NP3/2P2PB1/4B1PP/R4RK1 w kq -,a1a4 c6d4 a4d4 e8h8 d4d6 d7c8 f1a1 f6h5 g3e1 e6e5,165
8/5b2/7r/pp1p1pkP/2pP4/P1P2B2/2PK1P1R/8 w - -,h2h1 g5f4 h1h3 a5a4 h3g3 h6h8 d2c1 h8h7 f3e2 h7h6,16
k3r3/1p3R2/p1nQ3p/2p5/P3P3/2NP4/1qP3PP/7K w - -,,0
r1bq1rk1/p3n1pp/1n1p4/2pPpp1P/2p1PP2/2b3N1/PP2B1P1/R1BQ1RK1 w - -,,0
6Q1/2p5/1p6/p3knK1/P7/1P5P/8/2q5 w - -,b2c3 f5e4 f4e5 e7d5 g3e4 c8f5 e4d6 d5c3 d1d2 c3e2,Mate
4k3/pp5p/8/4pp1p/1P6/P5P1/2P2PKP/3R4 w - -,g2h3 e8f7 h3h4 f7g6 d1d6 g6g7 h4g5 g7f7 g5h5 e5e4,751
r1b1kb1r/pp1n1pp1/2p1p2p/q1P3B1/3PQ3/3B1N2/P4PPP/R4RK1 w - -,d1e1 e5e4 f2f3 h5h4 f3e4 f5e4 e1e4 e8d7 e4h4 d7c6,Mate
1r4r1/3bkp1p/2n1p3/q2p1p2/p4PP1/P2Q1N1P/1PP5/K2R1B1R w - -,g4f5 a5b6 d1b1 e6f5 d3d1 d7e6 f1d3 e7d6 f3e5 c6d4,34
3b4/7p/3k2p1/1p2pp2/6P1/1PPK1P1P/3N4/8 w - -,,0
6k1/N4p1p/6p1/R2bb1q1/1p6/8/3PQ1PP/2r2R1K w - -,,0
kr6/ppK5/8/P7/8/8/8/1R6 w - -,,0
r6r/1bq1kp2/p2pp3/1p2n3/3NP1n1/P1NB4/1PP4P/3QRRK1 w - -,d3e2 a8g8 e2g4 e5g4 d1c1 g4h2 g1f2 h2g4 f2f3 h8h3,-622
r1bqk2r/2p2ppp/pbn5/3pP3/1p1Pn3/2N2N2/PPB2PPP/R1BQK2R w KQkq -,c3e4 d5e4 c2e4 c8b7 c1e3 a8b8 e1h1 c6e7 e4b7 b8b7,280
8/8/2R5/5k2/2K5/8/1r6/8 w - -,,0
2r5/pp1Rbk2/8/5pPp/7P/2N5/PP3P2/1K6 w - -,c3d5 f7e6 d5e7 c8e8 d7b7 e8e7 b7e7 e6e7 b1c2 e7e6,560
r1bq1rk1/pp2nppp/2n1p3/2ppP2P/3P2Q1/P1P2N2/2P2PP1/R1B1KB1R w KQ -,c1h6 g7g6 f1d3 c5c4 h5g6 f7g6 h6f8 d8f8 d3e2 f8f5,374
r3k2r/3b1pp1/p3pnnp/8/p2NP3/2P2PB1/4B1PP/R4RK1 w kq -,g3d6 e8d8 f1b1 f6e8 d6c5 d8c8 b1b6 e8c7 g2g3 h8e8,167
1bk4r/1p2nqpp/1Bp2p2/Q4P2/8/2N4P/PP1RP1B1/6K1 w - -,a5a8 f7c4 c3e4 c4c1 g1f2 e7f5 b6a7 c8c7 a7b8 h8b8,1043
5rk1/p2q1ppp/1p2p3/2np4/5Bn1/P6R/2RN1KPP/4N3 w - -,f2e2 e6e5 f4e3 d7b5 e2d1 g4e3 h3e3 e5e4 d2b3 c5e6,-681
rnbqkb1r/ppp3pp/5n2/4pp2/4p3/2N3P1/PPPPNPBP/R1BQK2R w KQkq -,d2d4 b8c6 d4e5 d8d1 e1d1 c6e5 c3b5 f8d6 b5d6 c7d6,-117
rnb1k2r/ppp1qppp/5n2/3p4/2PP4/4B3/P1P2PPP/R2QKBNR w KQkq -,g1f3 e8h8 f1e2 d5c4 e2c4 e7b4 f3d2 b8c6 e1h1 b4c3,9
R2R4/p1p2pp1/q7/7k/1n2Q3/1P1P4/2P5/1KB5 w - -,g1f3 e8h8 f1e2 d5c4 e2c4 e7b4 f3d2 b8c6 e1h1 b4c3,Mate
2krr3/ppq1bpp1/2p1p2p/2n1P2P/5P2/2N5/PPPBQ1P1/2KR3R w - -,c1b1 b7b5 a2a3 a7a5 e2f2 b5b4 d2e3 b4c3 e3c5 d8d2,88
r3kbnr/pp1npppp/8/4N2q/Q2p2b1/2N5/PP2PPPP/R1B1KB1R w KQkq -,,0
5rk1/b2b1ppp/5n2/3pp3/Np5q/1B3Q1P/PP1R1PP1/3R2K1 w - -,a2a3 e5e4 d2d4 f8a8 f3e3 d7a4 b3a4 a7d4 e3d4 a8a4,-373
r1bq1rk1/ppp1bppp/2n1pn2/3p4/3P4/P1N1PN2/1PP1BPPP/R1BQK2R w KQ -,b2b3 b7b6 e1h1 c8b7 c1b2 c6b8 e2d3 b8d7 c3e2 a8c8,-8
8/8/8/2R5/2K1k3/8/1r6/8 w - -,,0
1r5Q/3k1p2/p3p3/3pP2P/3P2p1/2P3q1/P1KR4/8 w - -,h8b8 g3e3 b8d6 d7e8 d6a6 e8f8 a6f1 e3g5 d2g2 g5d8,591
1rbq1rk1/pp2npbp/4p1p1/2p1P3/4N3/3PBnP1/PPP3BP/R2Q1RK1 w - -,d1f3 g7e5 e4f6 g8h8 d3d4 e5d4 c2c3 e7f5 c3d4 d8f6,65
r2k3r/3b1pp1/p2Bpnnp/8/p2NP3/2P2P2/4B1PP/R4RK1 w - -,f1b1 f6e8 d6c5 d8c8 c3c4 a8b8 b1b8 c8b8 a1b1 b8c8,186
r1bq1rk1/1p2ppbp/p2p1np1/2n5/2PN4/1P4P1/PB2PPBP/RNQ2RK1 w - -,b1c3 c8d7 c1d2 a8b8 a1b1 h7h5 f1d1 f8e8 b2a1 h5h4,42
rn2kb1r/pp3ppp/1qp1pn2/5b2/1PPP4/5N2/P2BBPPP/RN1QK2R w KQkq -,e1h1 f6e4 c4c5 b6c7 d2e3 f8e7 a2a4 e8h8 a4a5 f8d8,78
4r1k1/1bqn1pp1/1p1ppn1p/r1p5/2PP3B/P2BP3/3N1PPP/2RQ1RK1 w - -,d2b1 c5d4 e3d4 b7e4 d3e4 f6e4 f1e1 e4f6 h4g3 c7c6,-23
4r1k1/p7/2p4p/4P1PP/6Q1/1P5K/Pq6/8 w - -,d2b1 c5d4 e3d4 b7e4 d3e4 f6e4 f1e1 e4f6 h4g3 c7c6,Mate
rnbqkb1r/ppp3pp/5n2/4pp2/8/2Np2P1/PPP1NPBP/R1BQK2R w KQkq -,c1g5 d3e2 d1e2 b8c6 c3d5 f8e7 g5f6 e7f6 e2c4 c8e6,-330
R2R4/p1p2pp1/q4k2/8/1n2Q3/1P1P4/2P5/1KB5 w - -,c1g5 d3e2 d1e2 b8c6 c3d5 f8e7 g5f6 e7f6 e2c4 c8e6,Mate
8/4b2N/6p1/8/2k1K1P1/5P2/8/8 w - -,g4g5 c4c5 e4e5 e7d8 f3f4 d8e7 e5e6 e7d6 f4f5 d6g3,863
r2q1rk1/5ppp/p1b5/2Nn2b1/2p5/5B2/PPQ2PPP/3R1RK1 w - -,h2h4 g5f4 c2c4 c6b5 c4d5 d8h4 g2g3 f4g3 f2g3 h4g3,-175
2b5/8/4P1N1/pk6/6p1/3K4/8/8 w - -,g6f8 b5c6 e6e7 c8d7 f8e6 c6d6 e6d4 d6e7 d3e2 a5a4,-632
R7/2k3pq/7p/8/8/5B2/2P3P1/2K5 w - -,a8a6 h6h5 c1d1 h5h4 a6a4 h7h6 d1e2 h6g5 a4c4 c7d8,-53
5rk1/6pp/4p3/2R3Q1/3n4/6qr/5PPP/5RK1 w - -,g5g3 d4e2 g1h1 e2g3 h1g1 g3f1 g2h3 f1d2 c5c6 d2f3,Mate
8/8/8/6R1/2K1k3/8/2r5/8 w - -,,0
5rk1/p2q1ppp/1p2pn2/2np4/5B2/P4K1R/2RN2PP/4N3 w - -,f4e5 f6e4 d2e4 c5e4 f3e2 f8c8 c2c8 d7c8 e5b2 c8c4,-668
r2kn2r/3b1pp1/p3p1n1/2B4p/p2NP3/2P2P2/4B1PP/RR4K1 w - -,b1b7 h8h6 e2f1 h5h4 a1d1 d8c8 d1b1 e8c7 c3c4 c7e8,206
2r3k1/p4p1p/6pB/8/Q1P4q/7P/P4KP1/4R3 w - -,f2e2 h4h6 a4a7 c8e8 e2f1 h6f4 a7f2 f4c4 f1g1 e8e1,-17
r1bqkb1r/pp1n1pp1/2p1p2p/2P5/3PQ3/3B1N2/P2B1PPP/R4RK1 w - -,f1e1 f8e7 a2a4 d7f6 e4e2 e8f8 a4a5 f6d5 a1a3 e7f6,195
r2q1rk1/5ppp/p7/2Nb2b1/2p5/8/PPQ2PPP/3R1RK1 w - -,h2h4 g5f4 g2g3 a8c8 c5a6 d8a5 c2c3 a5c3 b2c3 d5b7,-377
rn2k2r/pp2bppp/1qp1pn2/5b2/1PPP4/5N2/P2BBPPP/RN1Q1RK1 w kq -,c4c5 b6d8 d1c1 b8d7 a2a4 e8h8 b1c3 a7a6 d2f4 f6e4,69
r2qk2r/pp2ppb1/5np1/6p1/P1pn4/N5P1/1P3PBP/R1BQ1RK1 w kq -,a3c4 e8h8 c1g5 a8c8 a1c1 f6h7 g5f4 d8d7 f1e1 f8d8,3
1rr3k1/2Rb1ppp/p2qp3/3p4/8/6P1/PP1QPPBP/2R3K1 w - -,c7c8 b8c8 c1c8 d7c8 d2a5 g7g6 a2a4 g8f8 h2h4 c8b7,40
rnb1k2r/pp2qppp/3p1n2/2p1p3/2PP4/2PBPN2/P1Q2PPP/R1B1K2R w - -,d4e5 d6e5 f3d2 b8c6 e3e4 f6h5 d2f1 h5f4 f1e3 f4d3,16
r1b2rk1/1pq1ppbp/p2p1np1/2n5/2PN4/1P4P1/PB2PPBP/RNQR2K1 w - -,b1c3 c8d7 h2h3 f8e8 c1d2 e7e6 b2a3 a8d8 e2e4 c7c8,54
2krr3/pp3pp1/4pb1p/8/1n6/1BN4P/PPP2PP1/3R1RK1 w - -,c3a4 b4a6 b3c4 a6c7 c4d3 b7b6 f1e1 d8d7 g2g3 e8d8,-59
rrrkrrrr/8/8/8/8/8/8/3KQ3 w - -,,0
1bkr4/1p2nqpp/1Bp2p2/Q4P2/8/2N4P/PP2P1B1/6K1 w - -,b6d8 e7f5 d8b6 f5h4 b6f2 h4g2 a5f5 f7d7 f5d7 c8d7,397
r1bqkb1r/ppp3pp/2n2n2/4pp2/8/2NP2P1/PP2NPBP/R1BQK2R w KQkq -,d1a4 c8d7 e1h1 f8d6 c3b5 d6e7 a4c4 h7h5 d3d4 a7a6,-103
r1bb1kr1/ppp5/1n1p4/7Q/1n2PP2/3P3p/PPP4P/2K3R1 w - -,h5h6 f8e8 g1g8 e8d7 a2a3 b4a6 h6g7 d7c6 g8d8 c8d7,596
6k1/N4p1p/6p1/3Rb3/1p3q2/8/3PQ1PP/2r2R1K w - -,,0
r4b1r/ppk2ppp/2pp4/3n4/6Q1/2P5/PP3PPP/RNB1K2R w KQ -,e1h1 a8e8 c3c4 h7h5 g4f5 d5f6 b1c3 h5h4 h2h3 h8h5,696
rn1qk1nr/pp2bppp/2p1p3/3p4/4PB2/2PP1P2/PP3P1P/RN1QKB1R w KQkq -,b1d2 g8f6 d3d4 e8h8 h1g1 b8d7 f4e3 g7g6 h2h4 d8b6,-4
N6r/1p2kppp/p4n2/4pb2/4q3/4P3/PP4PP/R1KQ1B1R w - -,d1b3 h8a8 c1d2 a8c8 d2e1 f6g4 f1e2 g4e3 h1f1 e3c2,-502
2r5/8/R7/2b1kpPp/7P/2N5/PP3P2/1K6 w - -,a6a5 e5d6 f2f4 d6e6 a2a4 e6f7 a5a6 c8d8 a6f6 f7g7,456
8/3B4/8/3k4/1K6/8/8/6N1 w - -,b4c3 d5d6 d7b5 d6e6 c3d4 e6f5 g1e2 f5f6 b5c4 f6g5,203
5rk1/6pp/4p3/2R5/8/6Qr/4nPPP/5RK1 w - -,g1h1 e2g3 h1g1 g3f1 g2h3 f1d2 c5c7 d2e4 c7c2 e4f6,-517
2r3k1/p4p1p/6pq/8/Q1P5/7P/P5P1/4RK2 w - -,,0
2b3k1/6np/3p1B2/p2Pp3/1p2Pp1P/1P3P2/1P3q2/2K3RR w - -,f6g7 f2f3 g7e5 g8f7 e5d6 f3e3 c1b1 e3e4 b1a2 a5a4,-370
2r3k1/3b1ppp/p2qp3/3p4/8/6P1/PP1QPPBP/2R3K1 w - -,c1c8 d7c8 d2a5 g7g6 h2h4 c8b7 a2a3 e6e5 e2e3 h7h6,40
5rk1/b2b1ppp/5n2/3p4/Np2p2q/1B3Q1P/PP1R1PP1/2R3K1 w - -,g2g3 h4h3 f3g2 h3h6 c1d1 d7h3 d2d5 h3g2 g1g2 f6g4,-587
