8/8/6Kp/5p2/6kP/8/8/8 b - -,e8h8 f3e5 b8d7 e5d7 d8d7 f2f3 b7b5 c4b3 f5g6 e3e4,Mate
r2qr1k1/2p3pp/1p1pbp2/p1nN4/2P1PR2/1P2Q1N1/P1P3PP/3R2K1 b - -,e6f7 e3f3 c5e6 f4g4 e6g5 f3e3 e8e5 d1f1 d8d7 g4f4,-2
3k1b1r/p2B2pp/Np1qp2n/3pR3/3P1pPP/2r2P2/PPP1Q3/2KR4 b - -,d8d7 b2c3 h6f7 e2b5 d7d8 e5e2 d6d7 c3c4 f8a3 c1d2,171
r4rk1/pp2npp1/4p3/3pP1Pp/qB3P2/8/PPPQ3P/R3K2R b KQ -,f8c8 b2b3 a4e8 b4e7 e8e7 a1c1 e7a3 c2c3 a7a5 e1h1,-165
r2r2k1/pp2q2p/1np1b1p1/4pp2/3P4/1PQB3P/P1P1NPP1/R2R2K1 b - -,e7g5 d4e5 b6d5 c3c4 f5f4 e2d4 e6h3 d3e4 d8d7 d1d3,86
rr2n1k1/1p1b4/pR1p1bpp/P2Pn3/1Pp1Pp2/5P1P/3K1BP1/1NN2B1R b - -,g8f7 c1e2 g6g5 e2c3 f6d8 b1a3 d8b6 f2b6 b8c8 b6d4,82
1R1k4/8/8/1p1r2p1/p1p4p/P2r1P1P/1PR1K3/8 b - -,d8e7 b8b6 e7f7 c2c1 d5e5 e2f2 d3d2 f2f1 d2h2 c1c3,-452
r4rk1/1p4bp/p2p4/2pPq3/P1P1Pn2/3B1P1P/P1QN1B2/2KR3R b - -,d8e7 b8b6 e7f7 c2c1 d5e5 e2f2 d3d2 f2f1 d2h2 c1c3,Mate
8/4R3/8/1K5p/2N2p2/8/4k1b1/8 b - -,e2d1 b5b4 g2f1 e7f7 h5h4 f7f4 d1e2 f4h4 e2f3 b4c3,335
r1bqkb1r/ppp1pp1p/2n2np1/3p2B1/3P4/2P2N2/PP1NPPPP/R2QKB1R b KQkq -,f8g7 e2e3 e8h8 g5h4 f8e8 f1b5 a7a6 b5c6 b7c6 e1h1,35
r4bk1/p1R4n/5p2/RP2pPp1/8/6P1/4K3/8 b - -,a8d8 a5a7 d8b8 c7h7 b8b5 h7f7 b5b6 f7c7 b6b2 e2f3,349
r2qk2r/ppp2ppp/2n1bn2/8/1b6/1PN2N2/PBPP1PPP/R2QKB1R b KQkq -,d8e7 f1e2 e8a8 e1h1 e6g4 f1e1 h8e8 h2h3 g4h5 a2a3,41
r2rn1k1/1bqpb1pp/p1n1p1p1/1p5P/3NP3/P1N1BP2/1PPQ4/2KR1B1R b - -,g6g5 h5h6 c6d4 e3d4 g7g6 h1g1 c7f4 d4e3 f4f3 e3g5,75
r3r1k1/pR3ppp/8/3B4/2p5/b5P1/5P1P/3R2K1 b - -,,0
r4r2/1b2ppkp/p1n2np1/3q4/Np6/1P1P1N2/2P1BPPP/R1Q2RK1 b - -,c6d4 e2d1 d5c6 a4b2 d4b5 b2c4 f6d5 c4a5 c6c7 f1e1,-48
r2qr1k1/2p3pp/1p1p1p2/p1nP4/4PR2/1P2Q1N1/P1P3PP/3R2K1 b - -,g8h8 d1f1 e8e5 a2a3 d8e8 e3f3 e8f7 b3b4 c5d7 f3c3,46
8/4R3/8/1K5p/5p2/8/3N2b1/5k2 b - -,f1g1 e7h7 f4f3 b5c4 f3f2 c4d4 f2f1q d2f1 g1f1 d4e3,13
1R3k2/6R1/p4q1p/2p5/2b1p3/4P1N1/P6P/6K1 b - -,f6d8 b8d8 f8g7 d8c8 c4a2 c8c5 g7f6 g1f2 f6e6 g3f5,669
r7/pp4pp/2kqQ3/3n1r2/3B1P2/8/PP4PP/R3R2K b - -,d6e6 e1e6 c6d7 e6e1 d5f4 d4g7 f5d5 e1f1 a8g8 g7c3,149
rr2n1k1/1p1b4/pB1p2pp/P2Pn3/1Pp1Pp2/N4P1P/3K2P1/2N2B1R b - -,c4c3 d2c3 b8c8 c3b2 d7a4 c1a2 e8f6 b6d4 a4e8 d4e5,95
6R1/2k5/8/1p1r2p1/p1p4p/P2r1P1P/1PR1K3/8 b - -,d5e5 e2f2 e5f5 g8g7 c7b6 c2e2 d3f3 f2g2 f3g3 g2h2,-450
1rbqr2k/1p1n1pbp/p2p1np1/2pP4/P3PP2/2NB1QNP/1P1B2P1/4RR1K b - -,d8e7 b2b3 b7b6 f3e2 b8a8 c3d1 e7f8 d3c2 b6b5 d2c3,174
rnbq1rk1/1pp2ppp/3p1n2/p1b5/2BPPP2/5N2/PP2Q1PP/RNB1K2R b KQ -,c5a7 b1c3 b8c6 d4d5 c6d4 e2d3 d4f3 g2f3 c7c6 d5c6,-90
r2r2k1/pp2q2p/1np1b1p1/5p2/2BPp3/1PQ4P/P1P1NPP1/R2R2K1 b - -,b6c4 b3c4 d8d7 d1d2 e7f7 d4d5 c6d5 c4d5 d7d5 d2d5,-46
8/6k1/1p1p1pBp/7P/1P1K4/2P5/8/8 b - -,f6f5 g6f5 g7f6 f5g6 f6e6 g6e4 d6d5 e4d5 e6f6 d4e4,881
1R6/6k1/p4q1p/2p4N/2b1p3/4P3/P6P/6K1 b - -,g7h7 h5f6 h7g6 f6e4 c4a2 g1f2 g6f5 e4c3 a2e6 b8a8,605
3r4/7p/1b2k1p1/4p3/1B2Pp2/1NP1n2P/1P1R2P1/4K3 b - -,h7h5 b3c5 e6f7 c5d7 e3g2 e1d1 g2e3 d1e2 e3c4 d2d5,42
5b1r/p2k2pp/Np1qp2n/3pR3/3P1pPP/2P2P2/P1P1Q3/2KR4 b - -,h6f7 e2b5 d7d8 e5e2 d6a3 c1d2 f7d6 b5c6 d6c4 d2e1,182
r7/pp4pp/2k1R3/3n1r2/3B1P2/8/PP4PP/R6K b - -,c6d7 e6e1 d5f4 d4g7 f5d5 e1e4 f4d3 h1g1 a8g8 g7c3,155
r1bqk1nr/pp1p1ppp/2pb4/4N3/2B1P3/8/PPP2PPP/RNBQK2R b KQkq -,d8a5 b1c3 d6e5 c1d2 a5c7 f2f4 e5f4 c4f7 e8d8 f7g8,76
8/7R/8/1K5p/5p2/8/3N1kb1/8 b - -,f4f3 b5c4 f2e2 c4c3 f3f2 h7h5 f2f1r h5e5 e2f2 d2f1,13
r1b2rk1/p3ppb1/2pp1np1/7p/1q2P2P/1BN1BP2/PPPQ2P1/2KR3R b - -,a8b8 e3a7 b8b7 a7e3 c6c5 a2a3 b4b6 e4e5 f6e8 c3d5,45
r3r1k1/1n1b1ppp/2qb4/1p2p3/pP2P3/2P1QNP1/3N1P1P/RR3BK1 b - -,a8c8 c3c4 c6a6 c4c5 b7c5 b4c5 d6c5 e3e1 a6a5 f1d3,-8
2r1r1k1/1p4b1/p6p/7b/4p1P1/P4N1P/1P3P2/K1BRR3 b - -,e8d8 d1d8 c8d8 f3h4 h5e8 h4f5 d8d3 c1h6 g7f6 a1b1,94
8/6k1/1p1p3p/5B1P/1P1K4/2P5/8/8 b - -,g7f6 f5g6 f6e6 g6e4 e6f6 d4d5 f6e7 e4g6 e7d7 g6d3,958
r2qk2r/p1p1bpp1/2pp1n1p/8/4P3/2NQB3/PPP2PPP/R4RK1 b kq -,f6g4 e3d4 e8h8 h2h3 g4e5 d4e5 d6e5 d3c4 d8d6 a1d1,80
r5k1/R1R4n/5p2/1P2pPp1/1b6/6P1/4K3/8 b - -,b4d6 a7a8 h7f8 c7c6 g8f7 a8a7 d6e7 c6c7 f8g6 b5b6,1028
8/2b1kp2/3ppp2/p4Prp/Pp2P3/3K1RPP/1PP1N3/8 b - -,h5h4 g3h4 g5h5 e2f4 h5h6 h4h5 d6d5 e4d5 c7f4 f3f4,67
N4bnr/1p2pppp/p1k5/1b6/P7/1P1P4/3K1PPP/R1B4R b - -,e7e5 d2e2 b5d3 e2d3 f8c5 c1e3 c5e3 d3e3 g8e7 h1c1,491
r2q2k1/2p3pp/1p1p1p2/p1nPr3/4PR2/1P3QN1/P1P3PP/3R2K1 b - -,d8e7 h2h4 a8f8 a2a3 g7g6 b3b4 c5d7 d1f1 e7d8 f3c3,46
5rk1/2p2pp1/pr1p1q1p/1p2pP2/2P1B3/1P3R2/P2Q2PP/R5K1 b - -,b5c4 b3c4 f8b8 f3f2 b6b2 d2b2 b8b2 f2b2 f6h4 b2e2,265
r1b2rk1/pp2qpbp/6p1/n1pn4/P2NN3/BP2P1P1/5PBP/R2Q1RK1 b - -,b7b6 e4c5 b6c5 g2d5 c8h3 a1c1 a8c8 f1e1 a7a6 d4e2,140
8/8/1p1p1kBp/7P/1P1K4/2P5/8/8 b - -,f6e6 g6e4 e6e7 d4d5 e7d7 e4f5 d7e7 f5d3 e7d7 d3e4,1111
r1r1n1k1/1p1b4/p2p2pp/P2Pn3/1PpBPp2/N4P1P/3K2P1/2N2B1R b - -,g8f8 d4e5 d6e5 a3c4 d7a4 f1d3 c8c4 d3c4 e8d6 c4d3,95
r1b2rk1/p1ppqppp/2p2n2/8/1b1QPB2/2N2P2/PPP3PP/R3KB1R b KQ -,f6d5 f4d2 b4c5 c3d5 e7h4 g2g3 c5d4 g3h4 c6d5 e4d5,-50
rnb1kb1r/pp1ppp1p/1q3np1/2pP2B1/8/2N5/PPPQPPPP/R3KBNR b KQkq -,f8g7 d5d6 e7d6 d2e3 e8f8 e1a1 d6d5 g5f6 g7f6 e3f4,12
4Rk2/5ppp/p4n2/1pr5/8/5N2/PPP3PP/2KR4 b - -,f8e8 d1d6 a6a5 d6a6 b5b4 c1d2 f6g4 a2a4 b4a3 b2a3,9
6k1/R6n/5p2/1P2pPp1/1b6/6P1/4K3/8 b - -,g8h8 g3g4 b4c5 a7c7 c5g1 e2f3 h7f8 f3e4 g1d4 c7b7,633
8/8/8/1K5R/8/5p2/3N1kb1/8 b - -,g2f1 b5b4 f1g2 h5g5 f2e3 b4c3 e3f4 g5g7 f4e5 c3d3,294
6R1/2k5/8/1p2r1p1/p1p4p/P2r1P1P/1PR2K2/8 b - -,e5f5 f2e1 d3f3 c2e2 c7d6 g8d8 d6c5 d8c8 c5d4 e1d1,-517
6k1/5rB1/3p3b/3P4/p6r/Pp1R1P2/1P6/K3R3 b - -,h6g7 d3d2 f7f3 d2e2 g7e5 a1b1 g8f7 b1c1 h4c4 c1b1,-671
8/7p/1b2k1p1/2B1p3/4Pp2/1NP4P/1P1K2n1/8 b - -,,0
2br4/1p6/1k5p/1N1pQ3/6q1/P1PB4/KP4p1/8 b - -,g4e6 e5c7 b6a6 b5d4 a6a7 d4e6 d8g8 e6d4 a7a8 d4e2,712
r1b2rk1/p3qpbp/1p4p1/n1Nn4/P2N4/BP2P1P1/5PBP/R2Q1RK1 b - -,b6c5 g2d5 c8h3 a1c1 a8c8 f1e1 f8d8 e3e4 g7h6 c1c3,143
rnbqr1k1/1pp2ppp/1b1p1n2/p7/2BPPP2/2N2N2/PP2Q1PP/R1B2RK1 b - -,d6d5 c3d5 f6d5 f3e5 b6d4 g1h1 c7c6 e2h5 b7b5 h5f7,-106
r5k1/p4pp1/4p3/3p3p/2rN1n2/2P2P2/P2R1P1P/2R3K1 b - -,a8c8 g1f1 g8h7 d2c2 f4d3 c1d1 c4d4 c3d4 c8c2 d1d3,-452
r2qkbnr/pppb1ppp/2n5/4P3/2Q1P3/8/PP3PPP/RNB1KBNR b KQkq -,c6e5 c4c2 f8b4 b1c3 d8e7 g1f3 g8f6 c1d2 e5f3 g2f3,-22
r7/pp1k2pp/8/3nRr2/3B1P2/8/PP4PP/R6K b - -,f5e5 d4e5 g7g6 h1g1 a8c8 g1f2 c8c2 f2f3 d5b6 a1e1,145
r3qr1k/5p1p/bn2pN2/3pPnQ1/p6P/P1p3PB/2P2P2/R3R1K1 b - -,e8d8 h3f5 f8g8 g5h5 g8g7 f5h7 g7g3 g1h2 h8g7 e1g1,652
r1b2rk1/1p3ppp/p1q1pn2/2pp4/3P4/2P1PN2/PP1NQPPP/R4RK1 b - -,b7b6 c3c4 a6a5 f1c1 c8a6 e2d1 f6d7 c1c2 f8d8 h2h3,-23
5rk1/5pp1/prpp1q1p/1p2pP2/2P1B3/1P1R4/P2Q2PP/R5K1 b - -,c6c5 a1c1 b5c4 c1c4 f8b8 g2g3 a6a5 g1g2 b6a6 h2h4,343
r1b2rk1/p3qpbp/6p1/n1pB4/P2N4/BP2P1P1/5P1P/R2Q1RK1 b - -,c8h3 a1c1 a8c8 f1e1 f8d8 e3e4 g7h6 c1c3 h6g7 c3d3,135
r2q2k1/2p3pp/1p1p1p2/2nPr3/pP2PR2/5QN1/P1P3PP/3R2K1 b - -,g7g5 f4f6 c5e4 g3e4 e5e4 d1f1 e4f4 f6f4 g5f4 f3g4,180
rnbqr1k1/1pp2ppp/1b1p4/p7/2BPnP2/2N2N2/PP2Q1PP/R1B1R1K1 b - -,e4f6 c1e3 b8c6 e2d2 c8g4 e3f2 g4f3 g2f3 c6e7 f2h4,-176
2r3k1/p4pp1/4p3/3p3p/2rN1n2/2P2P2/P1R2P1P/2R3K1 b - -,a7a6 g1f1 g8h7 d4e2 f4e2 f1e2 g7g5 e2d2 h7g6 d2d3,-464
8/k7/2K5/8/2N5/8/8/B7 b - -,a7a6 a1b2 a6a7 b2g7 a7a8 c4b6 a8b8 g7e5 b8a7 c6c5,15265
k2r1b1r/1p3ppp/8/1P2R3/1nNQ1B2/8/P1q2PPP/R5K1 b - -,f8c5 d4c5 d8d1 e5e1 c2c4 c5c4 d1a1 e1a1 g7g5 f4e3,Mate
8/7p/3k2p1/4p3/4Pp2/2PN3P/1P1K2n1/8 b - -,,0
r1bqr1k1/p1p2ppp/2pb1n2/8/2BB4/2N5/PPP2PPP/R2Q1RK1 b - -,d6h2 g1h2 f6g4 h2g1 d8h4 c4f7 g8h8 d1g4 c8g4 f7e8,-68
2r1r1k1/1n1b1ppp/2qb4/4p3/pPN1P3/4QNP1/5P1P/RR3BK1 b - -,d6b8 b4b5 c6c5 c4b6 c8c7 b6d7 c7d7 b5b6 c5e3 f2e3,165
6R1/2k5/8/1p3rp1/p1p4p/P2r1P1P/1PR3K1/8 b - -,f5f3 c2e2 f3e3 e2e3 d3e3 g8f8 e3g3 g2h2 g3b3 f8f2,-654
r2q1rk1/p1p1bpp1/2pp1n1p/8/4P3/2NQB3/PPP2PPP/3R1RK1 b - -,a7a5 b2b3 f8e8 f2f3 d8c8 e3f2 c8a6 f1e1 f6d7 d3a6,57
r1bbr3/pp1nB2p/3Pk1p1/q1p5/8/2PB4/P1P2PPP/R3R1K1 b - -,e6f7 d3c4 f7g7 e7d8 a5d8 h2h3 g7f6 c4d5 e8e1 a1e1,-714
4nk2/3R1ppp/p7/1pr5/8/5N2/PPP3PP/2K5 b - -,b5b4 d7d3 a6a5 a2a3 b4a3 d3a3 e8d6 b2b3 g7g6 a3a4,15
8/7p/6p1/1k5r/1P6/3K3P/1R4P1/8 b - -,h5d5 d3c3 d5g5 c3d4 g5h5 b2e2 b5b4 e2e5 h5h4 d4d3,34
6k1/p4pp1/4p2p/3r4/P1rP4/R1P2R1P/5PP1/6K1 b - -,e6e5 f3f5 f7f6 d4e5 g8f7 a3b3 a7a5 b3b7 f7g6 f5f3,24
r1bq1rk1/pp2bp2/2np1npp/2p1p1NP/2P5/P1N1P3/1PQPBPP1/R1B1K2R b KQ -,h6g5 h5g6 g8g7 g6f7 f8h8 f7f8q d8f8 h1g1 f8f7 b2b3,-296
r1bqk2r/1p1nppb1/n2N2p1/p5Bp/2PpP2P/5P1N/PP2B1P1/R2QK2R b KQkq -,e8f8 d6b5 d7c5 h3f4 f8g8 f4d5 f7f6 g5f4 c8d7 b5c7,-82
r1bqk2r/ppp2ppp/2p2n2/2b5/2P1p3/2N1P2P/PP1P1PP1/R1BQKB1R b KQkq -,c8f5 b2b3 d8e7 c1b2 f5g6 d1c2 e8a8 a2a3 c5d6 b3b4,-52
r2q2k1/2pn2pp/1p1p1p2/3PrN2/pP2PR2/5Q2/P1P3PP/3R2K1 b - -,g8h8 f4g4 g7g6 f5d4 d8e7 d1f1 a8e8 d4c6 e7g7 g4h4,108
r2q1rk1/1b3ppp/p1n1p3/1ppN4/8/P2PBN1P/1PPQBPP1/R4RK1 b - -,d8d5 f3e1 e6e5 e2f3 d5e6 e3c5 f8d8 f3d1 f7f5 c2c3,457
5rk1/5pp1/pr1p1q1p/1pp1pP2/2P1B3/1P1R4/P2Q2PP/5RK1 b - -,b5c4 b3c4 f8b8 d2d1 g8h7 d3a3 b6b4 d1d3 b8b6 d3d5,310
2r3k1/5pp1/p3p3/3p3p/2r2n2/2P2P2/P1R1NP1P/2R3K1 b - -,f4e2 c2e2 c4c3 c1c3 c8c3 e2e3 d5d4 e3e4 c3f3 e4d4,-483
r2qnrk1/p2p1ppp/bpn1p3/8/2PPP3/P2B2N1/5PPP/R1BQ1RK1 b - -,d7d6 d1a4 c6a5 c1d2 e8f6 a1c1 d6d5 e4d5 e6d5 d2a5,79
r2q2k1/2pn3p/1p1p1pp1/3Pr3/pP1NPR2/5Q2/P1P3PP/3R2K1 b - -,d8e7 d1f1 e5h5 h2h3 a8e8 f3c3 e7e5 c3c4 f6f5 d4e6,164
8/1p3pk1/2p1b1p1/4p3/2P1P3/1P1Q2Pp/rR3P1P/6K1 b - -,a2b2 g1f1 b7b5 d3c3 b2b3 c3e5 g7h7 c4b5 e6c4 f1e1,14
r1bqr1k1/1pp2ppp/1b1p1n2/p7/2BN1P2/2N5/PPQ3PP/R1B1R2K b - -,a2b2 g1f1 b7b5 d3c3 b2b3 c3e5 g7h7 c4b5 e6c4 f1e1,Mate
rr6/5b1k/2p1p3/1pPpPp2/pP1P1Pp1/P5Pp/3K3P/8 b - -,h7g6 d2d1 g6h6 d1c1 f7e8 c1d1 h6h5 d1d2 h5g6 d2c1,-738
r1b2rk1/p1ppqppp/2p5/3nB3/1b1QP3/2N2P2/PPP3PP/R3KB1R b KQ -,b4c5 c3d5 c6d5 e5f6 g7f6 d4d5 c7c6 d5h5 e7e5 h5e5,-427
r1q1kb1r/1p2p2p/pNn1pnp1/3p4/3P4/1Q3N2/PP3PPP/R1B2BK1 b kq -,c8c7 b6a8 c7c8 a8b6 c8b8 b3e3 f6e4 b6a4 f8g7 a4c3,424
rnbqk1nr/pp3ppp/8/2b5/3pN3/6P1/PP2PP1P/R1BQKBNR b KQkq -,c5b4 c1d2 b4e7 g1h3 b8c6 f1g2 f7f5 e4g5 h7h6 g5f3,15
r1r2bk1/5p2/3p1Bp1/p2P3P/7P/Pp2QP2/1PqR4/K6R b - -,c5b4 c1d2 b4e7 g1h3 b8c6 f1g2 f7f5 e4g5 h7h6 g5f3,Mate
8/1k6/2nB2pp/1pPppp2/7P/4P1K1/1P3PP1/8 b - -,h6h5 g3f3 b5b4 f3e2 e5e4 e2d1 b7a6 d1c2 a6a5 d6f8,-153
r1b1k2r/2q1bppp/4p3/3pP3/pp2nP1P/1P2B3/PKP1Q1P1/1NNR3R b kq -,c8a6 c1d3 e8h8 h4h5 a4b3 c2b3 e4g3 e2d2 a6d3 d2d3,-436
rnbqkb1r/pp3ppp/2pp1n2/8/4P3/2NP2P1/PPP3B1/R1BQK1NR b KQkq -,d8b6 d3d4 f6g4 g1f3 f8e7 g2h3 b8a6 a2a4 e8h8 a4a5,-64
6k1/5pp1/p3p3/3p3p/8/2r2P2/P3RPKP/8 b - -,c3c4 e2b2 c4a4 b2b7 g7g6 b7a7 g8g7 h2h4 a4a2 g2g3,-522
5nk1/R7/5p2/1P2pPp1/1b6/5KP1/8/8 b - -,b4d6 g3g4 d6c5 a7b7 c5d4 f3e4 d4c3 e4d5 c3a5 b5b6,695
r2q1rk1/ppp1p2p/2np1ppQ/7n/3PP1b1/2N2N2/PPP2PPP/2KR1B1R b - -,d8e8 f1e2 e7e5 d4e5 g4f3 e2f3 f6e5 f3h5 g6h5 c3d5,102
r3k2r/1p2bppp/p1n1pn2/3p2B1/Nq1P4/1P3Q1P/P1P1BPP1/2KR3R b kq -,b4a3 c1b1 c6b4 a4c3 f6e4 f3e4 d5e4 g5c1 a3a5 a2a3,-583
7k/1p3p2/p5p1/P3Pq2/N1P4Q/8/KP4p1/8 b - -,,0
r1bqr1k1/1pp2ppp/3p1n2/p7/2Bb1P2/1QN5/PP4PP/R1B1R2K b - -,f5h5 h4f6 h8g8 e5e6 f7e6 f6e6 g8g7 e6e7 g7h6 e7e3,Mate
r3qr1k/5p2/bn2pN1p/3pPn1Q/p5PP/P1p5/2P2PB1/R3R1K1 b - -,b6c4 g4f5 h8g7 f6e8 a8e8 f5f6 g7h7 g1h1 e8a8 e1g1,882
3r2k1/5pp1/pr1p1q1p/1ppBpP2/2P5/1P1R4/P2Q2PP/5RK1 b - -,d8e8 d2c3 b6b8 h2h3 b5c4 d5c4 e8d8 d3d1 a6a5 c3a5,377
2r5/6k1/6p1/4p3/4N1PQ/5P1P/6K1/2q5 b - -,c8c2 h4f2 c2f2 g2f2 c1h1 e4g5 g7f6 g5e4 f6e6 f2e3,-589
r7/pp4pp/1nkqb3/3rB3/4QP2/8/PP4PP/R3R2K b - -,d6f8 a1c1 c6d7 c1c7 d7d8 c7g7 d5d7 f4f5 d7g7 e5g7,270
r1bbr3/pp1nB2p/3Pk1p1/q1p5/2B5/2P5/P1P2PPP/R2R2K1 b - -,e6f5 d1d5 f5f4 a1e1 a5c3 g2g3 f4f3 d5d3 f3g4 d3c3,Mate
rnbqk1nr/pp1pppbp/2p3p1/8/2P5/1PN3P1/P2PPP1P/R1BQKBNR b KQkq -,d7d5 f1g2 d5d4 c3a4 e7e5 d2d3 b8a6 g1f3 g8e7 e1h1,-44
2k5/8/2nB2pp/1pPppp1P/8/4P1K1/1P3PP1/8 b - -,f5f4 e3f4 g6h5 f4e5 c8d7 f2f4 d7e6 d6f8 b5b4 f8h6,264
8/3k4/1p1pBp1p/5P2/1P1K3P/2P5/2b5/8 b - -,d7e8 d4d5 b6b5 d5d6 c2d3 e6d7 e8f7 d7c6 f7f8 d6e6,703
1r4k1/r2qppb1/3p1np1/2pP3p/N3P2R/1P3N2/P2Q1PPP/2R3K1 b - -,f6g4 c1c4 g7f6 h2h3 g4e5 f3e5 f6e5 g2g4 e5f6 g4g5,-115
6k1/3p1rpp/1p2pn1B/2p5/QnP5/5q1R/PP3P2/2K3R1 b - -,b4a2 a4a2 f3e4 h3e3 e4b7 e3a3 g8f8 h6g5 f6e8 g5e3,353
r2bn1k1/3b4/pr1p2pp/2pPn3/4Pp2/1RN2P1P/1PK1BBP1/2N4R b - -,b6b8 b3b8 a8b8 c1d3 e5d3 e2d3 d8f6 d3a6 e8c7 a6c4,91
8/8/2k2p1p/2p2P2/4K2P/1b1B4/8/8 b - -,c5c4 d3f1 c4c3 e4d3 b3c4 d3c4 c3c2 c4d3 c2c1q d3e2,-688
2br4/1p1q4/1k3Q1p/1N1p4/8/P1PB4/KP4p1/8 b - -,d7e6 f6d8 b6a6 b5c7 a6a7 c7e6 c8e6 d8a5 a7b8 a5b6,635
8/2b1kp2/5p2/p2p1Prp/Pp5P/3K1RP1/1PP1N3/8 b - -,g5g7 d3d4 e7d6 e2f4 d6c6 f4h5 c7e5 d4e3 g7h7 h5f4,28
4r1k1/pp3ppp/2n3b1/6P1/1P2P3/P1Br1P2/6K1/2R4R b - -,c6d8 h1d1 d3d1 c1d1 d8e6 b4b5 e6g5 d1d7 g6h5 g2g3,-451
8/4R3/p2q1p1p/5P1Q/2p1P3/8/P1k2rPP/R6K b - -,c4c3 h5f7 h6h5 e4e5 d6b6 e5f6 f2g2 h1g2 b6c6 g2g3,621
r1bqkb1r/pp2pppp/2n5/2pn4/8/1P1B1N2/PBPP1PPP/RN1QK2R b KQkq -,d5f4 d3f1 d8d6 g2g3 d6e6 f1e2 f4e2 d1e2 e6e2 e1e2,-89
rn1q1rk1/ppp1bppp/3p1B2/3Pp3/2B1P1b1/2N2N2/PPP2PPP/R2Q1RK1 b - -,b8d7 f6e7 d8e7 c4e2 f7f5 e4f5 g4f5 d1d2 f5g4 f3e1,414
2k5/8/2nB3p/1pPppp1p/7K/4P3/1P3PP1/8 b - -,,0
r2qk1nr/pp2ppbp/2np2p1/1Bp5/4P3/2P2Q1P/PP1P1PP1/RNB1R1K1 b kq -,d8c7 f3d1 a7a6 b5c6 c7c6 d2d4 b7b5 a2a4 c5d4 a4b5,37
rnbqk1nr/1p1pppbp/2p3p1/p7/P1P5/1PN3P1/3PPP1P/R1BQKBNR b KQkq -,b8a6 d2d4 a6b4 g1f3 d7d5 f1g2 d5c4 b3c4 g7d4 d1b3,-23
8/5pp1/4pk2/p2p3p/8/2r2P2/PR3PKP/8 b - -,g7g6 h2h3 c3a3 h3h4 f6f5 b2d2 a5a4 g2g3 a3c3 d2d4,-564
r2q1rk1/1p3pbp/p1np1np1/3Pp3/4P3/4BQ1P/PP3PP1/RN2RBK1 b - -,c6b4 e1c1 a6a5 b1c3 f6e8 a2a3 b4a6 c3a4 f7f5 c1c2,173
8/5P2/8/2P5/2k2P2/8/5Q1P/2R3K1 b - -,c6b4 e1c1 a6a5 b1c3 f6e8 a2a3 b4a6 c3a4 f7f5 c1c2,Mate
1r4k1/r2qppb1/3p2p1/2pP3p/N3P1R1/1P3N2/P2Q1PPP/2R3K1 b - -,h5g4 f3e1 b8b4 d2e2 a7a4 b3a4 d7a4 e2g4 g7b2 c1d1,-491
3r4/4bk2/pN1p2p1/2pP1pPn/P3P2p/3R1P1P/1P3K1B/8 b - -,d8b8 b6c4 f5f4 f2e1 f7e8 e4e5 e8d7 h2g1 h5g3 e1d1,182
8/6R1/k1K5/P6p/8/8/1r3PPP/8 b - -,b2b4 g2g3 b4b2 h2h4 b2f2 g7g5 f2f6 c6d7 f6f3 d7e6,620
7k/7Q/4K3/8/8/8/r7/8 b - -,b2b4 g2g3 b4b2 h2h4 b2f2 g7g5 f2f6 c6d7 f6f3 d7e6,Mate
rnbqk2r/pp2bppp/3pp3/2pP4/2P1P1n1/2N2N2/PP2BPPP/R1BQK2R b KQkq -,e8h8 h2h3 g4e5 f3e5 d6e5 e1h1 b8d7 a2a4 d7f6 d1c2,124
5rk1/6p1/3Pb3/8/P4p1q/1P3R2/3Q4/5K2 b - -,e6h3 f1e2 h3g4 d2d5 g8h8 d6d7 f8d8 d5e5 d8d7 e5f4,-721
3Q2k1/1p3p2/p5p1/P3Pq2/N1P5/8/KP4p1/8 b - -,,0
8/2k5/6R1/1p3rp1/p1p4p/P4r1P/1PR3K1/8 b - -,f3g3 g2h2 f5f3 c2g2 g3h3 h2g1 h3g3 g2g3 f3g3 g1f2,-747
r1bbr3/pp1nB2p/3P2p1/q1pR1k2/2B5/2P5/P1P2PPP/R5K1 b - -,f5f4 g2g3 f4f3 a1e1 a5c3 d5d3 f3g4 d3c3 d8e7 d6e7,Mate
r4q2/pp4pp/1nk1b3/3rB3/4QP2/8/PP4PP/2R1R2K b - -,c6d7 c1c7 d7d8 c7g7 d5d7 f4f5 d7g7 e5g7 f8f5 e4e6,285
8/3k4/1p1p1p1p/5P2/1PBK3P/1bP5/8/8 b - -,d7c7 c4b3 c7c6 b3a4 b6b5 a4d1 d6d5 d1e2 c6d7 d4d5,5870
rnbq1r2/1p2ppbk/p2p1npp/2pP4/P1P1PB2/2N5/1P1QBPPP/R3K1NR b KQ -,d8a5 a1a3 a5b4 g1f3 c8g4 e1h1 g4f3 g2f3 f6h5 f4e3,84
2bQ4/1p6/1kq4p/1N1p4/8/P1PB4/KP4p1/8 b - -,d8a5 a1a3 a5b4 g1f3 c8g4 e1h1 g4f3 g2f3 f6h5 f4e3,Mate
rnbqk2r/pp2ppbp/3p1np1/2p3B1/3P4/2P2NP1/PP2PP1P/RNQ1KB1R b KQkq -,b8c6 f1g2 c5d4 c3d4 c8g4 g5f6 g7f6 e2e3 a8c8 b1c3,-27
