1r5k/6pp/2p5/P5Q1/1P2B3/2P5/5PPK/3RNRn1 b - -,c1c8 e1e2 c8c1 e2e1 c1c7 e1e2 c7d7 e3c3 d6d1 e2e1,Mate
r2q1rk1/pb1n1ppp/1p1bp3/2pnP1N1/3P4/6P1/PPQ2PBP/R1BR2K1 b - -,d5f6 e5f6 d7f6 g2b7 c5d4 d1d4 e6e5 d4d1 a8b8 b7d5,422
r2qr1k1/pb1n1ppp/1p5n/2bpP3/5Q2/1PNN2P1/PB3PBP/R4RK1 b - -,d7f8 a1d1 f8e6 f4f3 c5d4 c3d5 a8b8 f3e4 b7d5 e4d5,156
2bqr1k1/5pb1/p2p2pp/2pPP3/1rn2P2/1P3NP1/2Q3BP/R2N1RK1 b - -,c4a5 a1a3 d8b6 e5e6 c5c4 c2f2 f7e6 f2b6 b4b6 a3a5,-92
rnb1kb1r/pp1p1ppp/2q5/2pNP3/4n3/4BN2/P1P2PPP/R2QKB1R b KQkq -,c6a4 c2c3 a4d1 a1d1 b8a6 f1d3 f7f5 d3a6 b7a6 d5c7,288
r1bqnrk1/pp2ppbp/2np2p1/2p5/2P1P3/P1N3PP/1P1PNPB1/R1BQ1RK1 b - -,e8c7 b2b4 c8e6 b4b5 c6d4 e2d4 g7d4 d1e2 f7f5 e4f5,-40
R7/4k3/8/6p1/8/8/6K1/8 b - -,a7a5 d2d3 e8c7 g1h2 c7e6 a3a4 e6d4 c3b5 d4e2 d1e2,Mate
r2q1rk1/4bppp/p1pp1n2/2p1p3/2N1P1b1/1P1P1N2/PBP2PPP/R2QR1K1 b - -,g4e6 f3g5 e6g4 g5f3 a6a5 a2a4 f6e8 h2h3 g4e6 d1d2,-7
8/8/R3k1p1/5p1p/1b2p3/5PP1/6KP/8 b - -,b4d6 f3e4 f5e4 g2f2 e6e5 f2e2 g6g5 a6a5 e5f6 e2e3,28
r3r1k1/p5p1/2p2pp1/8/2PQ1P2/7P/PBP3P1/5bK1 b - -,a8d8 d4a7 d8d1 b2d4 e8e2 d4f2 e2c2 f4f5 f1d3 g1h2,-381
3rr1k1/1pp1qpp1/p1n1n2p/3RpQ2/4P3/1BP1B1P1/PP3P1P/3R2K1 b - -,d8d6 f5g4 g8h8 a2a4 e8d8 g4h5 h8g8 h2h4 e7f6 b3a2,164
r4k1r/2Q1bp2/q3p1pp/2p5/P3P3/2N5/3R1PPP/5RK1 b - -,a8c8 c7e5 f7f6 e5f4 a6c4 f1c1 f8f7 h2h4 g6g5 f4f3,48
2b1rnk1/5pb1/1qpp2pp/1p2P3/4P2P/1PP2NP1/1BQ2PB1/3R2K1 b - -,d6d5 e4d5 c6d5 d1d5 c8e6 d5d6 b6c7 c2d1 h6h5 g2f1,184
r2qrnk1/pb3ppp/1p5n/2bpP3/5Q2/1PNN2P1/PB3PBP/3R1RK1 b - -,f8e6 f4f3 c5d4 c3d5 a8b8 f3e4 b7d5 e4d5 d8d5 g2d5,160
rnb1k2r/pp1pbppp/2q5/1BpNP3/4n3/4BN2/P1P2PPP/R2QK2R b KQkq -,c6d5 d1d5 e4c3 d5c4 a7a6 b5a4 c3a4 c4a4 b8c6 e1h1,548
3qr1k1/5pb1/p2p2pp/2pPPb2/1rn2P2/1P3NP1/4Q1BP/R2N1RK1 b - -,d6e5 b3c4 e5f4 e2a2 f5d3 a1c1 d3f1 g2f1 a6a5 c1c2,-231
8/8/4p1RP/3k1p2/7r/5K2/8/8 b - -,d5d6 f3g3 h4h1 g3g2 h1h5 g2f3 d6e7 g6g7 e7f6 g7h7,-394
r7/6kp/2prq1p1/P1Rp1p2/3P1P2/1P2Q2P/5PP1/2R3K1 b - -,e6d7 c1e1 h7h5 b3b4 a8b8 e3c3 h5h4 e1e5 b8b7 a5a6,397
8/6pp/1pb1kp2/p1BN4/P1P1K1P1/1P5P/8/8 b - -,g7g5 c5b6 e6f7 b6a5 c6b7 e4d4 f6f5 g4f5 h7h5 d4e5,660
r2qr1k1/pb3ppp/1p2n2n/2bpP3/8/1PNN1QP1/PB3PBP/3R1RK1 b - -,c5d4 c3d5 a8b8 f3e4 d8d5 e4d5 b7d5 g2d5 h6f5 d1d2,156
r5k1/1b4pp/1pp1p2q/p2pNr2/2PPn1p1/1P4P1/PQ2PPBP/2R2RK1 b - -,h6h5 c4d5 e6d5 b3b4 a5a4 b4b5 c6c5 f2f4 g4f3 e2f3,214
2r2rk1/3b1pp1/q7/1pbPp2p/4Q3/1P1B4/P1P1N1PP/1K1RR3 b - -,f8d8 e4h7 g8f8 d5d6 a6d6 d3b5 d6d1 e1d1 d7b5 d1d8,451
8/6pp/2b1kp2/p1pN4/P1P1K1PP/1P6/8/8 b - -,e6d6 h4h5 g7g6 e4f4 c6d5 c4d5 d6d5 f4e3 d5e5 e3d3,-711
7r/1p3pk1/4p3/p3P1P1/P3q1bn/2p1B1Q1/6R1/R5K1 b - -,g7g5 h4g5 f6g5 b3b4 c5b4 e4d4 b4b3 d5c3 b3b2 d4d3,Mate
r2qr1k1/pp3ppp/2n5/2b2p2/4pB2/1QP1P3/PP2BPPP/R4RK1 b - -,d8e7 f1d1 g7g5 f4g3 a8d8 d1d8 e8d8 a1d1 c5b6 d1d8,52
r1bq2r1/3nkp2/1p2p2Q/2ppP1n1/3P3R/P1N3P1/1P1N2BP/5RK1 b - -,d8f8 h6h5 c8a6 f1e1 f8g7 h5g4 g7g6 g4f4 g6d3 d4c5,133
r2q1rk1/1b3ppp/8/p3P3/1pP1n3/3BP3/3BQPPP/R2R2K1 b - -,d8e7 d2e1 e7e5 d3e4 e5e4 f2f3 e4e7 d1d4 b7c6 e1g3,-124
rnb1r1k1/pp3qpP/4p1Q1/2p3B1/3P4/8/PPP2PP1/R3K2R b KQ -,d8b6 d2e1 e4c5 d3f5 b6c7 e2b2 b4b3 d1d4 g7g6 f5g4,Mate
r2qr1k1/pb3ppp/1p2n2n/3NP3/3b4/1P1N1QP1/PB3PBP/3R1RK1 b - -,a8b8 f3e4 b7d5 e4d5 d8d5 g2d5 d4b2 d3b2 b6b5 b2d3,168
r7/3q2kp/2pr2p1/P1Rp1p2/3P1P2/1P2Q2P/5PP1/4R1K1 b - -,a8a7 b3b4 a7b7 e3c3 h7h5 h3h4 g7f7 e1e5 b7b8 c3e1,420
1k2r3/1r4p1/pq5p/4P3/3RQ3/7P/1PR3P1/1K6 b - -,h6h5 c2d2 e8f8 e4d3 f8c8 d4d7 c8c7 d7c7 b7c7 d3e4,210
8/7p/8/p5p1/Pk1p2P1/3K4/7P/8 b - -,h6h5 c2d2 e8f8 e4d3 f8c8 d4d7 c8c7 d7c7 b7c7 d3e4,Mate
4r1k1/1p2qpp1/p1npn2p/4p3/4P1Q1/1BP1B1P1/PP3P1P/3R2K1 b - -,g8h7 a2a4 e7c7 h2h4 b7b5 b3d5 b5a4 d1a1 c7d7 a1a4,154
8/2R2pk1/7p/6p1/8/r5P1/3r1PP1/5RK1 b - -,,0
rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/PNN5/1PP1BPPP/R1BQK2R b KQkq -,b8c6 e1h1 f8e7 d1d3 d6d5 c3d5 f6d5 e4d5 d8d5 d3g3,19
4k3/2p1np2/p1q4p/2Pr4/4NP2/Q7/PP3P1P/2K1R3 b - -,f7f5 e4c3 d5c5 c1b1 c6d6 a3b3 e8f8 e1d1 d6c6 a2a3,192
8/8/6pk/p3b3/P7/1P1Q3P/5PK1/2q5 b - -,c1c6 g2f1 c6c1 f1e2 c1b2 e2f1 e5d4 d3f3 b2b1 f1g2,-557
3r2k1/5qpp/8/2Q3P1/2P5/pP2RN2/P6P/2n4K b - -,f7f4 c5e7 d8f8 g5g6 h7g6 e7e6 f4f7 e6f7 g8f7 e3e1,68
rnb1r2k/pp3QpP/4p3/2p3B1/3P4/8/PPP2PP1/R3K2R b KQ -,f7f4 c5e7 d8f8 g5g6 h7g6 e7e6 f4f7 e6f7 g8f7 e3e1,Mate
1r1qr1k1/pb3ppp/1p2n2n/3NP3/3bQ3/1P1N2P1/PB3PBP/3R1RK1 b - -,d8d5 e4d5 b7d5 g2d5 d4b2 d3b2 b6b5 b2d3 a7a5 g1g2,171
rnb1k2r/ppNpbppp/8/1qp1P3/4n3/4BN2/P1P2PPP/R2QK2R b KQkq -,e8d8 c7b5 f7f6 d1d3 a7a6 b5d6 e7d6 e5d6 h8e8 e1h1,644
8/7p/8/p5p1/k2K2P1/8/7P/8 b - -,e8d8 c7b5 f7f6 d1d3 a7a6 b5d6 e7d6 e5d6 h8e8 e1h1,Mate
3k4/1p1n4/4B3/3p4/1P6/2K5/2P5/8 b - -,d7b8 e6d5 b7b6 d5b3 b8c6 b3a4 c6e7 c3d4 d8c7 d4e5,4
1r1b2k1/6pp/2R5/pB6/3prP2/6P1/6KP/1R6 b - -,g8f8 b5d3 e4e2 d3e2 b8b1 e2d3 b1b2 g2f3 b2h2 c6d6,-16
4r2k/1p2qpp1/pBnpn2p/4p3/4P1Q1/1BP3P1/PP3P1P/3R2K1 b - -,c6b8 b3e6 f7e6 g4f3 e8c8 f3d3 c8c6 b6a5 b8d7 a5b4,120
1r1qr1k1/p4ppp/1p2n2n/3QP3/3b4/1P1N2P1/PB3PBP/3R1RK1 b - -,d4b2 d3b2 b6b5 b2d3 d8e7 d5e4 a7a5 h2h3 g8h8 g3g4,159
3R1rk1/p3ppb1/6pp/Q7/4BqPP/1P2rP2/P1P5/1K5R b - -,f8d8 a5d8 g8h7 h1c1 f4f6 c2c3 e3c3 d8d2 c3c1 b1c1,-158
r1bq2r1/3nkp2/1p2p2Q/3pP1n1/3R4/P1N3P1/1P1N2BP/5RK1 b - -,c8a6 f1f5 g8g6 h6h4 e7e8 f5f2 a8c8 d4a4 a6d3 h4f4,296
7r/1p3pk1/4p3/p3P1P1/P3q1b1/2p1B3/6Q1/R5K1 b - -,g8g6 h6h4 c8a6 f1f5 e7e8 f5f2 e8f8 h4f4 g6g7 h2h4,Mate
6K1/1bq1r3/p2R1pBp/Ppbn1RP1/2p1kp2/1n1R1N2/3PPPr1/2N3B1 b - -,g8g6 h6h4 c8a6 f1f5 e7e8 f5f2 e8f8 h4f4 g6g7 h2h4,Mate
rn3rk1/p4ppp/2p1pn2/q6b/8/bB1PBP1N/2P1Q1PP/1K1R3R b - -,f6d5 e2e1 d5c3 e1c3 a5c3 e3c1 a3c1 b1c1 b8d7 h3g1,-943
6k1/2p5/1p1p4/p2P2pp/2P4P/R1P5/P3r1P1/6K1 b - -,g5h4 c4c5 d6c5 a3a4 g8g7 g1f1 e2c2 a4e4 c2c3 e4e6,-437
3r2k1/6pp/8/4Q1P1/2P2q2/pP2RN2/P6P/2n4K b - -,f4e5 f3e5 c1a2 b3b4 d8a8 e5d3 a2c3 d3c1 a3a2 c1a2,-9
N4r1k/pp5p/2np1p2/2b1p3/2B1q2N/7b/PPP2PP1/R2Q1RK1 b - -,e4h4 d1d3 h3d7 a1e1 f8a8 c2c3 a7a5 c4d5 f6f5 e1b1,-468
7r/1p3pk1/4p3/p3P1P1/P5b1/2p1q3/6Q1/R4K2 b - -,f8a8 d1f3 e4h4 g2h3 e5e4 f3g4 h4h6 g4e4 h6h3 e4g2,Mate
3q4/Q2b1k2/5Ppp/pr2p3/8/2BP4/PPP2RPP/6K1 b - -,g6g5 a7e3 d8g8 e3e4 d7e6 c3e5 g8g6 e4c6 b5d5 e5c3,582
rnbqk1nr/ppp3bp/3p2p1/4pp2/2B2P2/1P2PN2/PBPP2PP/RN1QK2R b KQkq -,,0
r2qk2r/bpp3p1/p1nppn1p/4p3/P3P3/2PP1N1P/1P3PP1/R1BQKN1R b KQkq -,a6a5 d1b3 d8d7 c1e3 a7e3 f1e3 e8h8 f3h2 b7b6 e1h1,-8
1rb2r2/2q3kp/p2p1pp1/nppP4/2P3n1/1P3NP1/P1QN1PBP/R3R1K1 b - -,c8f5 c2c3 b5b4 c3b2 g4e5 f3e5 d6e5 a2a3 c7b6 g2f3,104
4k3/2p1np2/p1q4p/2P5/3rNP2/2Q5/PP3P1P/2K1R3 b - -,d4e4 c3h8 e8d7 e1d1 e7d5 f2f3 c6c5 c1b1 e4e2 h8h7,-365
rnb2k1r/pp1pbppp/8/1Np1P3/4n3/4BN2/P1P2PPP/R2QK2R b KQ -,b8a6 e1h1 a6b4 c2c3 b4c6 f1e1 b7b6 b5c7 a8b8 d1d3,679
r4rk1/p3ppbp/2pp2p1/8/1P2PPn1/2NP4/1P3BPP/R4RK1 b - -,f8b8 a1a4 b8b7 f1a1 a8b8 b4b5 g4f2 g1f2 c6b5 a4b4,-77
8/4k3/4p1RP/5p1r/5K2/8/8/8 b - -,e7f7 g6g7 f7f6 g7g8 e6e5 f4f3 h5h3 f3f2 h3h6 g8f8,-583
r1bq2r1/4kp2/1p2pQ2/3pn1n1/3R4/P1N3P1/1P1N2BP/5RK1 b - -,e7d7 c3d5 d8f6 d5f6 d7c7 f1c1 c7b8 f6g8 a8a7 g8f6,688
1r1qr1k1/p4ppp/1p2n2n/3QP3/8/1P4P1/PN3PBP/3R1RK1 b - -,b6b5 b2d3 d8e7 d5e4 a7a5 h2h3 g8h8 f2f4 b8c8 g3g4,180
1r1b1k2/6pp/2R5/p7/3prP2/3B2P1/6KP/1R6 b - -,b8b1 d3e4 b1b2 c6c2 b2b3 c2c4 d8b6 e4c2 b3e3 c4c6,-9
r2qr1k1/pp3ppp/2n5/2bp1p2/4NB2/2P1P3/PP2BPPP/R2Q1RK1 b - -,d5e4 d1b3 d8e7 a1d1 g7g5 f4g3 a8d8 d1d8 e8d8 f1d1,57
rn1qkb1r/ppp1pppp/5n2/1Q6/4p1b1/1PN5/P1PP1PPP/R1B1KBNR b KQkq -,b8c6 c1b2 e7e5 b5b7 g4d7 b7b5 a8b8 b5e2 c6d4 e2d1,-172
rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/PNN5/1PP1BPPP/R1BQ1RK1 b kq -,b8c6 d1d3 d6d5 c3d5 f6d5 e4d5 d8d5 d3g3 e8h8 f1d1,18
6rk/1R1R2b1/7p/4p3/6Q1/5p1P/P5PK/2q5 b - -,f3f2 d7d1 f2f1q d1f1 c1f1 a2a4 f1d3 g4h4 d3d4 h4d4,-271
rnbq1rk1/1p2bppp/p3p3/3n4/2PN4/3B1N2/PP3PPP/R1BQ1RK1 b - -,e6e5 f3e5 d5f6 f1e1 f8e8 c1f4 e7b4 e1e2 b8d7 e5f3,152
1r1qr1k1/p4ppp/4n2n/1p1QP3/8/1P1N2P1/P4PBP/3R1RK1 b - -,d8d5 g2d5 a7a5 g1g2 h6f5 d5e6 e8e6 f1e1 e6e8 d3f4,170
8/6pk/7p/8/3R2P1/6KP/r7/8 b - -,,0
r1q1nrk1/1p2bppp/pBb1p3/Q3P3/P7/2N5/1PP1B1PP/R4R1K b - -,e7d8 e2f3 c6f3 f1f3 d8b6 a5b6 c8c7 b6c7 e8c7 c3e4,7
r2q1rk1/5ppp/8/p3P3/1pP1b3/4P3/3BQPPP/R2R2K1 b - -,d8d3 e2g4 h7h5 g4h5 b4b3 e5e6 b3b2 a1b1 d3b3 h5e5,-191
r7/3q1k1p/2pr2p1/P1Rp1p2/3P1P2/1P4QP/5PP1/4R1K1 b - -,d7b7 g3e3 f7g8 e3c3 a8b8 e1e3 g8f7 c3e1 b7c7 b3b4,411
3q4/Q2b1k2/4pP1p/pr4p1/3R4/2BP4/PPP3PP/6K1 b - -,d8b6 a7d7 f7f6 g1f1 b6d4 c3d4 e6e5 d7b5 e5d4 b5d5,1143
1rb2r2/2q2pkp/p2p2p1/nppP4/2P3n1/1P3NP1/P2N1PBP/R2QR1K1 b - -,f7f6 d1c2 c8f5 c2c3 b5b4 c3b2 g4e5 f3e5 d6e5 a2a3,99
r4rk1/1b4pp/1pp1p2q/p3N3/2PPp1p1/1P4P1/PQ2PP1P/2RR2K1 b - -,e4e3 e5g4 e3f2 g4f2 h6e3 d1f1 c6c5 c1d1 f8f2 f1f2,10
8/2r5/1pk5/8/2K5/3R4/3B4/8 b - -,c7e7 d3h3 b6b5 c4b3 e7d7 d2b4 d7d4 b4c3 d4d1 b3c2,15
2bq1rk1/pr2nppp/1p2pn2/8/3PP3/5NP1/PPQN1PBP/2R2RK1 b - -,b7d7 f1e1 f6e8 c2a4 e8f6 g2h3 d7c7 c1c3 h7h6 f3e5,170
R7/P4P1k/8/6p1/r7/8/6K1/8 b - -,b7d7 f1e1 f6e8 c2a4 e8f6 g2h3 d7c7 c1c3 h7h6 f3e5,Mate
1k1r4/pr3pp1/1q5p/4P3/3P4/2Q4P/1PR3P1/1K1R4 b - -,a7a5 d4d5 b6b4 c3g3 h6h5 d5d6 a5a4 d1d3 b4e4 g3e3,258
3RQ3/p5p1/4p2p/1pbRq1k1/4P3/1P3p1P/P4Pr1/7K b - -,e5d5 d8d5 g5f6 d5c5 g2f2 e4e5 f6g5 e8e7 g5f5 e7f7,809
r4r1k/ppN4p/2np1p2/2b1p2Q/2B1q2N/7b/PPP2PP1/R4RK1 b - -,h3g4 c4d5 g4h5 d5e4 a8b8 c7e6 f8g8 e6c5 d6c5 f2f3,-36
r1bq2r1/5p2/1p1kpQ2/1N1pn1n1/3R4/P5P1/1P1N2BP/5RK1 b - -,d6d7 f6e5 d8e7 f1c1 f7f6 c1c7 d7e8 c7e7 e8e7 e5c7,879
4R1k1/6pp/8/6P1/2P5/pn3N2/P5KP/3r4 b - -,g8f7 e8e3 b3c5 e3a3 d1c1 g2f2 f7e6 f3d2 c5d7 a3a7,113
r3kb1r/pppbq2p/2n5/1B2Ppp1/Q7/6B1/PPP2PPP/RN2K2R b KQkq -,f5f4 e1h1 e8a8 b1c3 c8b8 a1d1 f4g3 h2g3 f8g7 f2f4,-300
8/2r5/2k5/1p6/1K6/3R4/3B4/8 b - -,c7d7 d3c3 c6d5 d2c1 d7h7 c3d3 d5e4 d3d8 h7h4 c1b2,14
rn1q1rk1/pp3ppp/3b1n2/3p1pB1/3P4/P1N2Q2/1PP2PPP/R3KB1R b KQ -,g7g6 e1a1 d6e7 g5f6 e7f6 c3d5 b8d7 f1c4 g8g7 c4a2,176
1rb2r2/2q2pkp/p2p2p1/nppPN3/2P5/1P4P1/P2N1PBP/R2QR1K1 b - -,d6e5 a1c1 b5c4 d2c4 a5c4 c1c4 c7d6 d1a1 f7f6 a1c3,156
rn1qkbnr/1ppb1ppp/p3p3/3pP3/3P4/P6P/1PP2PP1/RNBQKBNR b KQkq -,g8e7 g1f3 c7c5 d4c5 e7g6 b2b4 a6a5 c1b2 a5b4 a3b4,42
rn1qr1k1/pp3ppp/2pb1n2/3p1b2/3P4/P1N2NP1/1P2PPBP/R1BQR1K1 b - -,b8d7 f3h4 f5e6 d1c2 h7h6 b2b3 d8c8 c1b2 a7a5 a3a4,-45
r4rk1/5ppp/8/R3P3/1pP5/3bP3/3B1PPP/3R2K1 b - -,a8a5 d2b4 d3e2 d1e1 a5a2 b4f8 g8f8 c4c5 a2c2 e1b1,-208
6rk/1R4b1/7p/4p3/6Q1/7P/P4pPK/2qR4 b - -,f2f1q d1c1 f1c1 g4f5 c1c4 a2a4 g8f8 f5g6 c4f4 h2h1,-275
r3r1k1/pp3p2/n1pPb2p/2P3p1/1P6/P2B4/5BPP/R3R1K1 b - -,a8d8 f2d4 a6c7 d4f6 d8d7 h2h4 g5h4 f6h4 c7d5 b4b5,260
r1bq2r1/5p2/1pk1pQ2/1N1pn1n1/3R4/P5P1/1P1N2BP/2R3K1 b - -,c6d7 f6e5 d7e7 d4d5 c8d7 c1c7 d8c7 b5c7 f7f5 h2h4,838
1n2r2k/1p2qpp1/pB1pB2p/4p3/4P1Q1/2P3P1/PP3P1P/3R2K1 b - -,f7e6 g4h4 e7d7 h4h5 e8c8 b6e3 c8d8 d1d2 d7c7 h2h4,170
r2q1rk1/ppp2ppp/2n2n2/8/3PPpb1/P1PQ1N1P/2P1B1P1/R3K2R b KQ -,g4h5 e1h1 h5g6 f3d2 d8e7 e2f3 c6d8 d3c4 c7c6 e4e5,-403
rn1qkbnr/1pp2ppp/4p3/1p1pP3/3P4/P4N1P/1PP2PP1/RNBQK2R b KQkq -,b8d7 c2c3 d7b6 e1h1 g8e7 b1d2 e7f5 d2b3 h7h6 g1h2,42
r2qkb1r/ppp1pppp/5n2/3Pn3/4P3/2N2B2/PP3PPP/R1BQK2R b KQkq -,a7a6 f3e2 e7e6 f2f4 e5g6 c1e3 c7c6 d5e6 d8d1 a1d1,164
6rk/1R4b1/7p/4p3/P5Q1/7P/6PK/5q2 b - -,f1d3 b7d7 d3c2 g4b4 g7f6 d7d2 c2g6 h2h1 g6f5 b4b6,-296
r3kb1r/pppbq2p/2n5/1B2P1p1/Q7/6P1/PPP2PP1/RN3RK1 b kq -,e8a8 b1c3 c8b8 f1e1 a7a6 b5a6 b7a6 e5e6 d7e8 a4a6,-332
r1bq2r1/5p2/1p2p3/1k1pn1n1/3R4/P5P1/1P1N2BP/2R2QK1 b - -,e8a8 b1c3 c8b8 f1e1 a7a6 b5a6 b7a6 e5e6 d7e8 a4a6,Mate
8/5k2/R6P/4pp1r/8/6K1/8/8 b - -,,0
r1bqkb1r/1pppnpp1/2n4p/p2N4/8/4Q3/PPPBPPPP/2KR1BNR b kq -,b7b6 g1f3 c8b7 d5f4 d7d5 d2c3 c6b4 a2a3 c7c5 a3b4,135
5rk1/pp2qppp/2n5/2b2p2/4pB1P/1QP1P3/PP2BPP1/2KR4 b - -,e7h4 g2g3 h4e7 b3d5 g7g6 b2b4 c5b6 b4b5 e7a3 c1b1,101
2r5/8/2k5/1p6/1K1R4/8/3B4/8 b - -,c8a8 b4b3 a8g8 d4d3 g8h8 d2c1 h8f8 b3b4 f8f1 c1a3,14
rnb1kb1r/pp3ppp/1q1ppn2/1BpP4/4P3/2N2N2/P1PB1PPP/R2QK2R b KQkq -,e8d8 e4e5 d6e5 f3e5 b6c7 d2f4 f8d6 e5f7 c7f7 f4d6,228
2r1r1k1/3b1p2/q5p1/1p1P3p/8/1P1Bb1Q1/P1P1N1PP/1K1RR3 b - -,a6b6 e1f1 e8f8 e2f4 d7g4 d5d6 b6c5 d3e4 g4d1 f1d1,110
r1bq1rk1/pp2bppp/2n2n2/2pN4/8/2N2B2/PPP2PPP/R1BQK2R b KQ -,c8f5 d5e3 d8d1 c3d1 f5e6 d1c3 a8c8 f3c6 c8c6 c1d2,-31
r1bq1rk1/pp3ppp/2n1p3/2b1P2n/3p1B2/3B1N2/PPP1NPPP/R2Q1RK1 b - -,h5f4 e2f4 f7f6 e5f6 d8f6 f4h5 f6e7 f1e1 e6e5 h2h3,42
r2qr1k1/pp1n1ppp/2pb1n2/3p1b2/1P1P4/P1N2NP1/4PPBP/R1BQR1K1 b - -,h7h6 f3d2 d6f8 d2b3 a8c8 f2f3 b7b6 c3a4 d8c7 c1f4,-61
r1bqk2r/1pppn2p/5Bp1/p7/1bQ1PN2/8/P1PP2PP/RN2K2R b KQkq -,g6g5 f4d5 c7c6 f6h8 c6d5 e4d5 b7b5 c4e2 c8a6 h8d4,335
r1bq2r1/5p2/1p2p3/1k1p2n1/2RR4/P5P1/1P1N2BP/5QK1 b - -,g6g5 f4d5 c7c6 f6h8 c6d5 e4d5 b7b5 c4e2 c8a6 h8d4,Mate
5rk1/pp3ppp/2n5/2b2p2/4pB1q/1QP1P1P1/PP2BP2/2KR4 b - -,h4e7 b3d5 g7g6 b2b4 c5b6 b4b5 f8d8 f4d6 e7f6 b5c6,100
r4rk1/5ppp/8/p3P3/1pP5/3bP3/3B1PPP/R1R3K1 b - -,f8b8 c4c5 a5a4 d2b4 b8b4 c5c6 a8c8 c1c3 d3f5 h2h4,-303
2q1B1K1/1b2r3/p2R1p1p/Ppbn1RP1/2p1kp2/1n1R1N2/3PPPr1/2N3B1 b - -,h7h5 a1a5 a8a5 d2b4 a5e5 b4d6 e5e8 c4c5 d3b5 c5c6,Mate
1rb2r2/2q2pkp/p5p1/nppPp3/2P5/1P4P1/P2N1PBP/2RQR1K1 b - -,b5c4 d2c4 a5c4 c1c4 c7d6 d1a1 f8e8 f2f4 f7f6 f4e5,166
r1bq1rk1/pp3ppp/2n1p3/2b1P3/3p1N2/3B1N2/PPP2PPP/R2Q1RK1 b - -,f7f6 e5f6 d8f6 f4h5 f6e7 h5g3 e6e5 d3e4 g8h8 h2h3,38
rn2k1nr/pppqppbp/3p2p1/8/3P2b1/2P2NP1/PP2PPBP/RNBQ1RK1 b kq -,d7c8 d1b3 b8c6 e2e4 e7e5 d4d5 c6b8 c3c4 g8f6 b1c3,63
r2qnrk1/p2nbppp/bpp1p3/3pP3/2PP4/5NP1/PPQN1PBP/R1BR2K1 b - -,a8b8 b2b3 c6c5 c4d5 e6d5 d2f1 c5d4 d1d4 e8c7 c1b2,87
r1bq1rk1/pp3ppp/2n1pn2/8/1bBP4/2N2N2/PP3PPP/R1BQR1K1 b - -,b7b6 a2a3 b4c3 b2c3 c8b7 c4d3 a8c8 c1g5 h7h6 g5h4,16
6k1/p1N3p1/1p5p/5p2/3r1P2/3nr1P1/PP1R2KP/3R4 b - -,e3e1 g2f3 d3e5 f4e5 e1d1 d2d4 d1d4 c7b5 d4e4 b5a7,-417
3q1k2/pb1r1ppQ/1n2p2p/2p1P2P/1pP5/1P4P1/P4P2/1BB1R1K1 b - -,d7d4 h7h8 f8e7 h8g7 d4d1 g7f6 e7e8 f6h8 e8e7 h8d8,722
6k1/8/4R2P/4pp1r/8/6K1/8/8 b - -,,0
r1b1kb1r/pp1n1ppp/1q1pPn2/1Bp5/4P3/2N2N2/P1PB1PPP/R2QK2R b KQkq -,b6d8 e6d7 c8d7 b5d7 d8d7 d2g5 f8e7 a1b1 e8h8 e1h1,459
3b1k2/6pp/2R5/p7/3prP2/6P1/6KP/1B6 b - -,e4e2 g2f3 e2h2 c6d6 f8e7 d6d4 d8b6 d4d5 h2f2 f3g4,-15
r1bq1rk1/2ppbppp/p1n2n2/1p2p1N1/4P3/1B1P4/PPP2PPP/RNBQ1RK1 b - -,c6d4 g5f3 d4b3 a2b3 d7d6 c1d2 c8b7 f1e1 h7h6 b1c3,-54
4r1k1/1P4p1/p1p2r1p/P2B4/3P1Pp1/3R4/3Q3q/R4K2 b - -,g8h7 d2h2 g4g3 d3g3 g7g6 h2c2 e8f8 f1g1 h6h5 d5c6,1061
2q1rn2/1p3bkp/pPp2pp1/P7/2P1rP2/2QB2PP/2NR3K/3R4 b - -,h7h5 d3e4 e8e4 d1e1 e4e1 c2e1 c8f5 e1f3 f7e6 f3g5,224
8/r7/2k5/1p5R/1K6/8/3B4/8 b - -,a7a2 h5c5 c6d6 d2c3 a2f2 b4b5 f2f3 c3d4 f3h3 c5g5,17
r3kb1r/pppbq2p/2n5/1B2P1p1/Q4p2/6B1/PPP2PPP/RN3RK1 b kq -,f4g3 h2g3 e8a8 b1c3 c8b8 f1e1 a7a6 b5a6 b7a6 e5e6,-326
r1bq1rk1/pppp1pp1/1bn2n1p/4p3/2B1P3/2NPBN1P/PPP2PP1/R2QK2R b KQ -,a7a6 c4b3 b6a5 f3d2 d7d6 e1h1 a5c3 b2c3 d6d5 d1f3,29
r1b1kb1r/pp1n2pp/1q1ppn2/1Bp3N1/4P3/2N5/P1PB1PPP/R2QK2R b KQkq -,d6d5 a1b1 b6d6 e1h1 a7a6 e4e5 d6e5 f1e1 a6b5 e1e5,315
r2qk2r/ppp1bppp/2npbn2/4p3/3PP3/1PN2N2/PBP1BPPP/R2QK2R b KQkq -,e6c8 e2b5 e5d4 f3d4 c8d7 b5c6 b7c6 d1f3 e8h8 d4f5,94
