8/8/2K5/8/2B3P1/8/4kp2/8 b - -,e2e3 c6d5 e3f4 c4e2 f4e3 e2f1 e3f4 f1c4 f4g4 d5e4,Mate
r1bqk2r/ppppbpp1/2n2n1p/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -,e5d4 f3d4 e7b4 d4c6 b7c6 f1d3 d7d5 e4d5 e8h8 e1h1,-11
r1bq1rk1/pp1pnppp/2p5/b3PPB1/2BP4/8/PPP3PP/R2Q1RK1 b - -,c6c5 f5f6 e7f5 f1f5 g7g6 f5f2 d7d5 c4d3 f8e8 d1f3,491
r1b1k2r/pp1n1ppp/1qn1p3/3pPN2/5P2/2P1B3/P1P1B1PP/R2QK2R b KQkq -,b6d8 f5g7 e8f8 g7h5 h8g8 e1h1 b7b6 d1d2 d8h4 c3c4,349
rnb2k2/1p1n2rB/p3p3/3pP1N1/5P2/2q3R1/Pp5P/1R1Q1K2 b - -,d7e5 g3c3 c8d7 b1b2 g7g5 f4g5 d7b5 f1g1 b8d7 d1h5,608
rnbqk1nr/pp3ppp/2pb4/3p4/3P4/4PN2/PP1B1PPP/RN1QKB1R b KQkq -,g8f6 b1c3 e8h8 d1c2 d8e7 f1d3 f8e8 c3e2 b8d7 e1h1,-43
rnbqkb1r/ppn3pp/5p2/2p1p3/8/2NP2P1/PP1NPPBP/R1BQK2R b KQkq -,f8e7 d2c4 b8c6 g2c6 b7c6 d1a4 d8d7 c1e3 c7e6 a1c1,25
8/3P4/4K3/8/8/8/7p/6k1 b - -,,0
r1bqk2r/2pp1ppp/p7/1Pb1p3/1n2P1n1/1B3N1P/1PPP1PP1/RNBQ1RK1 b kq -,c5f2 f1f2 g4f2 g1f2 d7d5 d1e1 c8b7 e4d5 e8h8 d2d3,314
rnbqk1nr/pp3ppp/4p3/3p4/1bPP4/2N5/PP2NPPP/R1BQKB1R b KQkq -,d5c4 a2a3 b4a5 e2f4 b8c6 c1e3 g8e7 f1c4 e7f5 d4d5,-42
4k3/3p2pp/8/8/1Q6/8/1K6/6r1 b - -,,0
r3kbnr/pp1bpppp/1qn5/1BppP3/P2P4/2P1B3/1P3PPP/RN1QK1NR b KQkq -,c5d4 c3d4 e7e6 b1c3 a7a6 b5c6 d7c6 g1e2 b6b2 a1b1,11
6k1/1p4pp/1K3p2/P4n2/8/1P1R1P2/1r5P/8 b - -,b2a2 d3d7 a2b2 d7d3 g8f7 b6b7 f7e6 h2h3 f5d6 b7b6,-100
r1bqk2r/ppppbpp1/2n2n1p/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -,e7b4 d4c6 b7c6 f1d3 d7d5 e4d5 e8h8 e1h1 c6d5 h2h3,-12
r1b1kbnr/ppq2ppp/8/3p4/8/2PQB3/PP1N1PPP/R3K1NR b KQkq -,g8e7 g1e2 c8f5 d3d4 f5e6 e3f4 c7d7 d2b3 e7f5 d4d3,39
r2q1rk1/1pp2pp1/p2p3p/3PBP2/7b/P2B3P/1PP3P1/R2Q1RK1 b - -,b7b5 e5f4 d8f6 a1b1 h4g5 f4g3 f8e8 d1g4 g5e3 g1h1,478
r1b2rk1/1pp1Nppp/p2p4/6q1/P1B1P3/2P1P3/1P4PP/RN1Q1RK1 b - -,g5e7 b1d2 a8b8 d1c2 c8d7 c4d5 a6a5 f1f2 d7e6 d2f3,425
6k1/6b1/2p3pp/7r/2P5/1P3PQ1/P2B2K1/q4R2 b - -,a1e5 g3e5 h5e5 f1e1 e5e1 d2e1 g8f8 a2a4 f8e7 b3b4,269
3Q4/pp1k4/4r1p1/3qp1B1/1P1Pp3/8/P5PP/6K1 b - -,d7c6 b4b5 d5b5 d8c8 c6d5 h2h4 e5d4 h4h5 g6h5 c8f8,-391
r1b2rk1/pp1nnppp/2q1p3/3p4/4P3/P3BP1N/1PPQB1PP/R4RK1 b - -,d5e4 f3e4 c6e4 h3g5 e4c6 e2f3 c6c7 f3e4 e7f5 g2g4,15
2b5/5p2/5PkP/8/5Q2/5P2/8/6K1 b - -,d5e4 f3e4 c6e4 h3g5 e4c6 e2f3 c6c7 f3e4 e7f5 g2g4,Mate
r1b2rk1/1pp1nppp/p1Np1q2/8/P1B1P3/2P1P3/1P4PP/RN1Q1RK1 b - -,f6g5 c6e7 g5e7 b1d2 a8b8 c4d5 c7c6 d5b3 a6a5 d2f3,420
5rk1/p2b1pbp/3pN3/q1pP2P1/4P3/8/P3Q2P/5R1K b - -,f7e6 f1d1 a5c3 g5g6 h7h6 d1d3 c3e5 d3f3 f8f3 e2f3,-672
r2qk2r/pp1nb1pp/3ppn2/4p3/4PP2/2NB4/PPP3PP/R1BQK2R b KQkq -,d8b6 c1d2 e8h8 d1e2 b6b2 a1b1 b2a3 d3c4 d7c5 e1h1,-14
2kr3r/p3q1p1/bp1p1pn1/n1pP2Pp/2P1P2P/P1PB1NB1/4QR2/R5K1 b - -,d8f8 a1f1 c8d8 g1h2 a5b7 a3a4 b7a5 e4e5 g6e5 f3e5,46
r3kb1r/ppp2ppp/8/8/1P6/1b6/1B2PPPP/2KR1BNR b kq -,f7f6 d1d3 b3f7 b2c3 c7c5 b4c5 f8c5 c3d4 c5e7 e2e3,202
r1br2k1/pp2ppbp/2p3p1/4n3/4PB2/2N5/PPP1BPPP/R3K2R b KQ -,c8e6 f2f3 b7b5 e1f2 a7a5 h1d1 e5c4 e2c4 e6c4 e4e5,-47
1r3r2/1bq2pkp/p2p1nP1/2pPp1Q1/2P1P3/3B2NP/P5P1/1R3RK1 b - -,f7g6 f1f6 f8f6 g3h5 g7g8 h5f6 g8h8 f6g4 b8f8 b1f1,Mate
8/3k1p2/5P2/4P3/4K3/1p6/1P6/8 b - -,f7g6 f1f6 f8f6 g3h5 g7g8 h5f6 g8h8 f6g4 b8f8 b1f1,Mate
r3k2r/ppB1bppp/n1p1p1n1/2Pp1b2/1q1P4/2N1P3/P2N1PPP/R1Q1KB1R b KQkq -,a6c5 a2a3 c5b3 c1b2 b3a1 a3b4 a1c2 e1d1 a8c8 f1e2,252
1k1r3r/pp2b1pp/1np1Bn2/5p2/3qp3/2N1B3/PPP3PP/R3QR1K b - -,d4e3 e1e3 g7g6 a1d1 e7d6 e3g5 h8f8 g2g4 f6g4 d1d6,479
r2qk2r/pp2bpp1/2n1pn1p/3pNb2/3P1B2/2N4P/PPP1BPP1/R2Q1RK1 b kq -,f6d7 e5c6 b7c6 c3a4 e8h8 c2c3 c6c5 a4c5 d7c5 d4c5,-10
8/8/8/7N/3B1k2/3K4/8/8 b - -,f4g4 h5f6 g4f3 d4e3 f3g2 d3e2 g2g3 e3d4 g3f4 e2f2,199
8/5p2/2k1PP2/8/4K3/1p6/1P6/8 b - -,f4g4 h5f6 g4f3 d4e3 f3g2 d3e2 g2g3 e3d4 g3f4 e2f2,Mate
r1br2k1/2q1bp1p/pp1pp1p1/2n2PP1/Pn2P3/1NN4R/1PP3BP/R1B1Q1K1 b - -,e6f5 b3c5 f5e4 h3h7 c7c5 c1e3 d6d5 g1h1 g8h7 e3c5,-80
r1b2rk1/pp1nnppp/2q1p3/8/4P3/P3B2N/1PPQB1PP/R4RK1 b - -,c6e4 h3g5 e4c6 e2f3 c6c4 f3e4 e7f5 e4d3 c4c7 g2g4,27
r3kb1r/ppp2ppp/8/8/1P6/8/1B2PPPP/3K1BNR b kq -,a7a5 b4b5 a5a4 d1c2 a4a3 b2a1 f8e7 g1f3 e7f6 f3d4,89
r1b2rk1/1pp2ppp/p1np1q2/2B5/P1B1P3/2P5/1P3PPP/RN1Q1RK1 b - -,d6c5 f2f4 c6a5 b1a3 f8e8 c4d5 c8e6 e4e5 f6e7 d5e6,25
r2q1rk1/1b5p/3npbpP/p2p4/1p1PnPN1/2PB1Q2/PP1N1B2/2R1K1R1 b - -,a8c8 f3e2 a5a4 d2e4 d5e4 d3a6 d8c7 g4f6 f8f6 a6b7,-172
6k1/1K2n1pp/5p2/P7/8/1P1R1P2/1r5P/8 b - -,e7g6 a5a6 g6f4 d3e3 f4d5 a6a7 d5e3 a7a8q g8f7 a8a3,215
rnbq1rk1/1pp1bppp/4pn2/p1Pp4/1P1P4/P1N1P3/1B3PPP/R2QKBNR b KQ -,b8d7 g1f3 c7c6 b4b5 e6e5 f1e2 f8e8 c3a4 e5e4 f3d2,40
8/5P2/2k1p3/8/4K3/1p6/1P6/8 b - -,b8d7 g1f3 c7c6 b4b5 e6e5 f1e2 f8e8 c3a4 e5e4 f3d2,Mate
r1b1k2r/p2q2pp/2pp4/n4pB1/4n3/2PB1N2/P3QPPP/R4RK1 b kq -,e8f7 f1e1 h8e8 f3h4 f7g8 f2f3 h7h6 f3e4 h6g5 h4f5,173
r1bqr1k1/pp1n1ppp/3Bp3/1BPp4/1b2n3/P1N1P3/1PP1NPPP/R2QK2R b KQ -,b4a5 b2b4 e4d6 c5d6 a5b6 c3a4 a7a6 a4b6 d8b6 b5d3,-32
1r4r1/p3kp1p/4b1q1/4Q3/1b1RB3/8/P1P2PPP/3R2K1 b - -,g6g5 d4d7 e7f8 e5b8 f8g7 b8b4 e6d7 b4d4 g5f6 d4d7,637
8/5k2/7b/1nr1pR1P/4P3/5P1K/3p2N1/3N4 b - -,f7g7 f3f4 c5c1 d1b2 c1b1 f5e5 b1b2 e5d5 b5c3 d5d7,-408
2r1rQk1/p1RR3p/1p2q1pn/4p3/8/BP4P1/P4P1P/6K1 b - -,f7e6 f3f4 b5c3 d1f2 c5a5 f5e5 a5e5 f4e5 e6e5 h3g4,Mate
5Q2/3k4/4p3/8/4K3/1p6/1P6/8 b - -,f7e6 f3f4 b5c3 d1f2 c5a5 f5e5 a5e5 f4e5 e6e5 h3g4,Mate
r2qr1k1/pb3ppp/1p6/3nbN2/1P6/2P4Q/P1NB2PP/R4RK1 b - -,b7c8 a1e1 c8f5 f1f5 d8d6 f5f2 e8e6 f2f1 d5f6 d2g5,-119
2r1rbk1/1bq2p1p/pp2p1p1/n3P1PP/P2NpP2/1P2B3/2PR1QB1/5R1K b - -,c8d8 h1h2 d8d7 h5h6 e8d8 f1c1 f8c5 g2h3 c7c8 c1d1,38
r2qkb1r/ppp1pppp/2n2n2/3p4/3P2b1/1P2P3/PBP1NPPP/RN1QKB1R b KQkq -,e7e6 a2a3 h7h5 h2h3 g4f5 c2c4 c6e7 b1d2 c7c6 d2f3,5
r1bqk1nr/pp3ppp/2np4/4p3/1b2P3/P4N2/1PPB1PPP/RN1QKB1R b KQkq -,b4c5 b2b4 c5b6 b1c3 g8f6 f1d3 e8h8 e1h1 h7h6 h2h3,2
r1br2k1/2q1bp1p/pp1pp1p1/5PP1/Pn2P3/1PN4R/1P4BP/R1B1Q1K1 b - -,e6f5 h3h7 g8h7 e1h4 h7g8 c1e3 e7f8 e4f5 c8f5 g2a8,-66
1r3r2/1bq3kp/p2p1Rp1/2pPp1Q1/2P1P3/3B2NP/P5P1/1R4K1 b - -,g7h8 b1f1 c7g7 f6d6 f8f1 d3f1 b8e8 g1h2 b7c8 f1e2,575
2kr3r/1ppqb1pp/p1npp3/8/7P/2P1B3/PPPQ1PP1/1K1R1B1R b - -,d7e8 g2g3 d6d5 f2f4 e7f6 f1g2 c6a5 b2b3 c8b8 g3g4,67
r2qkb1r/p1pp1ppp/1pn1p3/4P3/2P1Q3/2N5/PP1P1PPP/R1B1K2R b KQkq -,f8c5 e1h1 e8h8 d2d3 c5d4 c1f4 d8h4 a1e1 a7a6 f4g3,-45
rnbqk2r/1p6/p1p1ppQp/b2nB1p1/2pP4/2N1PN2/1P3PPP/R3KB1R b KQkq -,e8f8 a1a5 f6e5 f3e5 d8e8 f1e2 b8d7 g6e8 f8e8 e2h5,272
4r1k1/5pb1/1q4p1/1p3b1p/2p5/2P2NP1/1P1Q1PP1/3R1BK1 b - -,g7f6 d2d6 e8e6 d6b6 e6b6 f1e2 b6e6 g1f1 f5e4 d1a1,-34
5Q2/6K1/8/1B1p1k2/1P1P4/8/8/8 b - -,g7f8 f3d4 e8d8 d2e1 f5g4 f1e2 d8e8 e1d2 g4e2 d4e2,Mate
r4rk1/pp1n1pp1/2p2nqp/8/4p3/2P1B1QP/P1P1BPP1/3R1RK1 b - -,g6g3 f2g3 f6d5 e3d4 a8d8 a2a4 b7b6 e2c4 d7f6 a4a5,-73
r2qk2r/pp1nb1pp/3ppn2/4p3/2B1P3/2N5/PPP2PPP/R1BQK2R b KQkq -,e8f7 d1e2 d8c7 a2a4 h8c8 c4a2 c7c6 f2f4 d7c5 f4f5,99
8/1p5r/p1p5/P2p2p1/1P1Pkpp1/2P3P1/3R1PK1/8 b - -,h7h3 d2e2 e4d3 e2e5 f4f3 g2g1 h3h5 e5e7 h5h8 e7e5,-540
6k1/1K2n1pp/P4p2/8/8/1P1R1P2/r6P/8 b - -,g8f7 a6a7 f7e6 a7a8q a2a8 b7a8 g7g5 a8b7 e7d5 d3d2,408
8/4Q3/1n4pk/3P4/2P1p1P1/1P2q3/P7/7K b - -,e3h3 h1g1 h3g4 g1f2 b6d7 e7f7 h6g5 d5d6 d7f6 f7e7,-547
r1bqr1k1/pp1n1ppp/3Bp3/1BPp4/4n3/P1N1P3/1PP2PPP/R2QK2R b KQ -,e4d6 c5d6 a7a6 b5d7 c8d7 d1d2 d7c6 e3e4 d8d6 e1a1,21
r1b1r1k1/p5pp/3b1q2/3pnp2/3NP3/2P5/PP3PPP/R1BQRBK1 b - -,f5e4 f1e2 a8b8 b2b4 e8f8 c1e3 f6g6 f2f4 c8h3 g2g3,33
r3k2r/ppp2pBp/8/8/1b6/8/4PPPP/3K1BNR b kq -,c7c6 g7h8 e8a8 d1c2 d8h8 g1f3 a7a5 e2e3 b7b5 f1e2,224
r1b1qrk1/1p4bp/4pnp1/p2p1nB1/2pP4/2P2N2/PPBQRPPP/R4NK1 b - -,a5a4 a2a3 e8b5 a1b1 f6e4 c2e4 d5e4 e2e4 b7b6 b1e1,142
r4rk1/pp1n1pp1/2p2n1p/8/4p3/2P1B1PP/P1P1B1P1/3R1RK1 b - -,f6d5 e3d4 a8d8 a2a4 b7b6 e2c4 d7f6 a4a5 f8e8 d1b1,-88
4k3/pp4Q1/2r3p1/4p1B1/1P1qp3/8/P5PP/5K2 b - -,f8e8 e2c4 d7b6 c4b3 b6d5 e3d4 a7a5 c3c4 d5b4 c2c3,Mate
2kr3r/1ppqb1pp/p1npp3/8/2P5/4B3/PPPQ1PPP/1K1R1B1R b - -,d6d5 g2g3 c8b8 f1g2 d5d4 d2e2 e6e5 e3c1 h7h6 h2h4,69
r1bqr1k1/pp1n1ppp/3Pp3/1B1p4/8/P1N1P3/1PP2PPP/R2QK2R b KQ -,a7a6 b5e2 d7b6 d1d4 d8d6 f2f4 c8d7 e1a1 a8c8 h2h4,3
r1b2rk1/pp2nppp/2q1p3/4n3/3BP3/P6N/1PPQB1PP/R4RK1 b - -,f8d8 d2c3 c6c3 d4c3 e7g6 h3f4 c8d7 f4g6 e5g6 a3a4,23
r2qk2r/p1pp1ppp/1pn1p3/2b1P3/2P1Q3/2N5/PP1P1PPP/R1B2RK1 b kq -,e8h8 d2d3 c5d4 c1f4 d8h4 a1e1 a7a6 f4g3 h4e4 e1e4,-46
1r6/1bq3kp/p2p1rp1/2pPp1QN/2P1P3/3B3P/P5P1/1R4K1 b - -,g7f7 g5f6 f7g8 f6e6 g8h8 b1f1 g6h5 f1f7 c7f7 e6f7,946
2kr3r/ppp2pBp/8/8/1b6/8/4PPPP/2K2BNR b - -,b7b5 g7h8 d8h8 e2e3 c7c6 f1e2 c8c7 c1b1 a7a5 g1f3,211
2nR2k1/1K4pp/P4p2/8/8/1P3P2/r6P/8 b - -,g8f7 d8c8 a2a5 b7b6 a5a3 b3b4 f7e6 a6a7 e6e5 b6b7,767
4k3/pp4Q1/2r3p1/4p1B1/1P2p3/8/P4KPP/3q4 b - -,g8f7 d8c8 a2a5 b7b6 a5a3 b3b4 f7e6 a6a7 e6e5 b6b7,Mate
r1b1r1k1/p5pp/3b1q2/3pn3/3Np3/2P5/PP2BPPP/R1BQR1K1 b - -,a8b8 a2a4 e8d8 b2b4 b8b7 c1e3 b7f7 a4a5 f6h4 g2g3,48
rnbq1rk1/1p2bppp/2p1pn2/p1Pp4/1P1P4/P1N1PN2/1B3PPP/R2QKB1R b KQ -,b8d7 b4b5 e6e5 f1e2 f6e4 c3a4 e5d4 e3d4 c6b5 e2b5,43
1k1r3r/pp2b1pp/1np1Bn2/5p2/1q2p3/P1N1B3/1PP3PP/R3QR1K b - -,b4c4 e6c4 b6c4 f1f5 c4e3 e1e3 e7d6 e3g5 h8g8 g2g3,517
r2qkb1r/pp2p1pp/2n2n2/1Bpp1b2/3P4/2N2N2/PPP2PPP/R1BQ1RK1 b kq -,f5g4 d4c5 e7e6 c1e3 f8e7 h2h3 g4h5 g2g4 f6g4 f3d4,118
r1br2k1/2q1bp1p/pp1p2p1/5PP1/Pn6/1PN4R/1P4BP/R1B1Q1K1 b - -,c8f5 e1g3 f5h3 g2h3 c7c6 c1f4 d6d5 a1c1 e7c5 g1h1,-284
r2q1rk1/p1pp1ppp/1pn1p3/2b1P3/2P1Q3/2NP4/PP3PPP/R1B2RK1 b - -,c5d4 c1f4 d8h4 a1e1 a7a6 f4g3 h4e4 e1e4 f8b8 f1c1,-54
8/1r2qpkp/1p4p1/8/4pP1P/P1Q1P3/6P1/3R2K1 b - -,,0
4k3/pp4Q1/6p1/4p1B1/1P2p3/6K1/P1r3PP/3q4 b - -,g7h6 h4h5 e7c5 c3c5 b6c5 h5g6 h7g6 d1c1 b7a7 c1c3,Mate
r1b2rk1/pp3ppp/2q1p1n1/4n3/3BP3/P6N/1PPQB1PP/4RRK1 b - -,f8d8 e1d1 b7b6 d2c3 c6c3 d4c3 c8b7 h3f2 e5d7 d1d4,-2
r2qkb1r/1pp2ppp/p1n1pn2/3p4/3P2b1/1PNQP3/PBP1NPPP/R3KB1R b KQkq -,g4f5 d3d2 c6b4 a1c1 h7h5 a2a3 b4c6 f2f3 h5h4 c3d1,-67
r1b2rk1/p2q2pp/2pp4/n4pB1/4B3/2P2N2/P3QPPP/R4RK1 b - -,c8b7 e4c2 c6c5 a1e1 a8e8 e2d1 d7f7 h2h3 h7h6 g5c1,380
4k2r/5p2/p2p2pp/4b3/3NQ1P1/1Pq5/P1P5/1K1R4 b - -,e8f8 d1d3 c3c5 a2a3 e5f6 b3b4 c5e5 e4f3 d6d5 c2c3,-175
2R5/5kpp/K4p2/8/8/1P3P2/7P/8 b - -,h7h6 b3b4 g7g5 b4b5 g5g4 f3g4 f7g6 b5b6 g6g5 b6b7,955
6k1/8/2Q3pp/8/2P5/1Pb1rP1q/P7/5RK1 b - -,h7h6 b3b4 g7g5 b4b5 g5g4 f3g4 f7g6 b5b6 g6g5 b6b7,Mate
8/4k3/7b/1nr1pR1P/4PP2/7K/3p2N1/3N4 b - -,b5c3 d1f2 c3e4 f2d1 e4c3 d1f2 h6g7 h5h6 g7h6 f5e5,-17
1rb1r1k1/p5pp/3b1q2/3pn3/1P1Np3/2P5/P3BPPP/R1BQR1K1 b - -,e8f8 c1e3 f6g6 f2f4 c8h3 g2g3 e5d3 f4f5 f8f5 d4f5,38
r1b2rk1/pp2qp1p/4pnp1/3p4/3BP1PQ/2N2P2/PPP5/2K2B1R b - -,h7h5 d4f6 e7c5 g4h5 c5e3 c1b1 e3h6 e4e5 b7b5 f1d3,778
4k3/pp4Q1/6p1/4p1B1/1P2p3/7K/P1r3PP/4q3 b - -,h7h5 d4f6 e7c5 g4h5 c5e3 c1b1 e3h6 e4e5 b7b5 f1d3,Mate
8/2R2p2/8/3kP3/2p3PK/8/5r2/8 b - -,d5d4 h4g3 f2f1 g3g2 f1f4 g2g3 d4e5 g4g5 e5d6 c7c8,-3
r1bqr1k1/1p1B1ppp/p2Pp3/3p4/8/P1N1P3/1PP2PPP/R2QK2R b KQ -,,0
4r1k1/5p2/1q1Q1bp1/1p3b1p/2p5/2P2NP1/1P3PP1/3R1BK1 b - -,e8e6 d6b6 e6b6 f1e2 b6e6 g1f1 f5e4 d1a1 g8g7 f3e1,-36
r2q1rk1/1pp2pp1/p4P1p/3Pp3/7b/P2B3P/1PP3P1/R2Q1RK1 b - -,c7c6 f6g7 g8g7 d5c6 b7c6 d1g4 d8g5 g4e4 f7f5 e4e5,237
r2r2k1/2q1bp1p/pp1p2p1/5bP1/Pn5Q/1PN4R/1P4BP/R1B3K1 b - -,f5h3 h4h3 d6d5 a4a5 c7e5 h3g3 e5g3 h2g3 b6a5 a1a5,-363
4rrk1/1p3ppp/p1n5/q2N1Q2/4P3/5R2/PPP3PP/R6K b - -,a5d2 d5f6 g7f6 f3g3 d2g5 g3g5 f6g5 f5g5 g8h8 g5f4,600
4k3/pp4Q1/6p1/4p1B1/1P2p3/2r3PK/P6P/4q3 b - -,a5d2 d5f6 g7f6 f3g3 d2g5 g3g5 f6g5 f5g5 g8h8 g5f4,Mate
1Rb4r/2r2k2/p2Qp3/q3pp1p/2P5/8/P3BKPP/7R b - -,h5h4 h1d1 a5c5 d6c5 c7c5 d1d7 f7f6 d7a7 e5e4 b8b2,-224
2kr3r/ppp2pBp/8/8/1b6/8/2K1PPPP/5BNR b - -,c7c6 g7h8 d8h8 g1f3 a7a5 e2e3 b7b5 f1e2 c8c7 h1d1,239
4r3/1ppk2p1/p5p1/5nN1/8/2PP1P2/PP1K4/4R3 b - -,e8e1 d2e1 d7d6 d3d4 d6d5 e1e2 c7c5 d4c5 d5c5 e2d3,21
r1br2k1/2q1bp1p/pp1p2p1/5pP1/Pn2P2Q/1PN4R/1P4BP/R1B3K1 b - -,h7h5 e4f5 d6d5 c1f4 e7c5 g1h1 c7b7 f5g6 c8h3 g6f7,-122
r1b2rk1/p4ppp/1pq1p1n1/4n3/3BPN2/P7/1PPQB1PP/4RRK1 b - -,,0
r4rk1/pp2qppp/2p2n2/4pb2/1QP5/P3P1P1/1P3PBP/2KR2NR b - -,e7b4 a3b4 a7a5 b4b5 c6b5 g1f3 f5e4 h1g1 f8e8 g3g4,-240
r1bqk1nr/1pp2ppp/p1n1p3/b2pP3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq -,f7f6 e1h1 a5b6 f1e1 f6e5 c1g5 d8d7 f3e5 c6e5 e1e5,140
r1b1r1k1/1p1q1ppp/p2Pp3/3p4/3Q4/P1N1P3/1PP2PPP/R3K2R b KQ -,d7d6 e1a1 b7b5 e3e4 d6f4 d4d2 f4d2 d1d2 d5e4 c3e4,21
5k1r/5p2/p2p2pp/4b3/3NQ1P1/1PqR4/P1P5/1K6 b - -,c3c5 a2a3 e5f6 b3b4 c5e5 e4f3 d6d5 c2c3 f8g7 b1c2,-173
2rr1k2/8/5pbp/1BP3p1/Pp1n4/8/1P1N1PPP/2R1R1K1 b - -,d4b5 a4b5 d8d2 b5b6 c8b8 c5c6 b8b6 c6c7 g6f5 c7c8q,-7
r1br2k1/2q1bp2/pp1p2p1/5PPp/Pn5Q/1PN4R/1P4BP/R1B3K1 b - -,d6d5 h3f3 c8f5 f3f5 g6f5 g1h1 d5d4 c1f4 e7d6 f4d2,-145
rnbq1rk1/4bppp/1pp1pn2/p1Pp4/1P1P4/P1NBPN2/1B3PPP/R2QK2R b KQ -,c8b7 c3a4 b8d7 d1e2 d8c8 e1h1 b7a6 c5b6 a6d3 e2d3,40
r4rk1/pp3ppp/2p1p1b1/8/4P1PP/1QN1P3/PP4Bq/R1B1RK2 b - -,a7a5 c3e2 h2h4 b3c3 f7f6 f1g1 h4g4 c3c2 e6e5 e1f1,346
r1bqr1k1/p4ppp/1p6/3nbN2/1P6/2P4Q/P1NB2PP/4RRK1 b - -,c8f5 f1f5 f7f6 c3c4 d5e7 f5f2 d8c7 e1e4 a8d8 f2e2,-116
rnbqk2r/1p3p2/p1p1p2p/b2nB1p1/2pP4/2N1PN2/1PQ2PPP/R3KB1R b KQkq -,h8g8 f1c4 b8d7 e5g3 g8g7 h2h4 g5g4 f3e5 d7e5 g3e5,84
r3r1k1/bp4pp/p1p1b3/4Bpq1/3P4/1B1QR2P/PP3PP1/R5K1 b - -,f5f4 b3e6 e8e6 d3b3 f4e3 b3e6 g8h8 f2f4 g5h4 e6f7,286
6k1/1p3p1p/p2n2p1/6P1/2P5/2P2P2/P6K/3R1R2 b - -,d6c4 d1d8 g8g7 f1e1 h7h6 g5h6 g7h6 e1e7 h6g7 d8d7,652
r4rk1/1b1qbppp/p3pn2/1pP5/8/1PN1PB2/PB3PPP/R2Q1RK1 b - -,d7c7 f3b7 c7b7 b3b4 a6a5 a2a3 f6e8 c3e2 e8f6 d1c2,188
r1bqkbnr/ppp3pp/2np4/3Ppp2/2B1P3/2N5/PPP2PPP/R1BQK1NR b KQkq -,c6d4 g1e2 d4e2 d1e2 d8h4 e4f5 c8f5 h2h3 a7a6 g2g3,98
r1bq1rk1/ppp1bpp1/2np1n1p/8/2B1P3/2N1QN1P/PPP2PP1/R1B2RK1 b - -,c8e6 c4e6 f7e6 e4e5 d6e5 f3e5 c6e5 e3e5 d8d6 e5e2,32
r1bqk1nr/2p2ppp/p1n1p3/bp1pP1N1/3P4/2PB4/PP3PPP/RNBQK2R b KQkq -,d8d7 e1h1 h7h6 g5h3 b5b4 h3f4 a5b6 a2a3 b4c3 b2c3,176
1k1r3r/pp2b1pp/1np1Bn2/5p2/4p3/P1N1B3/RqP3PP/4QR1K b - -,d8d6 a2b2 d6e6 e3b6 a7b6 b2b6 e6d6 f1f5 d6d7 b6b1,544
1r4k1/R4pp1/1rq4p/1p2pP2/1P1pP3/7P/4Q1P1/R6K b - -,b8d8 h1h2 c6c4 e2b2 b6c6 a7e7 c6c7 e7e5 d4d3 a1d1,-206
r2qk2r/pbp2ppp/1pn5/2b5/Q1BpP3/2P2N2/P4PPP/R1B2RK1 b kq -,d8d7 c3d4 c5d4 f3d4 d7d4 c1e3 d4f6 c4d5 e8a8 h2h4,57
5k1r/5p2/p2p2pp/2q1b3/3NQ1P1/1PPR4/P7/1K6 b - -,e5f6 b1b2 h6h5 g4h5 h8h5 b3b4 c5c4 d3d2 h5h3 e4c2,-190
6k1/5p2/1Q2rbp1/1p3b1p/2p5/2P2NP1/1P3PP1/3R1BK1 b - -,f5c2 b6b8 g8g7 d1a1 c2e4 b8b5 e6e7 f1c4 e7b7 b5e8,764
r4rk1/pb3ppp/1pq1p1N1/4n3/3BP3/P7/1PPQB1PP/4RRK1 b - -,,0
2r2rk1/1pq3p1/2n1bb1p/1Q2p3/2N1P3/2p2NP1/P4PBP/2RR2K1 b - -,c6d4 d1d4 e5d4 c4b6 c7c5 g2f1 c5b5 f1b5 c8c5 b5d3,-403
1rb2rk1/p5pp/3b1q2/3pn3/1P1Np3/2P1B3/P3BPPP/R2QR1K1 b - -,f6g6 f2f4 c8h3 g2g3 e5g4 e2g4 h3g4 d1d2 b8b7 a2a4,58
rnb1kb1r/pp1ppp1p/1q3np1/2p5/2BP1B2/1P2P3/P1P2PPP/RN1QK1NR b KQkq -,f8g7 b1c3 d7d5 c4b5 b8c6 f4e5 e8h8 b5c6 b6c6 g1e2,-60
2rr1k2/8/5pbp/1PP3p1/1p6/8/1P1N1PPP/2R1R1K1 b - -,,0
r1b1kb1r/pp3ppp/2n5/q2pP3/2pNnB2/2P1PP2/PP4PP/R2QKBNR b KQkq -,e4c5 e1f2 f8e7 b2b4 c4b3 a2b3 a5c3 f1b5 c8d7 g1e2,61
2kr2r1/ppp2p1p/8/8/1b6/8/1B2PPPP/2K2BNR b - -,g8g6 g1f3 g6c6 c1b1 b4c3 b2c3 c6c3 b1b2 c3c5 e2e3,-386
