8/5k2/7K/8/8/7P/8/8 b - -,f7f8 h6g6 f8g8 h3h4 g8h8 g6f6 h8h7 f6e5 h7g6 e5f4,Mate
r1b1kbnr/pp2pppp/2np4/q7/2PNP3/2N5/PP3PPP/R1BQKB1R b KQkq -,c8d7 f1e2 g8f6 d4b3 a5c7 c1e3 e7e6 e1h1 f8e7 f2f4,160
rnbqkb1r/1pp2ppp/4pn2/p2p4/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq -,f8e7 e1h1 e8h8 b1c3 d5c4 e2e4 c7c6 a2a4 b8d7 d1e2,63
rnbqkbnr/pp1p1ppp/4p3/8/3pP3/2P5/PP3PPP/RNBQKBNR b KQkq -,d4c3 b1c3 d7d6 g1f3 f8e7 f1d3 g8f6 d1e2 b8c6 h2h3,-89
rnbqk2r/pp3ppp/4pn2/3p4/1b1P4/1P1B1N2/P1PN1PPP/R1BQK2R b KQkq -,b4c3 a1b1 b8c6 c1b2 d8a5 b2c3 a5c3 d3b5 e8h8 b5c6,-61
r1bqk2r/ppp1bppp/2n2n2/3pp3/8/1P1P1NP1/P1P1PPBP/RNBQ1RK1 b kq -,h7h5 c2c4 c8e6 c1g5 d8d7 b1d2 e8a8 b3b4 e7b4 a1b1,-30
rn1qk2r/pbpp1ppp/1p2pn2/8/1b1P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq -,b4a5 b2b4 a5b4 c3b4 f6d5 e1h1 d5f4 e3f4 e8h8 b1d2,355
rnb1kb1r/ppp1Pppp/8/8/8/8/PPPB1PPP/R3KBNR b KQkq -,b8c6 e7f8q h8f8 e1a1 c8d7 d1e1 d7e6 f1b5 e8a8 b5c6,843
r2qkbnr/ppp2ppp/2np4/4P1B1/2P3b1/5N2/PP2PPPP/RN1QKB1R b KQkq -,d8b8 e5d6 f8d6 e2e3 g8e7 g5e7 d6e7 f1e2 e8h8 b1c3,168
r1bqkb1r/ppp1pppp/2n5/3P4/3Pn3/4PN2/PP3PPP/RNBQKB1R b KQkq -,c6b4 d1a4 c7c6 a4b4 e7e5 b4a4 d8b6 d5c6 b6b4 a4b4,838
rn1qkb1r/pbpp1ppp/1p2pn2/6B1/3PP3/3B1P2/PPP3PP/RN1QK1NR b KQkq -,h7h6 g5e3 c7c5 c2c3 f8e7 g1e2 d8c8 e1h1 e8h8 b1d2,63
r1bqkbnr/pp2ppp1/2np3p/2p5/2B1PB2/3P1N2/PPP2PPP/RN1QK2R b KQkq -,g8f6 e1h1 g7g5 f4g3 f8g7 c2c3 e7e6 h2h3 a7a6 b1d2,-17
rn1q1rk1/ppp2ppp/3p1n2/2b5/2B1P1b1/2N2N1P/PPPP1PP1/R1BQK2R b KQ -,g4d7 e1h1 d7e6 c4b3 c5b6 d2d4 e6b3 a2b3 h7h6 f1e1,343
8/8/8/2kBK3/8/8/3N4/8 b - -,g4d7 e1h1 d7e6 c4b3 c5b6 d2d4 e6b3 a2b3 h7h6 f1e1,Mate
rnb1kbnr/ppp2ppp/8/3qp3/8/4PN2/PP1P1PPP/RNBQKB1R b KQkq -,b8c6 b1c3 d5d8 d2d4 f8d6 d4d5 c6e7 f1b5 c7c6 d5c6,69
rnbqk2r/pp2ppbp/3p1np1/2p5/2B1P3/3PBN2/PPP2PPP/RN1Q1RK1 b kq -,a7a6 b1d2 b8c6 c2c3 e8h8 a2a4 b7b6 c4b3 e7e6 d3d4,42
8/8/p7/PpK5/4k3/8/8/8 b - -,a7a6 b1d2 b8c6 c2c3 e8h8 a2a4 b7b6 c4b3 e7e6 d3d4,Mate
rnb1kbnr/pppqpppp/8/8/8/2N3P1/PPPPNP1P/R1BQKB1R b KQkq -,e7e5 d2d4 b8c6 d4d5 c6e7 f1g2 c7c6 c1e3 e7d5 c3d5,79
rnbqkbnr/ppp3pp/5p2/3pp3/1P6/P2P4/1BP1PPPP/RN1QKBNR b KQkq -,c7c6 e2e4 f8d6 d3d4 g8e7 c2c4 e5d4 b2d4 e8h8 c4d5,-63
rnbqkb1r/ppp3pp/5n2/3p4/4p3/3P2N1/PPP2PPP/R1BQKBNR b KQkq -,f8c5 d3e4 e8h8 c1e3 c5e3 f2e3 d8e7 d1d2 d5e4 f1c4,-66
r1bqkbnr/pp1pnppp/2p5/4N3/B3P3/8/PPPP1PPP/RNBQK2R b KQkq -,g8f6 a4b3 d7d5 e4d5 f6d5 b1c3 c8e6 e1h1 e7g6 c3d5,249
r1b1kbnr/pp1pnppp/2p5/q7/B1N1P3/8/PPPP1PPP/RNBQK2R b KQkq -,a5a6 c4d6 e8d8 d6f7 d8c7 a4b3 g8f6 f7h8 f6e4 b1c3,844
r3k1nr/pppbqppp/2nb4/1B6/4P3/5N2/PPP2PPP/RNBQ1RK1 b kq -,f7f6 b1c3 e8a8 d1e2 e7f7 c1e3 f7h5 f1d1 g8e7 b5c4,166
rnbqk2r/pp1pppbp/8/2p5/3PP2p/2P1P3/PP4PP/RN1QKBNR b KQkq -,b8c6 b1d2 c5d4 e3d4 d7d5 d1h5 d5e4 d2e4 c6d4 c3d4,43
r1b1k1nr/ppp3pp/2n2q2/4p1B1/8/2Q2N2/P4PPP/RN3RK1 b - -,f6e6 f1e1 g8f6 f3e5 f6d5 c3c5 b7b6 c5c6 e6c6 e5c6,401
rn1qkb1r/pp2pppp/2p2n2/6B1/2BP2b1/4PN2/PP3PPP/RN1QK2R b KQkq -,d8a5 d1d2 a5d2 b1d2 b8d7 h2h3 g4f5 g5f4 e7e6 e1h1,75
r1bqkb1r/pp1pnppp/2p2n2/4N3/B3P3/8/PPPP1PPP/RNBQ1RK1 b kq -,d8c7 d2d4 d7d6 e5d3 f6e4 c2c4 c8f5 f1e1 e8a8 f2f3,221
rnbqkb1r/p3pppp/2pp4/8/1p1Pn3/1B3N2/PPP1NPPP/R1BQK2R b KQkq -,a7a5 e1h1 a5a4 b3c4 e7e6 c4d3 d6d5 c2c4 b4c3 e2c3,-78
r1bqk1nr/ppp2pp1/1bnp3p/4p3/2B1P3/2NPBN2/PPP2PPP/R2Q1RK1 b kq -,c8d7 c3d5 g8f6 d5b6 a7b6 a2a3 e8h8 c2c3 c6e7 f1e1,36
rn1qkb1r/ppp2ppp/5n2/3p1b2/8/3P1NP1/PP2PPBP/RNBQK2R b KQkq -,b8c6 e1h1 f8e7 a2a3 d8d7 b2b4 f5h3 b1c3 a7a6 a1b1,31
r1bqk2r/pppnbppp/3p1n2/4p3/3PPP2/3B4/PPP1N1PP/RNBQ1RK1 b kq -,a7a6 c2c4 e5d4 e2d4 d7c5 b1c3 c5d3 d1d3 c7c5 d4f3,66
r1bqkb1r/ppp2ppp/2np1n2/4P3/5B2/5N2/PPPNPPPP/R2QKB1R b KQkq -,c6e5 f3e5 d6e5 f4e5 f8c5 e2e3 d8e7 e5f6 e7f6 c2c3,77
rnbqk2r/2p1bppp/pp2pn2/2Pp4/1P1P1B2/2N2N2/P3PPPP/R2QKB1R b KQkq -,f6h5 f4d2 a6a5 a2a3 h5f6 e2e3 f6e4 c3e4 d5e4 f3e5,80
r1bqk1nr/pp3ppp/2n1p3/3p4/1b1P4/5NP1/PP1BPPBP/RN1QK2R b KQkq -,b4e7 e1h1 g8f6 b1c3 c8d7 d2f4 d8b6 c3a4 b6b5 a1b1,25
rnbqkbnr/p3pppp/2p5/8/2QP4/4P3/1P3PPP/RNB1KBNR b KQkq -,a7a5 f1e2 e7e6 g1f3 c8a6 c4c2 a6e2 c2e2 g8f6 e1h1,95
8/8/5k2/8/6K1/4r3/4p3/4R3 b - -,f6e5 g4g5 e5d4 g5g4 d4e4 g4g5 e4d3 g5g6 e3e6 g6f5,-5308
r1b1kbnr/ppppqppp/8/1B2n3/8/4PN2/PPP2PPP/RNBQK2R b KQkq -,a7a6 b5e2 g8f6 b1c3 e5f3 e2f3 e7e5 d1d4 f8d6 b2b3,32
r2R1r2/1q3pkp/p1b1p1n1/1p4QP/4P3/1BP3P1/P4P2/R5K1 b - -,f8d8 h5g6 h7g6 a1e1 d8h8 g5e3 f7f6 c3c4 a8d8 c4b5,-883
r4rk1/1p3ppp/3Q2b1/3P4/1pB5/q4N2/P1P2PPP/1K1R3R b - -,f8c8 d6g6 c8c4 g6d3 c4c3 h1e1 b4b3 f3d4 a3a2 b1c1,-745
rn1qkb1r/pp3ppp/2p1bn2/3p4/8/2N1P1P1/PP1PNPBP/R1BQK2R b KQkq -,f8c5 d2d4 c5b6 e1h1 e8h8 c3a4 e6f5 a4b6 a7b6 c1d2,44
r2qkb1r/pppb1pp1/2np1n1p/1B2p3/4P3/2PP1N1P/PP3PP1/RNBQ1RK1 b kq -,h8g8 c3c4 g7g5 b1c3 a7a6 b5a4 c6e7 a4c2 e7g6 c1d2,60
r1bqk1nr/pppp1ppp/8/4n3/3PP3/2P5/PP3KPP/RNBQ1B1R b kq -,g8f6 d4e5 f6e4 f2g1 d7d5 b1d2 c8f5 d1f3 d8d7 h2h3,465
r1bqk1nr/ppp2pp1/1bnp3p/4p3/2B1P3/2NPBN1P/PPP2PP1/R2QK2R b KQkq -,g8f6 e3b6 a7b6 a2a4 e8h8 e1h1 c6a5 f3d2 a5c6 f1e1,16
rnbqkb1r/pp1pnppp/2p1p3/8/3PP3/4BN2/PPP2PPP/RN1QKB1R b KQkq -,h7h6 b1d2 d7d6 a2a4 d6d5 f1d3 d5e4 d2e4 e7f5 e3f4,162
rnbqkb1r/pp1p1ppp/4pn2/2p5/8/1P1PP3/PBP2PPP/RN1QKBNR b KQkq -,d7d5 g1f3 b8c6 b1d2 f8d6 d3d4 c5d4 e3d4 e8h8 a2a3,-24
r1bqkbnr/pp3ppp/2npp3/2p5/4P3/2NP1NP1/PPP2P1P/R1BQKB1R b KQkq -,c8d7 f1g2 g8f6 e1h1 f8e7 a2a4 e8h8 f3d2 c6b4 f2f4,44
r3RK2/5P1k/8/8/8/8/8/8 b - -,a8a7 e8e1 h7g6 f8g8 a7f7 e1g1 g6f6 g1f1 f6e6 f1f7,Mate
rnbqkb1r/1ppppppp/8/p1PnP3/P2P4/8/1P3PPP/RNBQKBNR b KQkq -,d7d6 f1c4 d6e5 d4e5 e7e6 d1g4 d5b4 g4e2 f8c5 g1f3,-48
rnbqk1nr/pppp2pp/8/2b1Np2/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq -,d7d6 e5f7 d8h4 e1h1 b8c6 d2d4 c6d4 c1g5 h4g4 d1g4,580
8/8/8/3k4/5n2/2Q1K3/8/8 b - -,d7d6 e5f7 d8h4 e1h1 b8c6 d2d4 c6d4 c1g5 h4g4 d1g4,Mate
rnb1k1nr/pppp2pp/8/2b1Np2/2B1P2q/8/PPPP1PPP/RNBQ1RK1 b kq -,f5e4 d2d4 d7d5 c4d5 c5d6 g2g3 h4h3 d5e4 g8e7 e4g2,459
8/8/4n3/3k4/8/3QK3/8/8 b - -,f5e4 d2d4 d7d5 c4d5 c5d6 g2g3 h4h3 d5e4 g8e7 e4g2,Mate
r1bqk2r/pppp1ppp/2n2n2/2b5/3pP3/3B1N2/PPP2PPP/RNBQR1K1 b kq -,a7a6 e4e5 f6d5 c2c3 d4c3 b1c3 d5c3 b2c3 c5e7 c1f4,105
rnbqkbnr/1p1ppppp/p7/2p5/2P5/2NP4/PP2PPPP/R1BQKBNR b KQkq -,d7d6 g1f3 g7g6 d3d4 c5d4 f3d4 f8g7 e2e4 g8f6 f1e2,50
r1bqk2r/ppppbppp/2n2n2/4p3/1P2P3/P1N2N2/2PP1PPP/R1BQKB1R b KQkq -,d7d5 f1d3 c8g4 e4d5 f6d5 h2h3 g4h5 d3e4 d5c3 d2c3,-70
rn1qkb1r/p4ppp/1pp1pn2/3p1b2/2PP1B2/1Q2PN2/PP2BPPP/RN2K2R b KQkq -,d5c4 b3c4 f8d6 f4e5 f6e4 e1h1 e8h8 h2h3 b6b5 c4c1,96
r1b1kbnr/pppp1ppp/2n5/4p3/3Pq3/3BBN2/PPP2PPP/RN1QK2R b KQkq -,e4f3 d1f3 e5d4 e3d2 g8f6 e1h1 f8e7 b1a3 d7d6 a3b5,720
rnbqkb1r/ppp1pppp/5n2/8/3P4/2N1Bp2/PPP3PP/R2QKBNR b KQkq -,f3g2 f1g2 c7c6 g1e2 c8g4 d1d2 e7e6 e2g3 f8d6 e1h1,-182
rnbqkb1r/ppp1pppp/5n2/8/3P4/2N1B3/PPP3BP/R2QK1NR b KQkq -,c7c6 d1e2 c8f5 e1a1 e7e6 g1f3 b8d7 h2h4 d8c7 g2h3,-292
r1b1k2r/ppp2Npp/2n2q2/3Kp3/2B5/8/PPPP2PP/RNBQ3R b kq -,c7c6 d1e2 c8f5 e1a1 e7e6 g1f3 b8d7 h2h4 d8c7 g2h3,Mate
rnbq1rk1/ppp1bppp/4p3/3p2P1/4n2P/1P2PN2/PBPP1P2/RN1QKB1R b KQ -,c7c5 d2d3 d8a5 f3d2 e4d6 f1g2 b8c6 b1c3 a5c7 c3e2,-28
rnbqk2r/ppp1bppp/4pn2/8/P1p5/5NP1/1P1PPPBP/RNBQ1RK1 b kq -,e8h8 b1a3 b7b6 a3c4 c8b7 a4a5 c7c5 a5b6 a7b6 a1a8,18
r1bqk2r/pp2bppp/2n2n2/4p3/2PP4/5NP1/PP3PBP/RNBQ1RK1 b kq -,e8h8 d4e5 f6g4 b1c3 c6e5 f3e5 g4e5 d1e2 e7f6 f1d1,335
r1b1k1nr/pppp1ppp/2n2q2/8/4P3/2N1P3/PPP3PP/R2QKBNR b KQkq -,d7d6 g1f3 c8e6 d1d2 f6h6 e1a1 e8a8 f1d3 g8f6 c1b1,-32
5k2/3K2p1/5pPp/5P2/6P1/8/8/8 b - -,f6g5 c3d5 g5h4 e1d2 e8d8 f1d3 g8f6 d5c3 d7d6 d1e2,Mate
r1bqkb1r/ppp2ppp/2n1p3/3p4/3P1B2/2PBPN2/P1P2PPP/R2QK2R b KQkq -,c8d7 a1b1 b7b6 f4g3 f8d6 c3c4 d5c4 d3c4 e8h8 e1h1,68
rnbqkb1r/ppp2ppp/8/3n4/3P1B2/5N2/PPP3PP/RN1QKB1R b KQkq -,d5f4 d1d2 f8d6 d2e3 c8e6 b1c3 e8h8 e1a1 f4d5 c3d5,-836
rnbqk2r/pppp1ppp/8/4N3/4n3/B1P5/P1PP1PPP/R2QKB1R b KQkq -,d8h4 d1e2 d7d6 g2g3 h4e7 e2e4 e7e5 e4e5 d6e5 f1g2,160
rn1qkb1r/ppp1pppp/8/3p4/2PPnBb1/4PN2/PP3PPP/RN1QKB1R b KQkq -,c7c6 d1b3 d8b6 b1c3 e4c3 b2c3 b8d7 c4d5 b6b3 a2b3,165
r1bqk2r/pp2nppp/2n1p3/1BppP3/1b1P4/2N2N2/PPP2PPP/R1BQ1RK1 b kq -,h7h6 d4c5 b4c5 c3a4 c5b4 c2c3 b4a5 f1e1 e8h8 c1f4,81
rn1qk2r/pb1pbppp/1p2pn2/2p5/2PP4/1P2PN2/PB1N1PPP/R2QKB1R b KQkq -,c5d4 f3d4 e8h8 f1d3 d7d5 e1h1 b8d7 d1e2 a7a6 c4d5,22
r1bqkb1r/pppp1ppp/2n1p3/3nP3/3PN3/8/PPP2PPP/R1BQKBNR b KQkq -,a7a6 g1f3 d7d6 c2c4 d5e7 e5d6 c7d6 d4d5 e6d5 c4d5,109
2Q5/1k6/8/8/3K4/8/8/8 b - -,,0
r1bqk1nr/1ppp1ppp/pbn5/4p3/B2PP3/2P2N2/PP3PPP/RNBQK2R b KQkq -,f7f6 e1h1 b6a7 d4e5 f6e5 a4c6 b7c6 f3e5 g8f6 f1e1,212
rnbqr1k1/ppp1ppbp/5np1/3p4/3P1B2/2P1PN1P/PP2BPP1/RN1QK2R b KQ -,b8d7 b1d2 c7c5 a2a4 b7b6 a4a5 c8b7 d1a4 a8c8 e1h1,66
rnbqkb1r/pp3ppp/4pn2/3p2B1/3P4/P4N2/1P2PPPP/RN1QKB1R b KQkq -,d8a5 b1c3 f6e4 g5d2 e4d2 d1d2 c8d7 e2e3 f8d6 f1d3,21
rnbq1rk1/ppp2ppp/5n2/3p4/1b1P4/2N1P3/PPQB1PPP/R3KBNR b KQ -,f8e8 a2a3 b4c3 d2c3 f6e4 g1f3 c8f5 f1d3 b8d7 e1h1,-36
rnbqkb1r/ppp1pp2/5n1p/3pB1p1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,b8d7 b1c3 d7e5 d4e5 d5d4 e5f6 d4c3 d1d8 e8d8 b2c3,-89
r1bqkb1r/1ppp1ppp/p4n2/4p3/B3P3/2N2Q2/PPPP1PPP/R1B2RK1 b kq -,h7h6 f3g3 d8e7 a4b3 c7c6 a2a4 d7d6 d2d3 c8e6 b3e6,121
rnbqk1nr/ppp3pp/3bp3/3p1p2/3P4/2NBPN2/PPP2PPP/R1BQK2R b KQkq -,b8d7 c3b5 d6e7 c2c4 c7c6 b5c3 g8f6 e1h1 f6e4 c3e2,62
rnb1k2r/ppppqppp/5n2/2b5/2BNP3/8/PPP2PPP/RNBQ1RK1 b kq -,d7d5 e4d5 e8h8 b1c3 c8g4 f2f3 e7e5 c3e2 g4c8 c1f4,135
rnbqk1nr/pppp1ppp/4p3/8/1b1P1P2/2P5/PP2P1PP/RNBQKBNR b KQkq -,a7a5 c3b4 a5b4 e2e4 b7b6 c1e3 c8b7 b1d2 f7f5 e4e5,374
rn1qkbnr/p1pppppp/bp6/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -,e7e6 f1a6 b8a6 a2a3 c7c5 d2d4 a6c7 e1h1 g8e7 d4c5,157
r1bqkbnr/ppppppp1/2n4p/8/8/5NP1/PPPPPPBP/RNBQK2R b KQkq -,e7e6 d2d4 d7d5 e1h1 g8f6 c2c4 f8e7 b2b3 b7b6 c1b2,102
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2P5/1P1P1N2/PB1NPPPP/R2QKB1R b KQkq -,h7h6 g2g3 f8c5 f1g2 b8d7 a2a3 a7a5 e1h1 e8h8 f1e1,-38
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/1QN1PN2/PP3PPP/R1B1KB1R b KQ -,b7b6 c4d5 e6d5 f1e2 c7c5 e1h1 b8c6 f3e5 c8b7 c1d2,-40
r2qkbnr/pp1n1ppp/2pp4/4p3/3PP3/2N2B2/PPP2PPP/R1BQ1RK1 b kq -,e5d4 d1d4 g8f6 f1d1 d8b6 c1f4 b6d4 d1d4 d7e5 f3e2,112
rn1qkbnr/ppp2ppp/4b3/1B1p4/8/8/PPPPQPPP/RNB1K1NR b KQkq -,d8d7 b5d7 e8d7 g1f3 b8c6 e1h1 a8e8 d2d4 e6g4 e2d3,554
rnb1kbnr/pp1ppppp/1q6/8/4P3/2N2N2/PP1B1PPP/R2QKB1R b KQkq -,g8f6 e4e5 f6g8 f1d3 e7e6 e1h1 b8c6 c3e4 b6d8 a1c1,255
r1bqkbnr/pp2pppp/2n5/2pp4/8/1PN1PN2/P1PP1PPP/R1BQKB1R b KQkq -,a7a6 d2d4 c5d4 f3d4 c8d7 f1e2 g8f6 e1h1 e7e6 d4c6,-66
r1bqk1nr/ppppbppp/2n5/8/8/1P2Q3/PBP1PPPP/RN2KBNR b KQkq -,h7h5 b2g7 h8h7 g7b2 d7d5 e3d3 g8f6 a2a3 d8d6 g1f3,105
r1bqkbnr/3p1ppp/p1n1p3/1pp5/4P3/2NB1N2/PPPP1PPP/R1BQK2R b KQkq -,g7g5 h2h3 f8g7 a2a4 b5b4 c3e2 h7h5 c2c3 g5g4 h3g4,-94
r1bqkbnr/ppp2ppp/2n1p3/1B1P4/8/2N5/PPPP1PPP/R1BQK1NR b KQkq -,e6e5 d5c6 b7b6 g1f3 f8b4 e1h1 b4c3 b2c3 g8e7 f3e5,907
rnbqkbnr/pp3ppp/2ppp3/4P3/3P1P2/8/PPP3PP/RNBQKBNR b KQkq -,d6d5 g1f3 c6c5 c2c3 b8c6 f1d3 g8h6 e1h1 c8d7 g1h1,78
rnbqkb1r/ppp2ppp/4pn2/8/8/3P2N1/PPP2PPP/R1BQKBNR b KQkq -,c7c5 g3e4 f8e7 g2g3 f6e4 d3e4 d8d1 e1d1 c8d7 c1e3,-85
rn1qkbnr/1b2pppp/p2p4/1p6/3NPP2/2NB4/PPP3PP/R1BQK2R b KQkq -,e7e5 d4f3 b8d7 a2a4 b5b4 c3d5 g8f6 d5f6 d7f6 d1e2,37
rn1qk2r/ppp2ppp/3p1n2/2b5/2PNP1b1/2N2P2/PP4PP/R1BQKB1R b KQkq -,g4h5 h2h4 h5g6 g2g4 h7h5 g4g5 f6d7 f3f4 b8c6 c1e3,198
r1bqk1nr/pp1pppbp/2n3p1/2P5/4PP2/2N5/PPP3PP/R1BQKBNR b KQkq -,g7c3 b2c3 d8a5 a1b1 a5c3 d1d2 c3d2 c1d2 b7b6 c5b6,126
r1bqkb1r/ppppn1pp/2n2p2/1B6/3PP3/5N2/PP3PPP/RNBQK2R b KQkq -,f6f5 d4d5 f5e4 f3g5 a7a6 b5a4 b7b5 a4c2 c6e5 b1c3,276
r2qkb1r/pp3ppp/2np1n2/2p1p3/4P1b1/3P1NPP/PPP2PB1/RNBQ1RK1 b kq -,g4f3 d1f3 b7b5 a2a4 b5b4 b1d2 g7g6 d2c4 f8g7 c2c3,106
r1bqkb1r/pppp1ppp/2B2n2/4p3/8/3P2P1/PPP1PP1P/RNBQK1NR b KQkq -,f6g4 c6g2 h7h5 h2h4 c7c6 g1h3 d7d5 b1c3 f8e7 e2e4,745
rnbq1rk1/ppp1bppp/3p1n2/4p3/2B1P3/5N1P/PPPPQPP1/RNB2RK1 b - -,b8d7 b1c3 c7c6 a2a4 d7c5 d2d4 e5d4 f3d4 c5e4 c3e4,17
r1b1kbnr/pp2pppp/2np4/qB2P3/3Q4/2N5/PPP2PPP/R1B1K1NR b KQkq -,a8b8 d4d5 a5c7 e5d6 e7d6 d5e4 c8e6 c3d5 c7d7 g1e2,112
r1b1kbnr/pp2pppp/2np4/1N2P3/3Q4/8/PPP2PPP/R1B1K1NR b KQkq -,c8d7 d4d2 e8a8 a2a4 c8b8 g1f3 h7h5 e1h1 g8h6 e5e6,890
r2qk2r/pppn1ppp/3bpn2/3pNb2/3P1B2/4PN2/PPP2PPP/R2QKB1R b KQkq -,d8e7 c2c3 h7h6 e5d7 f6d7 f1d3 f5d3 d1d3 e8h8 e1h1,-21
8/8/4k3/6P1/6K1/8/8/8 b - -,e6f7 g4h5 f7g7 g5g6 g7g8 h5g5 g8g7,Mate
rnbq1rk1/ppp1ppbp/5np1/3N4/2PP4/4PN2/PP3PPP/R1BQKB1R b KQ -,e7e6 d5f6 d8f6 b2b4 b8d7 f1e2 f6e7 b4b5 e6e5 e1h1,189
8/8/3Q3R/8/2k5/4K3/8/8 b - -,e7e6 d5f6 d8f6 b2b4 b8d7 f1e2 f6e7 b4b5 e6e5 e1h1,Mate
rnbqk1nr/ppp1bppp/4p3/3pN3/3P4/4P3/PPP2PPP/RNBQKB1R b KQkq -,g8f6 f1d3 c7c5 c2c3 e8h8 b1d2 c5c4 d3c2 d8c7 e1h1,-47
rn1qk2r/pppbbppp/3ppn2/4P1B1/3P4/2N2N2/PPP2PPP/R2QKB1R b KQkq -,d6e5 d4e5 f6d5 c3d5 e6d5 g5e7 d8e7 d1d5 e7b4 f3d2,40
r1bqkb1r/pp2ppp1/2n2n1p/3p4/3P1B2/2PB4/PP1N1PPP/R2QK1NR b KQkq -,a7a5 g1f3 g7g5 f4g3 f6h5 g3e5 f8g7 e5g7 h5g7 d2f1,105
r1bqk2r/bpp2p2/p1np1n2/4p3/2N1P1p1/1BPPB1Pp/PP3P1P/R2QRNK1 b kq -,a7c5 d3d4 c5a7 d4e5 c6e5 c4e5 d6e5 d1d8 e8d8 e3a7,133
8/3k4/6N1/2Q5/8/4K3/8/8 b - -,c8d7 a2a4 d8e7 b3c2 f6h7 b2b4 h7g5 c4d2 a7b8 b4b5,Mate
8/8/3k4/8/8/4K3/8/Q4R2 b - -,c8d7 a2a4 d8e7 b3c2 f6h7 b2b4 h7g5 c4d2 a7b8 b4b5,Mate
rnbqkb1r/pppp1p1p/8/3nP1p1/2PP1p2/5N2/PP4PP/RNBQKB1R b KQkq -,d5b6 c4c5 g5g4 c5b6 a7b6 b1c3 g4f3 d1f3 b8c6 f3e4,246
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/8/1PN2NP1/PBPPPPBP/R2QK2R b KQkq -,f8e7 d2d3 e8h8 e1h1 a7a5 f1e1 f5g4 e2e3 b8d7 a2a3,-14
8/8/2N1k3/8/3Q4/4K3/8/8 b - -,h7h6 d2d3 f5h7 e1h1 f8c5 e2e4 e8h8 d1e2 b7b5 g1h1,Mate
8/3Q1k2/2N5/8/8/4K3/8/8 b - -,h7h6 d2d3 f5h7 e1h1 f8c5 e2e4 e8h8 d1e2 b7b5 g1h1,Mate
rn2kb1r/ppp1pppp/4b3/8/2P5/5N2/PP1P1PPP/R1B1KB1R b KQkq -,b8a6 d2d4 g7g6 c1f4 c7c6 e1a1 f8g7 f1e2 e8h8 f3g5,39
8/8/1k6/8/2KQ4/8/8/8 b - -,b8a6 d2d4 g7g6 c1f4 c7c6 e1a1 f8g7 f1e2 e8h8 f3g5,Mate
rnb1k1nr/pp1ppp1p/1q4p1/2pP4/2P1P3/5N2/PB3PPP/RN1QKB1R b KQkq -,e7e5 b2e5 g8f6 b1c3 e8h8 a1b1 b6a6 h2h3 f8e8 f1d3,775
8/8/8/3K4/1k6/8/8/1R6 b - -,e7e5 b2e5 g8f6 b1c3 e8h8 a1b1 b6a6 h2h3 f8e8 f1d3,Mate
8/8/8/3K4/8/2k5/8/3R4 b - -,e7e5 b2e5 g8f6 b1c3 e8h8 a1b1 b6a6 h2h3 f8e8 f1d3,Mate
8/8/8/3K4/3R4/8/2k5/8 b - -,e7e5 b2e5 g8f6 b1c3 e8h8 a1b1 b6a6 h2h3 f8e8 f1d3,Mate
r1bqk1nr/p2p1ppp/2p1p3/8/1bP5/2N5/PP1BPPPP/R2QKB1R b KQkq -,g8e7 a2a3 b4d6 d1c2 a8b8 e2e3 d6c7 c3a4 d7d5 d2c3,44
8/8/8/1K6/2R5/k7/8/8 b - -,g8e7 a2a3 b4d6 d1c2 a8b8 e2e3 d6c7 c3a4 d7d5 d2c3,Mate
8/5k2/2Q5/8/1N6/4K3/8/8 b - -,g8e7 a2a3 b4d6 d1c2 a8b8 e2e3 d6c7 c3a4 d7d5 d2c3,Mate
2R5/8/8/1K6/8/1k6/8/8 b - -,g8e7 a2a3 b4d6 d1c2 a8b8 e2e3 d6c7 c3a4 d7d5 d2c3,Mate
r1bqkb1r/1p1p1ppp/p1n2n2/4p3/4P3/2N2P2/PPP3PP/RNBQKB1R b KQkq -,f8c5 b1d2 e8h8 d2b3 c5b4 c1g5 d7d6 d1d3 b4c3 b2c3,-89
8/8/8/8/1K6/R7/k7/8 b - -,f8e7 c1e3 e8h8 f1d3 c6d4 e1h1 e7c5 c3d5 f6d5 e4d5,Mate
8/8/2k1Q3/8/5N2/4K3/8/8 b - -,f8e7 c1e3 e8h8 f1d3 c6d4 e1h1 e7c5 c3d5 f6d5 e4d5,Mate
r1bqk1nr/pppp1ppp/2n5/4p3/1bB1P3/2N2N2/P1PP1PPP/R1BQK2R b KQkq -,b4c3 d2c3 g8f6 e1h1 d7d6 c4d3 e8h8 a2a4 a7a5 f1e1,-227
rnbqkb1r/pppnpppp/4P3/8/8/8/PPPP2PP/RNBQKBNR b KQkq -,d7e5 d2d4 c8e6 d4e5 d8d1 e1d1 b8c6 g1f3 e8a8 d1e1,305
