8/1K6/P2k4/8/8/4p3/8/8 b - -,c4d5 g5h7 d5e6 c2b3 e6f7 h7g5 f7f6 g5h3 f6f5 b3a3,Mate
r3r1k1/1b3ppp/p7/1pq5/5QB1/P1pP4/1P3PPP/2RR2K1 b - -,h7h5 c1c3 c5e7 d1f1 e7h4 c3c7 b7d5 f4d6 d5g2 g1g2,-45
r2q1rk1/4ppbp/p1bp1npB/1p6/4P2P/2N2P2/PPPQ2P1/1K1R1B1R b - -,g7h6 d2h6 e7e5 h4h5 d8e7 g2g4 f8d8 g4g5 f6h5 f1d3,135
rnbq1rk1/1ppp2bp/4pnp1/p4p2/3P4/PP3NP1/1BP1PPBP/RN1Q1RK1 b - -,d7d6 c2c4 f6e4 b1d2 b8c6 e2e3 e4d2 f3d2 e6e5 d4e5,39
r2q1rk1/pbpnbppp/1p2pn2/3P4/8/1PN1PN2/PB1PBPPP/R2Q1RK1 b - -,e6d5 d2d4 e7d6 c3b5 d6b4 d1c2 c7c6 a2a3 b4e7 b5c3,7
rnb2rk1/ppq1ppbp/5np1/2pp4/3P4/1P1BPN2/PBPN1PPP/R2Q1RK1 b - -,c5d4 e3d4 b8c6 c2c3 e7e5 f3e5 c6e5 d4e5 f6g4 d2f3,-24
rnb2rk1/pp2bppp/1q1p4/2pP4/P7/2P2NP1/2P2PBP/RN1Q1RK1 b - -,,0
rq2k2r/p1pn1ppp/4pP2/1P6/2BP4/2b2Q2/1P3PPP/R1B2RK1 b kq -,c3d4 f6g7 d4g7 f3c6 e8h8 c6d7 f8d8 d7c6 b8b6 c6e4,538
r1bqkbnr/p1p2ppp/2n1p3/8/PpBPP3/5NP1/1P3P1P/RNBQK2R b KQkq -,c6a5 c4b5 c7c6 b5d3 f8e7 e1h1 c8b7 c1e3 g8f6 b1d2,34
r1bq1rk1/pp2bppp/5n2/8/2BB4/2N2P2/PP4PP/R2Q1RK1 b - -,c8f5 c4b3 d8a5 f1e1 e7c5 g1h1 a8d8 e1e5 b7b6 e5f5,24
r4rk1/p2q2p1/1p2pn1p/2p1Rp2/3P3Q/2P1BP2/PP4PP/5RK1 b - -,c5c4 f1e1 a8e8 h4g3 g8h7 g3f2 f6d5 h2h4 f8f6 f2e2,13
r2q1rk1/4pp1p/p1bp1npQ/1p6/4P2P/2N2P2/PPP3P1/1K1R1B1R b - -,e7e5 h4h5 d8e7 g2g4 f8d8 g4g5 f6h5 h1h5 g6h5 f1h3,121
rnbq1rk1/6bp/1p2p1p1/p2p1p1n/PPpP4/2P1PN1P/3NBPPB/1R1Q1RK1 b - -,f5f4 b4a5 b8d7 f3e5 g7e5 d4e5 h5g7 a5b6 d7b6 a4a5,100
r2qr1kb/5p1p/p1n1p1pB/1p1p2N1/nP1P1Q2/1NP4P/P4PP1/R3R1K1 b - -,d8f6 f4d2 e6e5 g5f3 e5e4 f3h2 c6e7 h2g4 f6c6 b3c5,-48
2k3r1/ppp1pp1p/2n1bb2/6B1/Q2N4/2P4q/PP2BP2/3R1RK1 b - -,d8e7 e1e3 a8c8 a1e1 e7c7 f4g4 c7d7 g4h4 c6d8 b3c5,Mate
2rq1rk1/p2n1ppp/1pn1p3/3pP3/3P1Q2/P4N2/1P4PP/R1BBN1K1 b - -,d8e7 c1e3 f7f6 e5f6 d7f6 e1d3 f6e4 f4g4 e4d6 d1a4,225
r7/3b1k2/pbp1pn1p/3P4/8/1N1B3P/PP4P1/4R2K b - -,c6d5 a2a4 f7e7 a4a5 b6f2 e1f1 f2a7 d3a6 a8b8 b3d2,-496
8/p5p1/1p4kp/8/2N1K1P1/1P3P2/P7/2b5 b - -,,0
5rk1/3n1pbp/4p1p1/qQ1pP3/P4P2/4B3/1r2B1PP/R2R2K1 b - -,b2b5 a4b5 a5b4 e2d3 g6g5 g2g3 g5f4 g3f4 d5d4 a1b1,-431
4b3/8/3k1K2/5B2/7P/8/8/8 b - -,e8h5 f5g6 h5e2 g6f7 e2f3 f7e8 f3e2 f6g5 d6e7 e8g6,Mate
rn3rk1/ppq1ppbp/5np1/2pp4/3P2b1/1P1BPN1P/PBPN1PP1/R2Q1RK1 b - -,g4h5 g2g4 f6g4 h3g4 h5g4 d3e2 b8c6 f1e1 g4f5 c2c3,68
r2qk1nr/5ppp/p1pbb3/2Pp4/8/2N2N2/PPP1QPPP/R1B2RK1 b kq -,d6c5 c3a4 c5d6 f3g5 d8e7 f1e1 g8f6 g5e6 f7e6 e2e6,123
3Q4/1kp5/2bn4/8/p6P/2P3K1/1P4P1/8 b - -,d6e4 g3h2 e4c3 d8d4 c3b5 d4b4 b7b6 b4a4 b5d6 a4b3,664
8/1ppk2pp/p3n3/P1P2N2/3p4/3P4/2P2PPP/5K2 b - -,d7c6 f5g3 c6c5 g3e2 g7g5 g2g3 g5g4 e2g1 c5b5 f1e1,-206
7k/p3r3/1p6/3p4/P2P2Nq/2P2P2/2Q3P1/1R4Kn b - -,,0
3r2k1/1p5p/2p3pb/p4p2/3P1P2/2P1r3/PP1RNKPP/5R2 b - -,e3e8 g2g3 h6f8 e2g1 c6c5 g1f3 c5d4 f3d4 b7b5 f1e1,135
r5k1/pp1b1rb1/3p1nn1/PN1Pp1pp/3qPp2/5P1P/1PQBBNP1/R1R3K1 b - -,d4c5 c2c5 d6c5 b5d6 f7f8 d6b7 f8b8 a5a6 g7f8 f2d3,351
1r1r1k2/p4pp1/2bpp2p/2p5/2P5/1P2P3/P1BR1PPP/3R2K1 b - -,f8e7 e3e4 e6e5 g2g3 a7a5 f2f4 f7f6 g1f2 h6h5 f2e3,-41
r3qrk1/pb4pp/1pnbpn2/2ppNpN1/3PPP2/2PB3Q/PP4PP/R1B2RK1 b - -,d5e4 d3c4 c6d8 h3f5 b7a6 f5h3 a6c4 e5c4 d6c7 f1e1,24
r2q1rk1/pbpnbppp/1p2p3/3N4/8/1P2PN2/PB1PBPPP/R2Q1RK1 b - -,b7d5 a1c1 c7c5 d2d4 a8c8 e2a6 c8c7 d1e2 d8a8 f1d1,14
r2qkb1r/ppp2ppp/2n1bn2/3pp3/8/1P1P2PN/P1P1PPBP/RNBQ1RK1 b kq -,h7h6 f2f4 f8c5 e2e3 d5d4 e3e4 f6g4 f4f5 g4e3 c1e3,-64
r3r1k1/1b3ppp/p7/1pq5/5QB1/P2P4/1PpR1PPP/2R3K1 b - -,g7g6 h2h4 a8d8 c1c2 c5d4 f4g3 g8f8 h4h5 g6h5 g4f5,25
nrk1rbbq/pppppp1p/2n3p1/8/4P3/1NN5/PPPP1PPP/1RK1RBBQ b - -,a8b6 g2g3 e7e5 f2f4 e5f4 g3f4 f7f5 g1f2 f8h6 h1f3,20
6k1/pp3pp1/1q5p/2p5/P1P1P3/1Q3P1P/3r2P1/1R4K1 b - -,a8b6 g2g3 e7e5 f2f4 e5f4 g3f4 f7f5 g1f2 f8h6 h1f3,Mate
r5k1/p1p1q1pp/Q1ppb3/P3p3/1P1PP1n1/B7/3N1PPP/5RK1 b - -,e7e8 h2h3 g4f6 d4e5 f6h5 a3c1 h5f4 d2f3 f4h3 g2h3,237
r4rk1/p1q1nppp/1p1bpn2/2ppN3/3P1PP1/2P1P2P/PP1NQ2B/R4RK1 b - -,f6e4 d2e4 d5e4 a1d1 c5d4 d1d4 f7f5 h2g3 d6e5 f4e5,-53
r1bq1rk1/pp1n1ppp/2pb1n2/3pp3/4P3/P1NB1N2/1PPP1PPP/1RB1QRK1 b - -,d7c5 b2b4 c5d3 c2d3 f8e8 c1b2 a7a5 h2h3 a5b4 a3b4,-226
rnbqkb1r/ppp1p2p/6pn/3p1pBP/3P4/2N5/PPP1PPP1/R2QKBNR b KQkq -,h6f7 d1d2 f8g7 g5f4 c7c5 h5g6 h7g6 h1h8 g7h8 e2e3,62
r2q1rk1/pp1nppbp/2p1b1p1/2Pp3n/3P3N/4BPP1/PP2P1BP/RN1Q1RK1 b - -,b7b6 g3g4 h5f6 c5b6 d8b6 b1c3 b6b2 d1d3 d7b6 a2a3,-150
1r1q1rk1/2p3bp/2Bp2p1/1NpP1bNn/2P1p3/P3Q2P/1P3PP1/R3K2R b KQ -,g7d4 e3d2 e4e3 f2e3 d8g5 e3d4 h5f4 e1d1 g5g3 a1c1,-698
8/8/P6p/2kbp1p1/8/4K3/4B2P/8 b - -,,0
rq2k2r/p1pn1pPp/4p3/1P6/2Bb4/5Q2/1P3PPP/R1B2RK1 b kq -,d4g7 c4e6 d7e5 f3g3 e8h8 c1h6 e5g6 h6g7 g8g7 g3c3,498
r2qk1nr/5ppp/p1p1b3/2bp4/N7/5N2/PPP1QPPP/R1B2RK1 b kq -,c5d6 f3g5 d8e7 f1e1 g8f6 g5e6 f7e6 e2e6 e7e6 e1e6,116
4q3/3b1pk1/p4np1/1p1p4/1P1P2P1/P2B1P1p/4NK1P/2Q5 b - -,d7e6 f2g3 f6d7 e2f4 d7f8 c1c7 e6c8 g3h3 e8e3 c7e5,207
r1bqk2r/pppp1ppp/2n5/2b5/2PN4/2P1P3/P1Q1BPPP/R1B1K2R b KQkq -,d8e7 e1h1 b7b6 d4f5 e7e5 f2f4 e5f6 c2e4 e8d8 e2f3,-45
2r3k1/pp1q2p1/4pn1p/P2b4/2pP4/R1P1Q2P/1P2B1PB/6K1 b - -,,0
r3qrk1/pb4pp/1pnbpn2/2p1NpN1/2BPpP2/2P4Q/PP4PP/R1B2RK1 b - -,c6d8 h3f5 b7a6 f5h3 a6c4 e5c4 d6c7 f1e1 c5d4 c3d4,16
rnbqkb1r/ppp1pn1p/6p1/3p1p1P/3P1B2/2N5/PPP1PPP1/R2QKBNR b KQkq -,g6g5 f4h2 c7c6 e2e3 e7e6 f1d3 b8d7 c3e2 d7f6 g1f3,-16
8/5p2/5k2/6PK/4pr2/R7/8/8 b - -,f6e5 a3a5 e5d4 a5a4 d4e3 g5g6 f7g6 h5g6 e3f3 g6g5,-459
r2q1rk1/4pp1p/p1bp1npQ/3N4/1p2P2P/5P2/PPP3P1/1K1R1B1R b - -,c6d5 e4d5 g8h8 h4h5 f8g8 h5g6 f7g6 g2g4 g8g7 h6e3,117
8/1pp3pp/p1k1n3/P1P2N2/3p4/3P4/2P1KPPP/8 b - -,c6c5 e2f3 g7g6 f5e7 b7b6 a5b6 c7b6 g2g3 e6c7 f3e2,-216
r1bqk2r/1pp1bppp/p1np1n2/4p3/2BPP3/2P2N2/PP2QPPP/RNB2RK1 b kq -,e8h8 d4d5 c6b8 c4d3 b8d7 c3c4 f6h5 g2g3 d7c5 d3c2,36
1r2n3/B1bBk3/p1PpPp1p/Pp4pP/4P1P1/5K2/8/R7 b - -,e7d8 a1c1 b8a8 a7b6 d8e7 d7e8 a8e8 b6c7 e8c8 c7b6,761
8/r7/pkR4p/2p3pP/1P2K3/P5P1/8/8 b - -,b6c6 e4f5 c5b4 a3b4 c6b5 f5g6 b5b4 g6h6 a6a5 g3g4,-678
r2r2k1/pb3p1p/1pn1p1p1/3QP3/3P4/5N2/P4PPP/1BR2RK1 b - -,a8c8 d5e4 c6d4 e4d4 d8d4 c1c8 b7c8 f3d4 c8b7 g1h1,663
r2q1rk1/p1pnbppp/1p2p3/3b4/8/1P2PN2/PB1PBPPP/2RQ1RK1 b - -,c7c5 d2d4 a8c8 e2a6 c8c7 d1e2 d8a8 b3b4 f8d8 b2a3,14
1kR4K/8/1N6/8/8/8/1p5P/8 b - -,,0
5rk1/3n1pbp/4p1p1/1Q1pP3/Pq3P2/4B3/1r2B1PP/R2R2K1 b - -,b4e4 b5d3 b2b4 d3e4 b4e4 g1f2 f7f6 e5f6 g7f6 a1a2,64
r1bqk2r/pp1npp1p/3p2p1/n1pP4/2P1P3/1NPB4/P4PPP/R1BQK2R b KQkq -,e8h8 d3e2 d7e5 f2f4 e5c4 e1h1 b7b5 f4f5 c8d7 c1h6,88
2r1r1k1/2qb1p1p/pnn1p1pB/2N1P3/1PBp3b/P4N2/2Q2PP1/3RR1K1 b - -,d4d3 d1d3 c8d8 c5a6 c7c8 a6c5 h4e7 c4a2 c6a7 f3g5,361
3Q4/1kp5/2b5/8/p3nK1P/2P5/1P4P1/8 b - -,e4d6 f4g3 c6d5 g3h2 d5e4 h4h5 b7c6 d8g5 e4c2 h5h6,685
rq2k2r/p1pn1pbp/4B3/1P6/8/5Q2/1P3PPP/R1B2RK1 b kq -,d7e5 f3g3 e8h8 c1h6 e5g6 h6g7 g8g7 g3c3 g7g8 e6d5,480
r1bq1rk1/pp3ppp/2pb1n2/2npp3/P3P3/2NB1N2/1PPP1PPP/1RB1QRK1 b - -,f8e8 e1e2 f6h5 f3e1 h5f4 e2d1 d8g5 d3e2 d5d4 b2b4,-274
6k1/ppp2p2/3r2pp/3pRn2/3P2P1/P1PP1N2/5P1P/6K1 b - -,,0
r2q1rk1/pp1n1ppp/2pbp3/6B1/3PB1b1/5N2/PPP2PPP/R2Q1RK1 b - -,g4f3 e4h7 g8h8 d1d2 f7f6 g5f4 d6f4 d2f4 h8h7 f4f3,-397
rb3r1k/1p1Q2pp/p3p2q/5n2/2B1N1P1/2P2P2/PP2R2P/R6K b - -,f5g3 e4g3 b8g3 d7e6 g7g6 e6e4 a8d8 e4b7 d8e8 e2g2,219
r5k1/pp3rb1/3p1nn1/PB1Pp1pp/3qPp2/5P1P/1PQB1NP1/R1R3K1 b - -,d4c5 c2c5 d6c5 c1c5 g7f8 c5c2 f8d6 a1c1 a8b8 g1f1,289
4r1k1/1p5p/2p3pb/p4p2/3P1P1P/2P1r3/PP1RNKP1/5R2 b - -,e3e4 g2g3 c6c5 f1c1 h6f8 e2g1 a5a4 g1f3 a4a3 c1c2,115
8/1pp3pp/p3n3/P1k2N2/3p4/3P1K2/2P2PPP/8 b - -,g7g6 f5e7 b7b6 a5b6 c7b6 g2g3 e6c7 f3e2 c5d6 e7c8,-243
r4rk1/ppqnppbp/2p1b1p1/2Pp3n/3P3N/2N1BPP1/PP2P1BP/R2Q1RK1 b - -,g7f6 d1d2 g8h8 f1f2 f8g8 e3g5 f6g5 d2g5 b7b6 g3g4,-44
8/B2K4/8/5n2/4p3/3k4/8/8 b - -,f5d4 a7b6 e4e3 b6a5 d4b3 a5e1 b3c5 d7d6 d3d4 e1h4,-11
7k/p3r3/1p6/3p4/P2P2N1/2P2P2/2Q1nKP1/1R5q b - -,h1h4 f2f1 e2f4 c2f2 h4h7 b1d1 e7e2 f2g1 e2g2 g1g2,-280
r4rk1/p2q2p1/1p2pn1p/4Rp2/2pP3Q/2P1BP2/PP4PP/4R1K1 b - -,a8e8 h4g3 g8h7 g3f2 f6d5 e3c1 b6b5 a2a3 h7g8 f2e2,5
3q1r1k/3r1pp1/1p2p2B/p1b1P2P/PnR5/5N2/1P3PP1/2Q2RK1 b - -,b4d3 h6g7 h8g7 c1c2 f8g8 g2g3 g7h8 g1g2 d7d5 c2e2,-279
r7/3bk3/pb2pnBp/3p4/8/1N5P/PP4P1/5R1K b - -,a8g8 g6c2 f6e4 h1h2 a6a5 f1e1 b6c7 h2g1 e4d6 b3c1,-558
3r2k1/pp5p/2p3pb/5p2/3P1P2/2P1r1N1/PP2R1PP/5RK1 b - -,e3g3 h2g3 h6f8 b2b4 h7h5 g1f2 g8f7 f1e1 d8a8 e1b1,380
r2q1rk1/p2nbppp/1p2p3/2pb4/3P4/1P2PN2/PB2BPPP/2RQ1RK1 b - -,a8c8 e2a6 c8c7 d1e2 d8a8 f1d1 f8d8 b3b4 d5a2 e3e4,12
r1b1r3/pp1n2kp/2p3p1/2PPp3/1P1P3q/2N4P/P2QB1P1/R4RK1 b - -,c6d5 c3d5 h4d4 d2d4 e5d4 d5c7 e8e2 c7a8 d7f6 a1e1,295
r1b1k1nr/1p1pppbp/p5p1/2q5/4P3/2N2N2/PPPB1PPP/R2Q1RK1 b kq -,b7b5 c3d5 c8b7 d2b4 c5c6 c2c4 b5c4 f3d4 c6c8 d5b6,139
1r1q1rk1/4ppb1/p1npb2p/3N1P2/2p1P2B/2P5/PP1Q2P1/R1N1K2R b KQ -,e6d5 e4d5 c6e5 b2b4 a6a5 a2a3 d8b6 h4f2 b6b7 f5f6,-52
r2nqrk1/pb4pp/1p1bpn2/2p1NQN1/2BPpP2/2P5/PP4PP/R1B2RK1 b - -,b7a6 f5h3 a6c4 e5c4 d6c7 f1e1 c5d4 c3d4 a8c8 c1d2,24
8/5p2/R4k2/7K/4prP1/8/8/8 b - -,f6e5 h5h4 f4f3 a6a7 e4e3 g4g5 e5d4 a7a4 d4d3 h4g4,-414
r3qrk1/1pp2p2/3p1bpp/2nPp3/N1P1P3/Pp6/3NBPPP/RQ3RK1 b - -,e8a4 e2d1 f8b8 d2b3 a4c4 b3c5 c4c5 a3a4 b7b5 a4a5,-120
rn5r/pp3k2/2p3pp/3NQ3/3P2Pq/8/1P3PB1/2KR4 b - -,h4g5 e5g5 h6g5 d5c7 b8d7 c7a8 h8a8 d1d3 f7e7 g2e4,-57
rq2k2r/p1pn1pbp/2Q1p3/1P6/2B5/8/1P3PPP/R1B2RK1 b kq -,e8h8 c6d7 f8d8 d7c6 b8b6 c6e4 b6d4 e4c2 d4c5 c1e3,542
r4r1k/bp1Q2pp/p3p2q/5n2/2B1N1P1/2P2P2/PP5P/R3R2K b - -,f5e3 c4f1 e3c2 d7e7 a8e8 e7g5 h6g5 e4g5 c2a1 e1a1,-312
8/1pp1N2p/p3n1p1/P1k5/3p4/3P1K2/2P2PPP/8 b - -,b7b6 a5b6 c7b6 g2g3 e6c7 f3e2 c5d6 e7g8 d6e6 g8h6,-260
r4rk1/p1q1nppp/1p1bp3/2p1NP2/3Pp1P1/2P1P2P/PP2Q2B/R4RK1 b - -,c5d4 c3d4 a8c8 f5e6 f7e6 e2g2 f8f1 a1f1 c7c2 g2c2,-76
4r1k1/3R1pb1/p5pp/p7/P7/2R3PP/2N2PK1/8 b - -,g7c3 d7c7 c3g7 c2e3 g7f8 c7c6 e8e4 e3c4 f8b4 c4e3,-20
r5k1/5ppp/8/2NR1b2/8/7P/PP3PP1/6K1 b - -,f5c2 d5d2 c2g6 b2b4 f7f6 a2a4 g6e8 a4a5 a8b8 d2d4,432
3r1rB1/ppp3k1/3b4/3p4/3p3P/5Q2/PPP2PP1/RN2R1K1 b - -,f8f3 g8d5 f3f4 d5f3 d6b4 e1d1 f4h4 b1d2 h4f4 d2e4,553
r4rk1/1pp2p2/3p1bpp/2nPp3/q1P1P3/Pp6/3N1PPP/RQ1B1RK1 b - -,f8b8 d2b3 a4c4 b3c5 c4c5 a3a4 b7b5 a4a5 c5c3 a5a6,-123
6k1/ppp2pn1/3r2pp/3pR3/3P2P1/P1PP4/5P1P/4N1K1 b - -,g7e6 g1f1 d6c6 c3c4 d5c4 d4d5 c6c5 d3c4 e6d4 e5e8,-186
1r1r4/p3kpp1/2bpp2p/2p5/2P2P2/1P2P3/P1BR2PP/3R2K1 b - -,g7g5 f4f5 d6d5 f5e6 f7e6 c2d3 h6h5 g1f2 a7a5 d3e2,-47
8/2p1N2p/pP2n1p1/2k5/3p4/3P1K2/2P2PPP/8 b - -,c7c6 b6b7 c5d6 b7b8q d6e7 f3e4 e6g5 e4d4 e7d7 b8a7,825
r3r1k1/pbqn1p1p/3p1bp1/2pP4/1P6/4NN1P/PPBQ1PP1/R4RK1 b - -,b7a6 f1b1 d7e5 f3e5 f6e5 c2a4 e8e7 e3g4 e5d4 b1e1,38
3r2k1/1p2p3/p4p1p/6p1/2PP1n2/4KNPP/P2R1P2/8 b - -,f4h5 d4d5 f6f5 a2a4 b7b5 c4b5 a6b5 a4b5 h5f6 d5d6,125
2rq1rk1/p5pp/1p2pn2/3p1n2/3P1Q2/P4N2/1PB3PP/R1B1N1K1 b - -,a7a5 c2f5 e6f5 f4f5 d8e7 f3e5 f6e4 f5g4 e7f6 g4e2,186
r2qk1nr/pp1bppbp/2np2p1/1B6/3PPB2/5N2/PP3PPP/RN1Q1RK1 b kq -,g8f6 b1c3 e8h8 h2h3 e7e5 d4e5 d6e5 f4e3 a8c8 a2a3,46
r1bqk2r/p2npp1p/3p2p1/nPpP4/4P3/1NPB4/P4PPP/R1BQK2R b KQkq -,d7e5 d3e2 a7a6 a2a4 a5b3 d1b3 c5c4 b3b2 a6b5 a4b5,166
r1b2rk1/p2nqpbp/1Np3p1/2n1p3/4P3/Q3B3/PP1NBPPP/R3K2R b KQ -,d7b6 e3c5 e7d8 c5f8 g7f8 a3c3 d8d4 e1h1 d4c3 b2c3,192
6r1/3bk2B/pb2pn1p/3p4/8/1N5P/PP4P1/5R1K b - -,f6h7 f1f4 a6a5 b3c1 h7g5 b2b4 b6c7 f4f1 a5b4 c1b3,-604
5k2/8/5P2/6K1/1r6/8/8/8 b - -,f6h7 f1f4 a6a5 b3c1 h7g5 b2b4 b6c7 f4f1 a5b4 c1b3,Mate
4rrk1/p2q2p1/1p2pn1p/4Rp2/2pP4/2P1BPQ1/PP4PP/4R1K1 b - -,g8h7 g3f2 f6d5 f2d2 f8f6 a2a3 b6b5 d2e2 h7h8 e3c1,15
2r5/pp1kn3/3rp1BQ/3p2N1/8/5N2/P4PPP/R4RK1 b - -,d7c7 h6g7 d6d7 g7e5 d7d6 a1c1 c7d7 c1c8 d7c8 e5d6,1757
1r1q1rk1/4ppb1/p1np3p/3Q1P2/2p1P2B/2P5/PP4P1/R1N1K2R b KQ -,d8b6 a1b1 g7c3 e1f1 c3b2 h1h3 b6d4 d5c6 d4d1 h4e1,-150
N1bk2nr/pp2bp1p/2n3p1/3pp3/2BqP3/3P3N/PPP1Q1PP/R1BK3R b - -,g8f6 c2c3 d4c5 b2b4 d5c4 b4c5 c8g4 h3g5 g4e2 d1e2,297
r1br2k1/pp2qppp/4pn2/2b5/1nN5/1P2PN2/PB2QPPP/RB3RK1 b - -,b4d5 a2a3 c8d7 b3b4 c5b6 c4b6 d5b6 b1d3 a8c8 a1c1,46
1k5K/1R6/1N6/8/8/8/1p5P/8 b - -,b8b7 b6d5 b2b1q h8g7 b1b2 g7g6 b2g2 g6f5 g2d5 f5g4,-892
r2q1rk1/p2n1ppp/1p2pb2/2pbN3/3P4/1P2P3/PB2BPPP/2RQ1RK1 b - -,c5d4 e5d7 d8d7 b2d4 e6e5 d4c3 f8d8 e2a6 d7f5 d1e2,-7
2B1r1k1/1b3ppp/p7/1pq5/5Q2/P2P4/1PpR1PPP/2R3K1 b - -,e8c8 c1c2 c5c2 d2c2 c8c2 h2h3 h7h6 f4b8 b7c8 d3d4,420
r4rk1/p1q1nppp/1p1bp3/4NP2/3Pp1P1/4P2P/PP2Q2B/R4RK1 b - -,a8c8 f5e6 f7e6 e2g2 f8f1 a1f1 c7c2 g2c2 c8c2 f1f2,-71
6k1/p4p1p/1b4p1/8/2B4q/1Pr5/P1P3QP/4R2K b - -,e6f5 g4f5 e7d5 e2g4 f7f6 g4e4 c7b7 a1d1 a8d8 d1d3,Mate
5rk1/p1p1q1pp/2Qpbn2/P3p3/1P1PP3/B6P/3N1PP1/5RK1 b - -,e6h3 g2h3 f6h5 a3c1 e7h4 c6d5 g8h8 d5e6 h5f4 d2f3,323
rn1qk2r/ppp1bpp1/4pn1p/3p4/3P1Bb1/1QP1PN2/PP1N1PPP/R3KB1R b KQkq -,d8c8 f3e5 g4f5 g2g4 f5g4 h1g1 g7g5 e5g4 f6g4 g1g4,41
3r2k1/1p2p3/p3np1p/6p1/2PP4/4KN1P/P2R1PP1/8 b - -,b7b5 c4c5 g8f7 e3e4 h6h5 g2g4 h5h4 d2c2 a6a5 d4d5,-10
3r1rk1/p1bq2p1/1pn3np/2p1p1N1/2P1Q3/P2P2N1/1B3PPP/3R1RK1 b - -,d7e8 g5f3 f8f4 e4e2 e8d7 b2c1 f4f7 f1e1 g6f4 c1f4,-65
r2q1rk1/ppp1bppp/2bp4/7n/3QP3/2N2N2/PPPB1PPP/2KRR3 b - -,d8d7 d4d3 e7f6 f3d4 f6d4 d3d4 d7g4 e1g1 f7f5 h2h3,103
r2nqrk1/p5pp/bp1bBn2/2p1NQN1/3PpP2/2P5/PP4PP/R1B2RK1 b - -,d8e6 f5e6 e8e6 g5e6 f8e8 f4f5 a6f1 g1f1 c5d4 c3d4,-259
1r1q1rk1/4ppb1/p1np3p/3P1P2/2p4B/2P5/PP1Q2P1/R1N1K2R b KQ -,c6e5 b2b4 a6a5 a2a3 b8b5 a3a4 e5d3 c1d3 b5d5 e1h1,-56
2kr1b1r/pp2pppp/2p1bn2/4B3/8/2Nn1R1P/PPPKN1P1/7R b - -,d3e5 d2c1 e5f3 g2f3 g7g6 c1b1 f8h6 e2c1 h6f4 c1d3,-782
rn3rk1/p1p2ppp/1pbbp1q1/6B1/2PP4/2P2N2/P2QBPPP/R4RK1 b - -,h7h6 g5f4 b8d7 a1e1 e6e5 f4g3 g6f6 e2d1 e5e4 f3h4,-20
rq3rk1/p1pQ1pbp/4p3/1P6/2B5/8/1P3PPP/R1B2RK1 b - -,f8d8 d7c6 b8b6 c6e4 b6d4 e4c2 a8c8 a1a3 c7c6 b5b6,542
r4rk1/p1qnppbp/1pp1b1p1/2Pp3n/1P1P3N/2N1BPP1/P3P1BP/R2Q1RK1 b - -,g7f6 d1d2 a7a5 a2a3 c7a7 a1c1 a5b4 a3b4 f8b8 e3g5,-93
r2q1rk1/p2n1ppp/1p2p3/2pbP3/8/1P2P3/PB2BPPP/2RQ1RK1 b - -,d8g5 g2g3 a8d8 d1c2 d7b8 f2f4 g5e7 e3e4 d5b7 f4f5,3
rn5r/pp3k2/2p3pp/3N2Q1/3P2P1/8/1P3PB1/2KR4 b - -,h6g5 d5c7 b8d7 c7a8 h8a8 d1d3 f7e7 g2e4 d7f6 e4g6,Mate
6k1/p4p1p/1b4p1/8/8/1Pr5/P1P3QP/4qB1K b - -,h6g5 d5c7 b8d7 c7a8 h8a8 d1d3 f7e7 g2e4 d7f6 e4g6,Mate
1r1q1rk1/2p4p/2BpN1p1/1NpP1b1n/2Pbp3/P3Q2P/1P3PP1/R3K2R b KQ -,f5e6 b5d4 c5d4 e3d4 e6c8 e1a1 d8g5 d1d2 g5g2 h1e1,-676
r2r2k1/p4pbp/1qpB2p1/4p3/4NnP1/1P3P2/PP1Q3P/1K1R3R b - -,b6b5 h1e1 a7a5 d2c2 a5a4 b3a4 b5a4 c2a4 a8a4 b2b3,77
5k2/8/5P2/7K/8/8/8/5r2 b - -,a7a5 h2h4 a5a4 b3b4 a4a3 h4h5 a3b2 h5h6 g7h8 g4g5,Mate
rn5r/ppN2k2/2p3p1/6p1/3P2P1/8/1P3PB1/2KR4 b - -,b8d7 c7a8 h8a8 d1d3 f7e7 g2e4 d7f6 e4g6 f6g4 d3g3,-54
2r2rk1/p1q1nppp/1p1bP3/4N3/3Pp1P1/4P2P/PP2Q2B/R4RK1 b - -,d6e5 h2e5 c7c6 f1f7 f8f7 e6f7 g8f7 a1f1 f7g8 e2g2,82
r4rk1/p1qnppbp/2p1b1p1/2Pp3n/3P3N/2N1BPP1/P3P1BP/R2Q1RK1 b - -,d7c5 f3f4 c5b7 a1c1 c7d8 h4f3 h5f6 h2h3 d8e8 g1h2,-81
5rk1/3n1pbp/4p3/3pP3/Pr3P2/4B3/4B2P/R2R2K1 b - -,b4e4 g1f2 f7f6 e2d3 e4b4 d3b5 f8d8 f4f5 d7e5 f5e6,53
r2r2k1/pb3p1p/1pn3p1/3pP3/3P4/2R2N2/P4PPP/1B3RK1 b - -,d8f8 h2h4 a8c8 c3a3 a7a5 f1e1 b7a6 h4h5 f8e8 a3e3,32
8/8/p3k1p1/4r2p/R6P/1P1P4/8/1K6 b - -,e5b5 a4a6 e6f5 b1b2 g6g5 h4g5 f5g5 b2c3 h5h4 b3b4,8
