r2qrb1k/pp1n3p/2p3QB/8/2BP2p1/2P5/PP2NP2/2K4R b - -,f8h6 g6h6 e8e7 e2f4 d7f8 h1h5 e7g7 h5f5 b7b5 c4b3,Mate
2r2rk1/4b2p/p2p2p1/3Ppp2/2p4P/1PP3P1/P1K1BP2/3R1R2 b - -,c4b3 a2b3 a6a5 e2b5 g8g7 d1a1 e7d8 b5c6 d8b6 f2f3,-42
r3r2k/pp1nq2p/2p4Q/8/2BP1Np1/2P5/PP3P2/2K4R b - -,e7g7 f4g6 g7g6 h6g6 e8e1 c1c2 e1h1 g6d6 b7b5 c4d3,497
8/8/8/r7/p5p1/K2k4/8/3R4 b - -,d3e3 a3b4 a5a8 b4a3 g4g3 d1e1 e3f2 e1e7 a8f8 e7d7,-740
2q2rk1/pp3ppp/2n1p3/3p2B1/8/P5QP/1P3PP1/3NR1K1 b - -,g8h8 g5d2 c8d7 g3d3 f8c8 d1c3 h7h6 c3e2 c6e5 d3g3,278
b7/r7/1Bn1kP2/8/4N3/8/8/1K6 b - -,,0
r1bqkb1r/p1p1nppp/1pn1p3/3p4/3P4/2P2NP1/PP2PPBP/RNBQ1RK1 b kq -,a7a5 c3c4 g7g6 b1c3 f8g7 c1f4 c8a6 c4d5 e6d5 f1e1,77
8/8/p3k3/1p5K/6N1/1Pr5/P3pR2/8 b - -,e2e1q f2f6 e6e7 h5g5 c3g3 g5f5 g3g4 f5g4 e7f6 g4f4,-1778
7k/p3b1p1/1pb2n1p/2p1N3/7P/2Pr2P1/PP3P2/R1B1R1K1 b - -,d3d5 e5c6 e7f8 c6a7 d5f5 g1g2 h8g8 e1e6 c5c4 f2f4,938
2k4r/p4ppp/2p1b3/2b2q2/7Q/2N5/PP3PPP/R3K2R b KQ -,h7h5 e1h1 f5g4 h4g4 h5g4 f1d1 h8h5 a1c1 c5b6 c1c2,189
q1kr3r/3b2pp/p1Pbp3/8/6P1/3QB2P/P1B2P2/R4RK1 b - -,d6h2 g1h2 d7c6 d3c4 d8d5 c2a4 c8d7 a1c1,632
4r1k1/p5R1/2R2B1p/5p2/8/8/PP2r1PP/2K5 b - -,g8f8 c6c7 e2e1 c1c2 e8e3 f6c3 e3e2 c2b3 e2e3 c7f7,Mate
1rb1nrk1/1pp1qppp/pb6/2pPP3/2P1Q3/5N1P/PP1N1PP1/R1B1R1K1 b - -,f7f6 e4h4 c8f5 d2f1 b6a5 f1g3 f5g6 e1e2 b7b5 e5f6,349
8/p3k1Q1/1qp1p3/1p6/3P4/2P3P1/PP1r2P1/4R1K1 b - -,e7d8 e1e6 d8c8 e6e8 b6d8 e8d8 c8d8 g7g5 d8c8 g5d2,1213
rn1q1rk1/2pn1ppp/b3p3/pN1pB3/P2PP3/1Q4P1/1P3PBP/R4RK1 b - -,d7e5 e4d5 e6d5 d4e5 c7c6 f1d1 b8d7 b5d4 d7e5 a1c1,-4
r3kb1r/ppp1pppp/2n1bn2/q7/3P4/1BN5/PPP1NPPP/R1BQK2R b KQkq -,e6b3 c2b3 a5h5 c1e3 e8a8 d1c2 e7e5 e1a1 c6b4 c2b1,-82
8/8/8/r7/p5p1/K3k3/8/4R3 b - -,e3f2 e1e7 a5f5 e7c7 g4g3 c7c2 f2f3 c2c3 f3g4 c3c2,-857
2r5/1p3pkp/p4b2/6p1/3p1B2/3N4/PP3PPP/2R3K1 b - -,c8h8 f4d2 h7h5 g1f1 h5h4 f1e2 h8e8 e2d1 h4h3 g2g3,482
rnbr2k1/pp3ppp/2p1p3/4P3/3P4/q2B4/P1QN1PPP/R4RK1 b - -,a3e7 d3h7 g8f8 h7e4 d8d4 d2f3 d4b4 a2a3 b4b5 c2d2,119
r2qkb1r/pp3ppp/2B1p1n1/2PpP3/8/2P2Q1P/PP3PP1/RNB1K2R b KQkq -,e8e7 c1g5 f7f6 g5f6 e7f7 f6d8 f7g8 c6d5 h7h6 d5e6,1229
2k3nr/ppp2ppp/2p1b3/6B1/4P3/2Pr4/PP1R2PP/RN4K1 b - -,d3d2 b1d2 f7f6 g5e3 g8e7 b2b4 h8d8 g1f2 e7g6 e3d4,-142
8/8/5pk1/3qp1p1/1Q4Pp/7P/P4P2/6K1 b - -,d5a2 b4f8 a2f7 f8f7 g6f7 f2f3 f7e6 g1f2 e6d5 f2e3,-2
8/3Q2bk/7p/6n1/2q1p3/P5P1/3R1K2/8 b - -,c4c5 f2e2 g5f3 d2d6 f3d4 d6d4 c5d4 d7f5 h7g8 f5e6,-421
2kr1bnr/1p2pppp/4q3/Q7/2P5/2Np4/PP2BPPP/R3K2R b KQ -,,0
5rk1/p1p2p2/3b3p/6p1/8/2P2BP1/r3P2P/R4RK1 b - -,d6c5 g1g2 a2a1 f1a1 c5b6 h2h4 f8e8 a1a4 e8e5 g2f1,-85
8/1p3pkp/p4b2/6p1/3p1B2/8/PP3PPP/2N3K1 b - -,g5g4 g1f1 g7g6 f1e2 g6f5 c1d3 h7h5 f2f3 a6a5 f3g4,476
r1b1kb1r/pp3ppp/1qn1p3/2pp4/3P4/1QP1PN2/PP1B1PPP/R3KB1R b KQkq -,f8d6 d4c5 d6c5 f1d3 e6e5 d3e2 b6b3 a2b3 f7f6 b3b4,-8
8/6p1/r4k2/6NP/6K1/5P2/8/8 b - -,,0
1r2rnk1/5ppp/p1R2n2/3p4/P2N1Pq1/1P2P2P/5PB1/2R1Q1K1 b - -,g4d7 f4f5 b8a8 e1a5 d7e7 a5c5 e7d8 c5d6 f8d7 c6a6,333
r2qkb1r/p4ppp/2p1p1n1/2PpP3/8/2P1Q2P/PP3PP1/RNB1K2R b KQkq -,g6h4 e1h1 h4f5 e3d3 f8c5 b1d2 d8c7 d2b3 c5b6 b3d4,-34
rn1qk1nr/ppp2ppp/8/2b1p3/4B1b1/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -,c7c6 d1e1 g4f3 e4f3 b8d7 c3e4 d8e7 e4c5 e7c5 b2b4,80
8/8/8/r7/p5p1/K7/5k2/2R5 b - -,a5g5 c1c2 f2f3 c2c3 f3e2 c3c2 e2d3 c2g2 g4g3 a3a4,-1071
2r5/4ppkp/1q1p2p1/1p1P1b2/p7/P4P2/BPRQ2PP/1KR5 b - -,g7f8 b1a1 f5c2 c1c2 b6g1 a2b1 c8c2 d2c2 g1h2 c2e2,271
2r1k1nr/pp3ppp/1q2p3/1b1pP3/1b1P4/nP1BBN2/P3NPPP/R2Q1RK1 b - -,b5d3 d1d3 b6b5 d3d1 g8e7 e2f4 h7h6 f4h5 h8g8 a1c1,58
5rk1/p1p2p2/7p/2b3p1/8/2P2BP1/r3P1KP/R4R2 b - -,a2a1 f1a1 c5b6 h2h4 f8e8 h4g5 h6g5 a1a4 e8e5 a4c4,-83
rn1qk1nr/pp3ppp/2p5/2b1p3/4B1b1/P1N2N2/1PPP1PPP/R1BQ1RK1 b kq -,,0
3r1rk1/2pbq1pp/1p1p1pn1/p6B/4PP2/2PQ1NP1/PP2R2P/4R1K1 b - -,c7c5 a2a4 d7e8 h5g4 g8h8 d3d1 e7c7 h2h4 g6e7 e2d2,82
8/8/5pk1/4p1p1/4Q1Pp/7P/q4P2/6K1 b - -,,0
r1b1qr1k/ppp2ppp/3p1P1n/3Nn1NQ/2B1P3/4B3/PPp3PP/5R1K b - -,c2c1r e3c1 f8g8 f6g7 g8g7 h5h6 e5g4 d5f6 e8c6 f6g4,447
2k3nr/ppp2ppp/2p1b3/6B1/4P3/2P5/PP1N2PP/R5K1 b - -,c6c5 a2a4 f7f6 g5e3 b7b6 a4a5 c8b7 d2f3 g8e7 e4e5,-135
8/6p1/5p1p/4p2P/1k2P3/3K1PP1/8/8 b - -,,0
r3kb1r/1p1q1ppp/p3p3/3pB3/3PB3/1QP5/PP3PPP/R3K2R b KQkq -,d5e4 e1h1 d7c6 f1d1 c6b5 b3c2 b5c6 c3c4 a8c8 a1c1,100
8/3kb3/2p5/1P1p1K2/P7/8/3B4/8 b - -,,0
b7/8/1Bn1kP2/8/4N3/r7/1K6/8 b - -,,0
r1bq1rk1/pp3pbp/3p2B1/2nn4/8/2P2N2/PP3PPP/RNBQR1K1 b - -,d8f6 g6h7 g8h7 d1d5 f6f5 d5d6 c5d3 e1d1 d3c1 d1c1,209
rn1q1rk1/2p2ppp/b3p3/pN1pP3/P3P3/1Q4P1/1P3PBP/R4RK1 b - -,d5d4 f1d1 c7c5 f2f4 b8d7 g2f1 g8h8 b5d6 a6f1 d1f1,-53
r2qkb1r/p1pbnppp/1pn1p3/3p4/3P4/2P1PNP1/PP3PBP/RNBQ1RK1 b kq -,a7a5 b1d2 a5a4 e3e4 g7g6 f1e1 f8g7 e4e5 c6a5 d2f1,96
r3r3/3n2kp/2pbq1p1/p1p5/P1BpPp2/BP3P2/2PQ2RP/4R1K1 b - -,d7e5 d2e2 e6h3 e1f1 h7h6 g1h1 g6g5 a3b2 a8b8 b2c1,-142
8/8/6k1/8/7p/5Q1K/8/8 b - -,d7e5 d2e2 e6h3 e1f1 h7h6 g1h1 g6g5 a3b2 a8b8 b2c1,Mate
r3kbnr/pp1b1ppp/1qn1p3/3pP3/3p4/N1PB1N2/PP3PPP/R1BQ1RK1 b kq -,f8a3 b2a3 d4c3 c1e3 b6a5 a1b1 b7b6 b1b5 a5a3 b5b3,-87
r2qk2r/1p1nbpp1/2pp4/p3p3/3PPPPp/1PN2Q1P/PBP5/2KR1R2 b kq -,e8h8 d4e5 d6e5 g4g5 e5f4 c1b1 e7g5 f1g1 f7f6 f3g4,176
2k4r/p4p1p/2p5/6p1/2b5/2N2P2/PP3b1P/2KR3R b - -,c8b8 c1c2 h7h5 c3e4 f2e3 h1e1 e3f4 d1d4 c4e6 e4c5,13
8/pp1R4/2n2kp1/2p2p2/6rP/8/PPP2PPK/3R4 b - -,g4c4 d1d6 f6e5 d6g6 c4h4 h2g3 h4b4 f2f4 b4f4 d7b7,511
8/8/8/8/q2N4/3k4/8/BK6 b - -,a4a8 a1b2 a8e4 b1a1 e4e1 a1a2 d3c4 b2a1 e1f2 a1b2,-100
8/p1k3p1/2Pp3p/P1pPpP2/8/3r1P2/1R4PP/6K1 b - -,d3d5 b2b7 c7c6 b7g7 c5c4 f5f6 d5d4 g2g3 c4c3 f6f7,17
2k5/1pp4p/4p3/p7/P5p1/4P3/6PP/6K1 b - -,b7b5 a4b5 c8b7 g1f2 a5a4 f2g3 a4a3 e3e4 a3a2 g3g4,-1099
5rk1/1p1b3p/p4Qp1/4p3/P2p1n2/2P1RP2/1PB2P1P/6RK b - -,d7a4 f6e5 a4c2 e5d4 c2b3 e3e7 f4h5 e7b7 b3f7 d4e5,790
8/3kb3/8/1P1p1K2/8/8/3B4/8 b - -,,0
8/1Q4k1/5p2/4p1p1/6Pp/7P/q4P2/6K1 b - -,,0
8/8/8/6r1/p5p1/K7/2R2k2/8 b - -,f2f3 c2c3 f3e2 c3c4 g4g3 c4c2 e2d3 c2g2 d3e3 a3b2,-1361
2r2rk1/4b2p/p2p2p1/3Ppp2/7P/1PP3P1/2K1BP2/3R1R2 b - -,a6a5 e2b5 e7d8 b5c6 g8g7 d1a1 f8f7 a1a4 d8b6 c2d3,-46
r4rk1/1p1b2pp/2pp1q2/p3p3/4Pp2/3P3P/PPPNQPP1/1K3R1R b - -,a5a4 f1c1 d7e6 c2c4 g8h8 d2f3 b7b5 c4b5 c6b5 d3d4,-134
6r1/pk5p/3qpp1p/3p4/Q4P2/3Nb3/2R3PP/5R1K b - -,h6h5 c2e2 e3b6 f1e1 d6c6 a4c6 b7c6 e2e6 c6b5 e6f6,573
8/1p3p2/2p1k3/P1b5/5KP1/N2b4/P7/2B5 b - -,c5d4 f4f3 d4c5 f3f4 e6d5 c1b2 c5b4 f4e3 d3h7 a5a6,-472
r1bq1rk1/pp3pb1/3p2p1/2nQ4/8/2P2N2/PP3PPP/RNB1R1K1 b - -,f8e8 e1e8 d8e8 c1e3 e8b5 f3g5 c8e6 d5d2 e6g4 h2h3,83
r1bqkb1r/1p3ppp/p1n1p3/3nP3/2B5/5N2/PP2QPPP/RNB2RK1 b kq -,b7b5 c4d5 e6d5 c1g5 f8e7 g5e7 c6e7 f3d4 e8h8 b1d2,70
2q2rk1/pp3ppp/2n1p3/3p4/5B2/P1Q4P/1P3PP1/3NR1K1 b - -,f8d8 f4g3 c8d7 c3d3 h7h6 f2f4 d7e7 d1f2 e7f6 d3d2,256
7Q/p3kp2/1qp2P2/1p1b4/3P4/2PBr1P1/PP4P1/5RK1 b - -,e7d6 d3f5 c6c5 h8c8 c5d4 c8d7 d6c5 c3d4 c5b4 d7d5,825
3rr1k1/2pbq1pp/1p1p1pn1/p6B/3NPP2/2PQ2P1/PP2R2P/4R1K1 b - -,d8c8 e2e3 e8f8 d3c4 g8h8 b2b3 d7e8 c4e2 a5a4 h2h4,120
8/4b3/3k4/1P1p1K2/1B6/8/8/8 b - -,,0
r3r3/3n2kp/2pbq1p1/p1p5/P2pPp2/BP1B1P2/2PQ2RP/4R1K1 b - -,d7e5 e1f1 h7h6 d3e2 e8f8 a3b2 d6c7 d2e1 g7h7 e1h4,-143
r4rk1/pp2bppp/1qn1b3/3pPp2/1P1P4/P1NQ1N2/5PPP/R1B1R1K1 b - -,f8c8 c1d2 h7h6 c3e2 a7a6 e2g3 b6b5 d3b1 a6a5 g3f5,30
rnb1kb1r/ppq1pp1p/3p1np1/2p5/4P3/N1P2N2/PPQPBPPP/R1B1K2R b KQkq -,a7a6 d2d3 f8g7 h2h3 e8h8 e1h1 b7b5 a3b1 c8b7 a2a4,-34
r3kb1r/1p1q1ppp/p3p3/4B3/3Pp3/1QP5/PP3PPP/R4RK1 b kq -,e8a8 b3c4 d7c6 c4c6 b7c6 a1e1 f7f5 f2f3 e4f3 f1f3,92
8/8/8/3Q2k1/7p/7K/8/8 b - -,e8a8 b3c4 d7c6 c4c6 b7c6 a1e1 f7f5 f2f3 e4f3 f1f3,Mate
r4rk1/pp1n1pp1/2p4p/3p1q2/1b1P4/1Q2PN2/PP2NPPP/R4RK1 b - -,a7a5 a2a3 b4d6 b3b7 f8c8 b7b3 a8b8 b3c3 a5a4 a1b1,62
8/1p5q/p3pk2/3p1pp1/2nP4/1Q2PNP1/PP3PK1/8 b - -,a6a5 b3c2 a5a4 c2c3 h7d7 b2b3 a4b3 a2b3 c4d6 f3e5,43
8/2k1B3/8/1P1p1K2/8/8/8/8 b - -,,0
3rkbnr/3Qpppp/8/8/2P5/2N5/PP2pPPP/R3K2R b KQ -,d8d7 e1e2 e7e6 c3b5 g8f6 h1c1 f8c5 a2a3 c5d4 b5d4,-113
8/pp1R4/2n2kp1/2p2p2/6rP/7K/PPP2PP1/3R4 b - -,c6d4 f2f3 g4f4 d7b7 d4e6 a2a3 f4a4 c2c3 c5c4 h3h2,544
r4rk1/pp1bq1pp/2nbpp2/3pP3/2pP1P2/2P5/PPBN2PP/R1BQ1RK1 b - -,d6c7 d2f3 d7e8 b2b3 b7b5 b3c4 b5c4 a2a4 e7d7 c1a3,81
r3kbnr/pp1b1ppp/1qn1p3/2ppP3/2PP4/3B1N2/PP3PPP/RNBQ1RK1 b kq -,a8d8 c4d5 e6d5 b1c3 d7g4 d4c5 f8c5 c3a4 b6a5 a4c5,126
8/8/8/6r1/K5p1/5k2/2R5/8 b - -,g4g3 c2c1 g3g2 a4a3 f3e3 a3a2 e3d2 c1g1 d2e2 a2b3,-9605
r1b2r1k/ppq3p1/3b4/3Q2N1/7N/8/PP3PPP/R1B3K1 b - -,c7c2 c1e3 f8f6 e3d4 c2d3 g5f7 f6f7 d4g7 h8g7 d5d3,483
r1bqr1k1/4bpp1/2p2n2/p2p2B1/Qp1P4/3BP2P/PP2NP2/2KR3R b - -,f6e4 g5e7 e8e7 d3e4 e7e4 h1g1 c8h3 e2f4 h3f5 f4h5,-125
2krr3/pp4p1/6R1/4P2p/2n4P/2Ppb3/PP1n4/K2RB3 b - -,d2f3 e1g3 e3h6 g3f2 c4e5 g6g3 c8b8 a2a4 d3d2 a1a2,-767
8/8/8/2b5/1p1k4/1P6/P1K5/8 b - -,e3f4 e1f2 f4e5 f2a7 d2f3 a2a4 e5b8 a7d4 d3d2 a1a2,Mate
6k1/1p1b3p/p4rp1/4p3/P2P1n2/4RP2/1PB2P1P/6RK b - -,f6c6 c2b3 g8g7 d4e5 d7h3 a4a5 b7b6 a5b6 c6b6 b3c4,374
8/8/8/8/3N4/3k4/K7/B2q4 b - -,d1h5 a1b2 h5h6 a2b1 d3c4 b1a2 c4c5 d4b3 c5d5 b3d4,-91
1r2qrk1/6pp/3p2n1/Rp1Pp1b1/1N2B3/2P3P1/1P2QP2/5RK1 b - -,g5d8 a5a6 d8b6 b4c6 b8b7 b2b4 e8f7 e2g4 g8h8 g1g2,322
3r1bk1/1p3pp1/2p4p/8/p7/P3P2Q/5PPP/R2rR1K1 b - -,d1e1 a1e1 f8a3 g1f1 a3f8 e3e4 a4a3 e4e5 d8e8 h3d7,365
r1bqkb1r/pp3ppp/4p2n/3pP3/5Q1P/2NP1N2/PP3PP1/R1B1K2R b KQkq -,f7f6 e1h1 f8e7 f4h2 h6f7 e5f6 g7f6 d3d4 e8h8 c1f4,60
8/6p1/5k2/6NP/r4PK1/8/8/8 b - -,,0
rnb1kb1r/1pq1pp1p/p2p1np1/2p5/3PP3/N1P2N2/PPQ1BPPP/R1B1K2R b KQkq -,c5d4 f3d4 b8d7 a3c4 d7c5 f2f3 d6d5 e4d5 f6d5 c4e3,-51
8/6p1/5p1p/4p2P/4P1P1/1k1K1P2/8/8 b - -,,0
r2qk2r/pp2bppp/1n6/3p3b/2pPP3/P5P1/1PQN1PBP/R1B1R1K1 b kq -,a8c8 a3a4 a7a5 e4d5 e8h8 d5d6 d8d6 c2c3 h5g4 g2b7,136
r2q1rk1/pb4pp/1p2pP2/3p3P/2pPnB2/P3PN2/2P1BP2/Q4K1R b - -,g7f6 f4h6 g8h8 h6f8 d8f8 f3h4 b7c6 e2f3 e4g5 f3g2,-158
r1b1k2r/ppqn1ppp/3bpn2/2ppN1B1/Q2P4/2PB1N2/PP3PPP/R3K2R b KQkq -,e8h8 g5f4 d7b6 a4c2 c5d4 c3d4 c7c2 d3c2 f6e4 h2h4,-189
r1b1q2k/ppp2prp/3p1N1n/2b1n1NQ/2B1P3/8/PPp3PP/2B2R1K b - -,c8d7 f6e8 a8e8 h5h6 h8g8 f1f7 e5f7 h6f6 d6d5 c4d5,309
3rkb1r/3qpppp/5n2/1Q6/P1P5/2N5/1P2KPPP/R6R b - -,d7b5 a4b5 e7e6 h1d1 d8d1 e2d1 h8g8 d1c2 f8d6 c3a4,6
8/pp1R4/2n2kp1/2p2p2/7r/6K1/PPP2PP1/3R4 b - -,h4a4 d1d6 f6e5 d6g6 f5f4 g3h3 a4a2 d7b7 c6d4 c2c3,439
8/8/8/6r1/K7/2R2kp1/8/8 b - -,h4a4 d1d6 f6e5 d6g6 f5f4 g3h3 a4a2 d7b7 c6d4 c2c3,Mate
3B4/3n4/1p2p3/p1p3Pk/P1P5/1P4K1/8/8 b - -,d7b8 g3f4 b8d7 d8c7 h5g6 f4g4 g6h7 c7d8 h7g6 g4h4,582
r3r3/6kp/2pbq1p1/p1p1n3/P2pPp2/BP1B1P2/2P1Q1RP/4R1K1 b - -,e6h3 e1f1 h7h6 a3b2 g6g5 f1f2 a8d8 g1h1 g7h8 e2f1,-153
8/p1pQ1pp1/1p2rk2/8/2P5/P1q4P/5PP1/3R2K1 b - -,e6e1 d1e1 c3e1 g1h2 e1e7 d7a4 f6e5 g2g3 g7g6 a4a7,-37
2r2rk1/4b2p/3p2p1/p2Ppp2/7P/1PP3P1/2K1BP2/R4R2 b - -,c8c5 a1a4 e7d8 f2f3 g8g7 f1a1 c5d5 e2c4 d5c5 a1d1,-57
1r2r1k1/pb4qp/4p3/3p3Q/2n2P2/1N4PP/P4PB1/2R3K1 b - -,g8h8 b3c5 b7a8 h3h4 e8e7 g2h3 g7f6 c1e1 d5d4 h5d1,-377
5nk1/Q4pp1/1P2p2p/4P3/P4PP1/1r1rP3/5R1P/R4NK1 b - -,f8d7 b6b7 g7g5 a7a8 g8g7 a4a5 d7c5 b7b8r b3b8 a8b8,1139
r1b1kbnr/pp3ppp/1q2p3/3pP3/3N4/2NB4/PP3PPP/R1BQK2R b KQkq -,f8c5 d3b5 c8d7 b5d7 e8d7 c1e3 c5d4 e3d4 b6a6 a2a4,425
5rk1/5pp1/4p2p/2RnP3/p2P4/6P1/1P1N1PKP/8 b - -,f8d8 c5b5 d8c8 g2f3 g7g5 b5b7 g8g7 d2e4 c8c4 b7f7,56
r3k2r/2qb1ppp/ppn5/2bQP3/1P3P2/P7/4B2P/RNB1K2R b KQkq -,c5d4 b4b5 a6b5 a3a4 e8h8 b1a3 d4a1 a3b5 c7d8 c1e3,-454
r2qkb1r/3n1ppp/4pn2/1P1p4/P1p5/4PN2/5PPP/RNBQ1RK1 b kq -,f8c5 c1b2 d8c7 f3d4 e8h8 b1d2 d7e5 b2c3 f8b8 h2h3,41
1rbr2k1/2qn1pbp/p2ppnp1/1p6/1P3N2/2N1P1P1/PBPRQPBP/R5K1 b - -,d7b6 a1b1 c8b7 d2d3 b7g2 f4g2 b6c4 b2a1 a6a5 c3d1,-212
r2q1rk1/pp3ppp/4b3/3p4/3P1Q2/2PB4/P4PPP/R4RK1 b - -,a8c8 f1c1 d8a5 f4d6 g7g6 d6b4 a5c7 a1b1 b7b6 d3a6,-14
7Q/p4p2/1qpk1P2/1p1b1B2/3P4/2P1r1P1/PP4P1/5RK1 b - -,d5e6 h8f8 d6c7 f5e6 b6b8 f8b8 c7b8 e6f7 b8b7 f7h5,Mate
3k4/ppp2p1p/2n5/2P1p1Q1/4P1K1/1N2r1P1/PP3P2/7q b - -,c6e7 f2e3 h1e4 g4h5 d8e8 b3a5 b7b6 c5b6 a7b6 a5b3,-459
r4rk1/pp1bq1pp/2nbp3/3pP3/2pP4/2P5/PPBN2PP/R1BQ1RK1 b - -,f8f1 d1f1 d6c7 d2f3 a8f8 f1e1 c7d8 e1g3 e7f7 c1g5,132
8/8/8/6r1/K3k3/6p1/8/2R5 b - -,f8f1 d1f1 d6c7 d2f3 a8f8 f1e1 c7d8 e1g3 e7f7 c1g5,Mate
6k1/1p3pbp/3p2p1/r7/p3P2P/P3BP2/bPK1B1P1/7R b - -,d6d5 h1c1 d5e4 f3e4 a5a8 e3f4 a8e8 c2d2 a2b3 e4e5,-65
6r1/pk5p/3qpp2/3p3p/Q4P2/3Nb3/4R1PP/5R1K b - -,e3b6 f1e1 d6c6 a4c6 b7c6 e2e6 c6b5 e6f6 b5c4 d3e5,585
r2qkb1r/3n1ppp/4pn2/1P1p4/P1pN4/4P3/5PPP/RNBQK2R b KQkq -,f8d6 b1c3 d7c5 e1h1 d8c7 h2h3 e8h8 c1a3 f8c8 a3c5,25
r2q1rk1/4npb1/3pb1pp/1pp1p3/p3P3/PnPP1NP1/1P1BQPBP/NR2R1K1 b - -,b3a5 a1c2 a8b8 c2e3 a5b3 d2c1 f7f5 e4f5 g6f5 f3h4,-110
rnb1r1k1/1pqn1pbp/p2p2p1/2pP4/P3PP2/2NB1N2/1P4PP/R1BQR1K1 b - -,c5c4 d3c2 d7c5 h2h3 b8d7 c1e3 a8b8 e3d4 b7b5 d4g7,99
3rkb1r/5ppp/5n2/1P2p3/2P5/2N5/1P2KPPP/R2R4 b - -,,0
r3kb1r/1p1q2pp/p3pp2/8/3Pp3/1QP3B1/PP3PPP/R4RK1 b kq -,e8f7 a1e1 d7c6 e1e3 g7g6 f1e1 f6f5 f2f3 f8h6 e3e2,143
8/p1k3p1/5p1p/PP2p3/2N5/3pK2P/6P1/2n5 b - -,h6h5 c4d2 f6f5 b5b6 a7b6 a5b6 c7b6 d2c4 b6c6 c4e5,-221
r4rk1/pQ1n1pp1/2pb3p/3p1q2/3P4/4PN2/PP2NPPP/R4RK1 b - -,f5e6 b7b3 a8b8 b3c2 f8c8 f1c1 d7f6 a1b1 g7g5 c2d1,112
8/7k/p4Kp1/7p/3R4/P7/1P6/8 b - -,f5e6 b7b3 a8b8 b3c2 f8c8 f1c1 d7f6 a1b1 g7g5 c2d1,Mate
8/5qk1/5p2/4p1p1/4Q1Pp/7P/5P2/6K1 b - -,,0
8/6p1/5p1p/4p2P/1k2P1P1/5P2/3K4/8 b - -,,0
4r1k1/5p1p/6p1/3P4/1pp1PP2/3p3P/1P1K1NP1/8 b - -,e8a8 f2d1 a8a2 d2e3 g8f8 g2g4 a2a5 e3d2 f7f5 e4f5,-518
r1bqkb1r/pp2pppp/2n2n2/8/P1BpN3/5Q2/1PPP1PPP/R1B1K1NR b KQkq -,c8d7 f3e2 f6e4 e2e4 e7e5 g1f3 f7f6 c2c3 d8c7 e1h1,-65
8/8/8/6r1/K3k3/8/6p1/4R3 b - -,c8d7 f3e2 f6e4 e2e4 e7e5 g1f3 f7f6 c2c3 d8c7 e1h1,Mate
rnb1r1k1/1pqn1pbp/p2p2p1/3P4/P1p1PP2/2N2N2/1P4PP/R1BQRBK1 b - -,d7c5 f1c4 g7c3 b2c3 e8e4 e1e4 c5e4 d1d4 c7c5 c1e3,94
8/p1pQ1pp1/1p3k2/8/2P5/P6P/5PPK/4q3 b - -,e1e7 d7a4 f6e5 g2g3 g7g6 a4a7 e7c5 h2g1 c5c4 a7b7,-18
r4rk1/p2q1p1p/1pB3p1/3pb3/1P6/P7/4QPPP/2R2RK1 b - -,d7e7 f1e1 a8e8 g2g3 e7d6 c6e8 f8e8 e2b5 e8e6 c1c8,220
r1bqkb1r/pp3ppp/2npp3/6B1/3NP1n1/2N5/PPPQ1PPP/R3KB1R b KQkq -,f8e7 g5e7 e8e7 e1a1 c6d4 d2d4 e6e5 c3d5 e7f8 d4d2,158
1bbqr1k1/1p3p1p/2p4r/p2p1N2/2P5/1P1QP2P/P3BPP1/R4RK1 b - -,h6f6 f5g3 d5c4 d3d8 e8d8 e2c4 b7b5 g3h5 f6d6 c4e2,64
8/8/8/8/2kN4/8/KB6/3q4 b - -,d1a4 a2b1 a4a5 b2a1 a5e1 b1a2 e1b4 a1b2 b4b8 a2b1,-91
r1b1kbnr/ppp2ppp/2n5/1B2p3/8/4P1B1/PPP2PPP/RN1K2NR b kq -,g8e7 b1d2 f7f6 g1f3 h7h5 h2h4 a7a6 b5e2 e7f5 d2e4,-65
r2qk2r/1p2bp2/pn1p2p1/Q2np2p/8/1N3P2/PPP2BPP/1K1R1B1R b kq -,d8c7 d1d5 b6d5 a5d5 a8c8 f1d3 e8f8 h1e1 h5h4 a2a4,324
rn1qkb1r/1p3ppp/p1p1bn2/3p2B1/3PP3/2N2N2/PPQ2PPP/R3KB1R b KQkq -,h7h6 g5f6 d8f6 e4e5 f6e7 f1d3 c6c5 e1h1 b8c6 d4c5,51
8/7k/p7/6Kp/3R4/P7/1P6/8 b - -,h7h6 g5f6 d8f6 e4e5 f6e7 f1d3 c6c5 e1h1 b8c6 d4c5,Mate
4kb1r/5ppp/5n2/1P2p3/2P5/2N5/1P2KPPP/3R4 b - -,,0
8/6p1/5p1p/4p2P/2k1P1P1/5P2/2K5/8 b - -,,0
2krr3/pp4R1/8/4n2p/7P/2Ppb3/PP1n4/K2RB3 b - -,d2e4 c3c4 d3d2 a2a3 c8b8 e1d2 e3d2 g7h7 e5c4 d1g1,-765
1r6/8/1P6/6pp/8/3K2Pk/1R5P/8 b - -,b8h8 b6b7 h8b8 d3d4 h3g4 d4d5 g4h3 d5e5 h3g4 e5d6,576
r5k1/pp1bq1pp/2nbp3/3pP3/2pP4/2P5/PPBN2PP/R1B2QK1 b - -,a8f8 d2f3 d6c7 f1f2 c7d8 f2g3 e7f7 c1g5 f7h5 h2h4,136
