6B1/8/1q6/8/1k6/8/1B6/1K6 b - -,f7h5 g4c4 b5b8 f2f5 h7h6 b4b5 h5e8 c4a4 g5d8 f5e5,Mate
r1b1kbnr/pp3ppp/n2p4/2pN4/4PB2/5N2/qPB1QPPP/R4RK1 b kq -,f8e7 a1a2 e8f8 e2b5 a6b4 d5e7 g8e7 f4d6 b7b6 b5b6,1286
4r3/PQ4k1/6p1/8/8/6P1/5K1P/8 b - -,f8e7 a1a2 e8f8 e2b5 a6b4 d5e7 g8e7 f4d6 b7b6 b5b6,Mate
2r3k1/p4p1p/1p2b3/3p2p1/NP2n3/4PPP1/P5BP/R5K1 b - -,e4d2 a4b2 c8c2 b2d1 g8g7 f3f4 g5g4 a2a4 d2c4 f4f5,-165
1r1q1r1k/1p2b1pp/p2pn3/3NpP2/1P1n1P2/4B2P/P2Q2P1/2RR1BK1 b - -,,0
r1bqrbk1/1ppn1ppp/p1p5/4PN2/1P3P2/2N1BQ2/P1P3PP/R3R1K1 b - -,a6a5 e3f2 a5b4 f2h4 d7f6 f5h6 g7h6 f3g3 f6g4 h4d8,165
rn2kbnr/3ppppp/q7/p1pPP3/8/2N2N2/PP3PPP/R1BQK2R b kq -,e7e6 d5d6 b8c6 a2a4 a8c8 c3b5 f7f6 c1f4 a6b7 e1f1,139
8/5k1p/p3r1p1/2R5/8/1PB4P/PKP5/8 b - -,f7e8 c5c7 h7h6 h3h4 e6d6 a2a4 g6g5 h4g5 h6g5 c7g7,642
8/5BK1/2bk4/8/7P/8/8/8 b - -,c6f3 g7f6 f3e2 f6g6 e2d1 g6g5 d6e7 f7g6 e7e6 g6e4,2
7k/3N3p/7r/3ppp1q/3P1P2/P5r1/1P2QR1P/R6K b - -,h5f7 d7e5 f7e8 a1c1 g3g8 f2g2 g8f8 a3a4 h6e6 a4a5,627
4k3/ppp2pp1/2np1n1p/2b1p1B1/4P1P1/2NP1N2/PPP1BPP1/R2QK2R b KQ -,h6g5 f3g5 c6d4 g5f3 c7c6 h1h8 e8e7 d1d2 b7b5 c3d1,1568
r4rk1/2qnb2p/1pbp2p1/p3pp2/1PP5/PN2P2P/2Q1BPPB/2RR2K1 b - -,g8g7 c4c5 d6c5 b4c5 b6c5 c2c3 g7h6 d1d7 c7d7 h2e5,130
r1bq1rk1/p2n1pbp/2p1p1p1/3pP3/N4P2/4B3/PPPQB1PP/R3K2R b KQ -,d7e5 e3d4 e5d7 d4g7 g8g7 e1h1 d7b6 a4c5 a7a5 c2c4,-94
6k1/p2n1ppp/1p1B4/2pP4/2P3n1/2P2N2/P3rPP1/4R1K1 b - -,f7f5 e1e2 g4f6 f3d2 h7h6 e2e7 g7g5 e7e1 g8h7 f2f3,551
r3brk1/pp2q3/4R2Q/6pP/6p1/5R2/PPP2P1P/6K1 b - -,a8d8 f3f8 e7f8 h6g5 e8g6 e6g6 g8h7 g6f6 f8f6 g5f6,797
6k1/1p3p2/5n2/p2p2p1/Pb1Pb1Pp/4PN1P/4NPK1/3B4 b - -,f6d7 e2c1 d7b6 g2f1 f7f6 f3e1 b4e1 f1e1 e4g2 f2f3,-123
Q3r3/1Q6/5kp1/8/8/6P1/5K1P/8 b - -,f6d7 e2c1 d7b6 g2f1 f7f6 f3e1 b4e1 f1e1 e4g2 f2f3,Mate
3r2k1/pp3p2/1q2b1p1/8/3R4/b1P3Q1/2PK1PP1/5B1R b - -,a3f8 g3h4 d8d4 h4d4 b6d4 c3d4 e6d7 d2c3 a7a5 f1d3,275
4r3/1kp2ppp/8/1p6/pP5P/2PP1PP1/1KP1r3/3R3R b - -,e8e3 h4h5 g7g6 g3g4 e2g2 h1e1 e3f3 e1f1 g2f2 f1f2,-15
r1b3k1/ppp2ppp/2n2Q2/3p4/4r3/8/PPP1NPPP/2KR1B1R b - -,c8g4 f6c6 b7c6 f2f3 e4e2 f1e2 g4d7 h1e1 d7e6 c1b1,524
r2q1r2/pp1nppkp/6p1/2pPP1N1/4pQb1/8/PPP2PBP/R3K2R b KQ -,d8a5 c2c3 f7f5 e1h1 c5c4 g5e6 g7h8 e6f8 a8f8 e5e6,27
1r1q1r1k/Bp2b1pp/p2pn3/3Npn2/1P3P2/7P/P2Q2P1/2RR1BK1 b - -,,0
r1bqr1k1/1ppn1ppp/p1p5/4PN2/1b3P2/2N1B1Q1/P1P3PP/R3R1K1 b - -,b4f8 f5h6 g8h8 h6f7 h8g8 f7d8 e8d8 a1d1 d8e8 c3e4,654
1R6/p1p4R/b2bk1p1/5p2/7P/5PP1/P1r5/7K b - -,c2c1 h1h2 c1c2 h2h1 a6f1 b8e8 e6f6 h7h8 f1g2 h1h2,-685
r2qk2r/pppb2pp/2nb1n2/3Ppp2/Q7/2P2N2/PP3PPP/RNB1KB1R b KQkq -,c6d4 a4d1 d4f3 g2f3 e8h8 b1a3 d8e8 a3c4 f5f4 c4d6,-390
r2qkbnr/pppb2pp/2n5/1B1pN3/2PPp3/8/PP3PPP/RNBQK2R b KQkq -,g8f6 b1c3 f8b4 e1h1 b4c3 b2c3 e8h8 a1b1 a7a6 b5c6,103
1r4k1/5rp1/3p3R/3q3n/4pP2/P2N4/1P4Q1/K5R1 b - -,,0
r4rk1/ppp1n1p1/3q1n1p/1P2pN2/3p4/P2P2PP/2PQNPBK/2R2R2 b - -,d6e6 f5e7 e6e7 c2c3 e7f7 c3d4 e5d4 e2d4 a8d8 d4f3,563
r1b1k2r/p1p1bpp1/1pB1pq1p/2n5/2P5/1QP2N2/P2P1PPP/R1B1K2R b KQkq -,c8d7 c6d7 c5d7 d2d4 e8h8 e1h1 e7d6 b3b5 a8d8 c1e3,-46
r1b2rk1/1p1pqpp1/p2p3p/7B/3Q1B2/8/PPP2PPP/R3R1K1 b - -,e7h4 h5f3 d6d5 g2g3 h4d8 f4d6 a6a5 d6e7 d8e8 e7h4,592
2r2k1r/N2p1p2/6p1/1p1pPpN1/2p5/2P5/1P1B1PPP/4R1K1 b - -,c8b8 d2e3 b5b4 c3b4 b8b7 g5f3 f8g7 e3d4 h8a8 e5e6,573
rn2kbnr/3p1ppp/q2Pp3/p1p1P3/8/2N2N2/PP3PPP/R1BQK2R b kq -,b8c6 a2a4 a8c8 c3b5 f7f6 c1f4 a6b7 e1f1 f6e5 f3e5,135
r4rk1/ppnqbppp/2p1p3/4P3/2PP4/2NQBR2/PP4PP/R5K1 b - -,b7b6 c3e4 f7f6 e5f6 e7f6 e4f6 f8f6 f3f6 g7f6 a1f1,135
8/6K1/3k2B1/8/7P/5b2/8/8 b - -,,0
r2q1r1k/1p2b1pp/pB1pn3/3Npn2/1P3P2/7P/P2Q2P1/2RR1BK1 b - -,,0
2q3k1/2P2pbp/p3pnp1/Bp2p3/8/1P4PP/P1Q2PB1/6K1 b - -,e5e4 g2e4 f6e4 c2e4 g7f6 e4d3 f6e7 d3d8 e7d8 c7d8q,460
r1bq1rk1/pppp1ppp/2n5/2b1n3/2P5/2N1P3/PP1NBPPP/R1BQK2R b KQ -,d7d6 e1h1 f8e8 d2e4 c5b6 f2f4 e5d7 g1h1 b6a5 c1d2,65
2k4r/pp1rbp2/2p4n/3qP1pp/3P4/PP4PP/1B1N1Q1K/2R1R3 b - -,h6g4 h2g1 g4f2 g1f2 d5e6 f2g2 h8d8 b3b4 e6a2 c1c2,-619
r1b1kbnr/pp3ppp/R2p4/2pN4/4PB2/5N2/1qB1QPPP/5RK1 b kq -,c8d7 f4c1 b2f6 e4e5 f6d8 d5c7 d8c7 e5d6 f8e7 d6c7,730
Q7/8/6p1/4k3/7P/6P1/5K2/8 b - -,c8d7 f4c1 b2f6 e4e5 f6d8 d5c7 d8c7 e5d6 f8e7 d6c7,Mate
3r2k1/pp4bB/2p2p2/4p2R/1q2P1Q1/6P1/PPP4P/7K b - -,g8f7 h1g2 b4e1 g2h3 d8d2 h5f5 e1e2 g4g6 f7e6 g6e8,100
8/p1p4R/3bk1p1/5p2/7P/1R3PP1/P1r1b3/7K b - -,e2f1 b3e3 e6f6 h1g1 f1g2 e3c3 c2c3 g1g2 c3c2 g2h3,-613
r4b1r/ppN2pp1/4kn1p/1B2p3/5P1B/5n2/PP5P/2KR3R b - -,e6f5 h4f6 f5f6 f4e5 f3e5 h1f1 f6g6 c7a8 f8e7 f1e1,261
8/4k3/2K1Q3/8/8/8/8/8 b - -,,0
r1b2rk1/pp1n1ppp/4p3/3n4/1P6/B1q1PN2/4BPPP/RQ3RK1 b - -,f8d8 f3g5 d7f8 f1c1 c3e5 g5f3 e5b8 b4b5 c8d7 e2f1,62
r4r2/pp3kpp/3pp1N1/4n3/4PP2/2PP2P1/P5Q1/RN3RK1 b - -,e5g6 g2h3 f7g8 h3e6 g8h8 b1d2 f8f6 e6d5 a8f8 d5b7,710
4k3/2R4p/p3r1p1/8/8/1PB4P/PKP5/8 b - -,h7h6 h3h4 e6d6 a2a4 e8d8 c7h7 g6g5 h4g5 h6g5 h7g7,655
8/6p1/6N1/R5n1/5p1k/5p2/4rP2/6K1 b - -,h4g4 a5a7 g5h3 g1f1 e2f2 f1e1 f2e2 e1f1 e2g2 g6e5,-639
r3br2/pp4k1/4R2P/6p1/6p1/5R2/PPP2P1P/6K1 b - -,g7h8 f3f8 h8h7 e6e8 a8e8 f8e8 h7h6 e8e7 h6g6 e7b7,850
rnbqkbnr/pp3ppp/2pp4/8/3pPP2/3B1N2/PPP3PP/RNBQK2R b KQkq -,d6d5 e4d5 g8f6 f3d4 f8e7 e1h1 e8h8 g1h1 c6d5 c1e3,-13
6k1/1p1n1p2/8/p2p2p1/Pb1Pb1Pp/4PN1P/5PK1/2NB4 b - -,f7f6 g2f1 d7b6 f1e2 e4g6 c1d3 g6e8 d3b4 a5b4 e2d2,-117
r1b1kb1r/pp1ppppp/2n2n2/8/8/N1PBB3/P1Q1NPPP/q4RK1 b kq -,a1f1 g1f1 e7e6 a3b5 f6d5 e3d2 a7a6 c3c4 d5b4 c2a4,-115
2q3k1/2P2pbp/p3pnp1/Bp6/4B3/1P4PP/P1Q2P2/6K1 b - -,f6e4 c2e4 g7f6 e4d3 f6e7 d3d8 e7d8 c7d8q c8d8 a5d8,484
r3qr1k/1p2N1pp/pB1pn3/4pn2/1P3P2/7P/P2Q2P1/2RR1BK1 b - -,,0
r2q1rk1/ppp2ppp/8/2bnn3/3P2b1/1B3P2/PPP3PP/RNBQ1RK1 b - -,d5f4 g1h1 d8d4 d1d4 c5d4 c2c3 e5d3 c1f4 g4e6 c3d4,-20
r6k/3R1N2/4pPp1/3p4/3P2P1/8/5P1K/q7 b - -,,0
r3kbnr/3p1ppp/q1nPp3/p1p1P3/P7/2N2N2/1P3PPP/R1BQK2R b kq -,f7f6 c3b5 a8c8 c1f4 a6b7 e1f1 f6e5 f3e5 c6e5 f4e5,148
6R1/2n5/2P5/3pP2k/8/1rP5/1p4K1/1B6 b - -,b3c3 g8b8 h5g5 b8b2 c3c6 b2c2 c6c2 b1c2 g5f4 c2g6,-4
r1bqkb1r/pp2pppp/2n5/1N6/6n1/3P4/PPP2PPP/R1BQKBNR b KQkq -,d8b6 d3d4 a7a6 h2h3 g4f2 e1f2 a6b5 c1e3 e7e6 g1f3,-20
r3r1k1/pppqbpp1/2n2n1p/1B3b2/3P1B2/P1N2N1P/1P3PP1/R2QR1K1 b - -,f5e6 a1c1 a8d8 f4g3 e7f8 b5a4 a7a6 g3h4 g7g5 h4g3,85
rn1q1rk1/ppp1bpp1/4bn1p/3p4/3P3B/1QNBP3/PP3PPP/R3K1NR b KQ -,d8c8 h4f6 e7f6 g1e2 c7c6 e2f4 b8d7 f4e6 f7e6 a1c1,50
r1bqk2r/1pp2ppp/2n1pn2/p7/2pP4/P1N2NP1/1P1QPPBP/R3K2R b KQkq -,a5a4 a1d1 a8a5 e1h1 e8h8 e2e4 f6d7 d2c2 d7b6 d1d2,32
r3brk1/pp5P/4R3/6p1/6p1/5R2/PPP2P1P/6K1 b - -,g8h8 f3f8 h8h7 e6e8 a8e8 f8e8 h7g6 e8e7 a7a6 e7b7,852
r4r1k/1p2q1pp/pB1pn3/4Pn2/1P6/7P/P2Q2P1/2RR1BK1 b - -,,0
r1b1k2r/1pq2ppp/2p2n2/p1b1p3/P1N1P3/3B4/1PPB1PPP/R2Q1RK1 b kq -,e8h8 c4a5 c8e6 b2b4 c5d4 c2c3 d4b6 d1c2 b6a5 b4a5,34
4r3/1kp2pp1/8/1p5p/pP4PP/2PP1P2/1KP1r3/3R3R b - -,e8e3 g4h5 e3f3 h1f1 f3h3 f1f7 h3h2 d1c1 h2h4 f7g7,23
2q3k1/2P2pbp/p3p1p1/Bp6/4Q3/1P4PP/P4P2/6K1 b - -,g7f6 e4d3 f6e7 d3d8 c8d8 c7d8q e7d8 a5d8 g8g7 g1g2,495
r1b1kbnr/p1N2ppp/p2p4/2p5/4PB2/5N2/1qB1QPPP/5RK1 b kq -,e8e7 e4e5 e7d8 e5d6 c8d7 f3e5 f8d6 e5f7 d8c7 f4d6,734
r3k2r/p1pbbpp1/1pB1pq1p/1Qn5/2P5/2P2N2/P2P1PPP/R1B1K2R b KQkq -,c5d3 e1e2 a8d8 c6d7 d8d7 b5c6 e7c5 h1e1 f6d8 e2f1,-291
8/2n3R1/2P5/3pP2k/8/1rP5/1p4K1/1B6 b - -,,0
6k1/p2n1ppp/1p1B4/2pP4/2P3n1/2P5/P4PP1/4N1K1 b - -,g4e5 d6e5 d7e5 e1c2 e5c4 c2e3 c4d6 c3c4 g8f8 f2f4,-241
r1b2bk1/1pp2ppp/p1p5/2n1rP2/7q/2N1BN2/PPP3PP/R2QR1K1 b - -,h4e1 d1e1 e5e3 e1e3 c8f5 g1h1 f5g6 a1d1 f7f5 d1e1,397
r1bqkbnr/p3nppp/1pPp4/4p3/2P1P3/2N2N2/PP3PPP/R1BQKB1R b KQkq -,e7c6 f1e2 g8f6 e1h1 f8e7 h2h3 c8e6 c1e3 e8h8 b2b3,98
Q7/8/6p1/8/3k2PP/8/5K2/8 b - -,e7c6 f1e2 g8f6 e1h1 f8e7 h2h3 c8e6 c1e3 e8h8 b2b3,Mate
6k1/1p3p2/1n6/p2p2p1/Pb1Pb1Pp/4PN1P/5P2/2NB1K2 b - -,f7f6 f1e2 e4g6 c1d3 g6e8 d3b4 a5b4 d1b3 e8a4 b3a4,-145
8/8/4k1BK/8/7P/5b2/8/8 b - -,,0
r2q1rk1/pp2ppbp/2n2np1/3pNb2/3P4/2N3PP/PP2PPB1/R1BQ1RK1 b - -,f6e4 e5c6 b7c6 c3e4 f5e4 g2e4 d5e4 c1e3 d8b6 d4d5,5
r4rk1/pBp3p1/3q1n1p/1P2pn2/3p4/P2P2PP/2PQNP1K/2R2R2 b - -,c7c5 b7a8 f8a8 c2c3 a8f8 c3d4 c5d4 d2c2 d6a3 f1e1,280
r1bQ1bk1/1pp2ppp/p1p5/2B2q2/8/2N5/PPP3PP/R3R1K1 b - -,c8d7 d8a8 f5c5 g1h1 d7f5 e1e8 g7g6 a1f1 g8g7 a8d8,526
8/6p1/8/R3N1n1/5pk1/5p2/4rP2/6K1 b - -,g4h3 e5d3 e2d2 d3e1 d2d1 g1f1 g5e4 a5e5 e4d2 f1g1,-698
Q7/8/6p1/7P/6P1/2k5/5K2/8 b - -,g4h4 g1f1 e2b2 f1e1 b2b1 e1d2 b1f1 e5g6 h4g4 g6e5,Mate
r3kbnr/3p2pp/q1nPpp2/pNp1P3/P7/5N2/1P3PPP/R1BQK2R b kq -,a8c8 c1f4 a6b7 e1f1 c6e5 f3e5 f6e5 f4e5 h7h5 h2h4,146
r1b3k1/ppp2p1p/2n2p2/3R4/4r3/8/PPP1NPPP/2K2B1R b - -,g8g7 a2a3 c8e6 d5d1 g7f8 e2c3 e4f4 f2f3 a7a6 c3d5,68
r3r1k1/3n1ppp/pq6/1PpP4/4n3/3BBR2/P5PP/1R2Q1K1 b - -,,0
r3bR2/pp5k/4R3/6p1/6p1/8/PPP2P1P/6K1 b - -,g4g3 f8e8 a8e8 e6e8 g3h2 g1h2 h7g6 h2g3 g6f5 e8b8,769
r4r1k/1p1Qq1pp/pB2n3/4pn2/1P6/7P/P5P1/2RR1BK1 b - -,,0
8/pp3ppk/6q1/3Q3p/3P1P2/5P1P/5P2/5K2 b - -,,0
4k3/2R5/p3r1pp/8/7P/1PB5/PKP5/8 b - -,e6d6 a2a4 e8d8 c7g7 d8c8 g7h7 g6g5 h4g5 h6g5 h7g7,660
2q3k1/2P2p1p/p3pbp1/Bp6/8/1P1Q2PP/P4P2/6K1 b - -,f6e7 d3d8 e7d8 c7d8q c8d8 a5d8 h7h6 g1g2 g8g7 g2f3,495
r3kb1r/p3qpp1/2p4p/n3pb2/4N2P/BP1Q4/P1PP1PP1/RN2K2R b KQkq -,f5e4 d3e4 e7c7 a3f8 h8f8 b1c3 f7f5 e4e2 e8f7 g2g4,210
8/4R3/2P1n3/3pP2k/8/1rP5/1p4K1/1B6 b - -,,0
8/p2r4/4q1pk/PPpb3p/4pp1P/2Q1P1P1/1B3P2/3R2K1 b - -,e6g8 e3f4 d7b7 d1d5 e4e3 f2e3 g8e8 e3e4 b7f7 c3e5,695
r3k2r/1pq2ppp/2p1bn2/N1b1p3/P3P3/3B4/1PPB1PPP/R2Q1RK1 b kq -,c5d4 c2c3 d4b6 a5b3 e6b3 d1b3 a8d8 c3c4 f6e4 d3e4,43
r1b1k2r/1p1pbppp/pqn1p3/8/PP1pP3/N1P5/3P1PPP/R1BQRBK1 b kq -,b6c7 b4b5 c6a5 c3d4 d7d5 c1b2 e8h8 d1f3 e7f6 e4d5,135
4k3/ppp2pp1/2np1n2/2b1p1p1/N3P1P1/3P1N2/PPP1BPP1/R2QK2R b KQ -,c5f2 e1f2 f6g4 f2g1 g4f6 d1d2 g5g4 f3h2 a7a5 h2f1,1594
rq3rk1/4bppp/p3pn2/4N3/Np1R1Q2/6P1/PP2PPKP/3R4 b - -,f6d5 d4d5 e6d5 d1d5 e7d6 e2e3 b8c7 f4d4 d6e5 d4e5,-188
N1bk1bnr/p4ppp/p2p4/2p5/4PB2/5N2/1qB1QPPP/5RK1 b - -,b2b5 e2d1 c8e6 f4d6 d8c8 d6f8 g8f6 d1d6 b5d7 d6a6,621
8/4kp1p/B3p1p1/p7/1p1r4/2n5/5PPP/2R3K1 b - -,a5a4 f2f3 a4a3 f3f4 e7d6 c1a1 d4f4 a6d3 d6d5 d3c2,-699
r4r1k/1Q4pp/pB2nq2/4pn2/1P6/7P/P5P1/2RR1BK1 b - -,,0
Q7/8/6P1/8/6P1/8/1k3K2/8 b - -,f5g3 b7c6 e6f4 g1h2 f6g5 f1d3 e5e4 d3e4 f4e2 c6a8,Mate
r3kb1r/ppp1qppp/2np1n2/8/3PP1b1/2NBBN2/PP3PPP/R2QK2R b KQkq -,g4f3 g2f3 d6d5 e4e5 f6g8 c3d5 e7d7 d1b3 e8a8 d3e4,216
qbrkrnbn/pppppppp/8/8/8/5P2/PPPPP1PP/QBRKRNBN b - -,f8e6 c2c4 c7c5 b2b3 h8g6 e2e3 g6h4 e1e2 f7f6 g1f2,46
r1bQ1bk1/1pp2ppp/p1p5/2q5/8/2N5/PPP3PP/R3R2K b - -,f7f5 e1e8 g8f7 c3e4 f5e4 e8f8 f7g6 d8e8 g6h6 f8f4,444
2qQ2k1/2P1bp1p/p3p1p1/Bp6/8/1P4PP/P4P2/6K1 b - -,c8d8 c7d8q e7d8 a5d8 g8g7 g1g2 e6e5 g2f3 f7f5 g3g4,507
rn1qkbnr/pp3pp1/2p4p/3p4/3P4/2NQ1N1P/PPP2PP1/R1B1K2R b KQkq -,b8d7 c1f4 f8b4 e1h1 g8e7 a2a3 b4a5 a1e1 e8h8 b2b4,34
8/8/5k1K/7B/7P/5b2/8/8 b - -,,0
1rr3k1/p4p1p/2qbp1pB/8/2pP3P/2Q3P1/PP3P2/R4RK1 b - -,c6b5 a1b1 b5h5 c3d2 a7a5 f1c1 a5a4 d2g5 h5e2 c1e1,-32
r1b1kb1r/pp1ppppp/2n2n2/8/8/N1PBB3/P1Q1NPPP/5K2 b kq -,e7e6 a3b5 f6d5 e3g5 a7a6 c3c4 a6b5 c4d5 c6b4 c2b3,-117
3r4/pp3kbB/2p2pQ1/4p2R/1q2P3/6P1/PPP4P/7K b - -,,0
3rRR2/pp5k/8/6p1/6p1/8/PPP2P1P/6K1 b - -,d8d6 f8f7 h7g6 f7b7 d6c6 b7a7 c6c2 e8b8 c2c5 g1g2,742
r2qk2r/1b2bp2/4N1p1/pp2P2p/2p4P/2Q5/4BPP1/R1B2RK1 b kq -,f7e6 f1d1 b7d5 c3g3 e8f7 a1b1 a8b8 e2f3 f7g7 f3d5,-87
8/6p1/8/R5n1/5p2/3N1p1k/4rP2/6K1 b - -,e2d2 d3e1 d2d1 g1f1 g5e4 a5e5 e4d2 f1g1 d2c4 e5e7,-875
6k1/1p6/1n3p2/p2p2p1/Pb1Pb1Pp/4PN1P/4KP2/2NB4 b - -,e4g6 c1d3 g6e8 d3b4 a5b4 e2d2 b6a4 d1a4 e8a4 d2c1,-124
4r3/1kp2p2/8/1p5p/pP5P/2PP1P2/1KP1r3/3R2R1 b - -,b7b6 g1g5 e2h2 g5h5 e8e2 d1c1 e2e3 h5f5 e3d3 f5f6,12
Q7/6P1/8/8/6P1/8/5K2/1k6 b - -,b7b6 g1g5 e2h2 g5h5 e8e2 d1c1 e2e3 h5f5 e3d3 f5f6,Mate
7k/7p/8/3pNp2/3P1P1r/P3p1K1/1P5P/R7 b - -,h4g4 e5g4 f5g4 a3a4 h8g7 a4a5 h7h5 a5a6 e3e2 a1e1,Mate
r4r1k/6pp/pBQ1nq2/4p3/1P6/6nP/P5P1/2RR1BK1 b - -,,0
r2q1rk1/ppp2ppp/2np4/2b1nb2/2P1N3/2N1P3/PP2BPPP/R1BQ1RK1 b - -,d8h4 e4g3 f5e6 c3d5 e5g4 e2g4 e6g4 d1c2 c6e7 d5c7,49
rn3rk1/p5pp/2p5/3Pp3/2Q5/8/PPPB2PP/R3K1NR b - -,c6c5 d5d6 g8h8 g1f3 b8d7 f3g5 h7h6 g5f7 h8h7 h1f1,1125
r1b2rk1/1p1pbppp/pqn1p3/P7/1P1pP3/N1P5/3P1PPP/R1BQRBK1 b - -,b6a7 a3c4 d7d6 c3d4 e7d8 d4d5 e6d5 e4d5 a7d4 c1b2,170
r1bqk2r/1p3ppp/p1n1pn2/8/1bNP4/P2B1NB1/1P3PPP/R2Q1RK1 b kq -,e8h8 a3b4 c6b4 d3e2 f6e4 g3h4 f7f6 d1b1 e4d6 c4d6,439
3Q2k1/4bp1p/p3p1p1/Bp6/8/1P4PP/P4P2/6K1 b - -,e7d8 a5d8 g8g7 g1g2 e6e5 g2f3 f7f5 g3g4 g7f7 g4f5,475
1r3rk1/p1p3p1/2Bq1n1p/1P2pn2/3p4/P2P2PP/2PQNP1K/2R2R2 b - -,f8f7 a3a4 a7a6 c1b1 h6h5 d2b4 d6b4 b1b4 f5e7 c6g2,121
Q5Q1/8/8/8/6P1/8/1k3K2/8 b - -,f8f7 a3a4 a7a6 c1b1 h6h5 d2b4 d6b4 b1b4 f5e7 c6g2,Mate
r2qkbnr/pp3ppp/2npb3/2p1p3/2P5/1QN2NP1/PP1PPPBP/R1B1K2R b KQkq -,c6a5 b3c2 a5c4 e2e3 f8e7 d2d4 c5d4 e3d4 a8c8 e1h1,-7
8/4R3/2P5/3pP2k/5n2/1rP2K2/1p6/1B6 b - -,,0
1r4k1/p3p1rp/2pp1np1/4P3/qpPP4/5B1R/P1P2PP1/1KQR4 b - -,b4b3 a2b3 f6d7 c1b2 a4a6 e5d6 e7d6 d4d5 c6c5 f3g4,332
r1b1kb1r/pp2pppp/1qn5/1N6/3P2n1/8/PPP2PPP/R1BQKBNR b KQkq -,a7a6 h2h3 g4f2 e1f2 a6b5 c1e3 e7e6 g1f3 f8d6 f1d3,-26
r3kbnr/pq3ppp/2p1p3/3pP3/3Q4/5P2/PPPB1P1P/1NKR3R b kq -,g8e7 d4b4 b7b6 b4a4 a8b8 b2b3 e7f5 d2a5 b6a6 b1c3,-179
r1bq1rk1/1pp2ppp/2n1pn2/p7/2pP4/P1N2NP1/1P1QPPBP/R4RK1 b - -,h7h6 f1d1 a8b8 d2c1 b7b6 c3b5 c8a6 a3a4 f6d7 c1c4,17
r2r3k/2p3pp/q7/p7/PpB1P3/4BP2/1P2Q1PP/R4RK1 b - -,a6f6 f3f4 b4b3 e4e5 f6f5 a1e1 d8e8 c4d3 f5e6 g1h1,830
3B2k1/5p1p/p3p1p1/1p6/8/1P4PP/P4P2/6K1 b - -,g8g7 g1g2 h7h6 g2f3 g6g5 f3e4 g7g6 e4e5 g6g7 d8a5,519
2k3r1/7p/R4b2/3Q4/6Pq/2P4P/7K/5R2 b - -,g8g7 g1g2 h7h6 g2f3 g6g5 f3e4 g7g6 e4e5 g6g7 d8a5,Mate
2k3r1/ppp5/2n4p/4p3/2Pb1p2/2BP1N2/PP3P1P/R6K b - -,d4f2 a1f1 f2e3 f3e5 c6e5 c3e5 c7c5 h2h3 g8g5 e5f6,-96
r4r1k/6pp/pBQ2q2/4p3/1P3n2/6nP/P5PK/2RR1B2 b - -,,0
4k3/2R5/p2r2pp/8/P6P/1PB5/1KP5/8 b - -,e8d8 c7g7 d8c8 g7h7 g6g5 h4g5 h6g5 h7g7 d6d5 c3f6,660
r1bq1rk1/1p1pbppp/p1n1p3/P7/1PNpP3/2P5/3P1PPP/R1BQRBK1 b - -,d7d6 c4b6 a8b8 f2f4 d6d5 e4d5 e6d5 d1f3 e7d6 c1a3,101
rq3rk1/4bppp/p3pn2/4N3/1p1RNQ2/6P1/PP2PPKP/3R4 b - -,f6h5 f4e3 b8e5 d1c1 a6a5 d4d7 h5f6 d7e7 e5e4 e3e4,-387
5Q2/8/7p/3kpBpb/3p4/4q3/6P1/5R1K b - -,b4b3 e5c6 b8b7 c6e7 b7e7 a2b3 f6e4 f4e4 a8b8 b3b4,Mate
3Q2Q1/8/8/8/6P1/2k5/5K2/8 b - -,b4b3 e5c6 b8b7 c6e7 b7e7 a2b3 f6e4 f4e4 a8b8 b3b4,Mate
rn4k1/p5pp/2p5/3Pp3/2Q5/8/PPPB2PP/R4KNR b - -,g8h8 d5c6 h7h6 c6c7 b8c6 c4c6 a8f8 g1f3 h8h7 f1e1,1878
8/2pk4/1p1q4/p4Q1p/P7/1P6/K1P5/8 b - -,,0
8/2n5/2P3Rk/3pP3/8/1rP5/1p4K1/1B6 b - -,,0
1rr2Bk1/p4p1p/2q1p1p1/8/2pP3P/2Q3P1/PP3P2/R4RK1 b - -,c8f8 b2b3 f8c8 a1c1 c6a6 b3c4 a6a2 h4h5 a2b3 c3d2,39
1r2n1k1/5rp1/3p2Rp/3q3P/4pP2/P7/1P4Q1/K1N3R1 b - -,d5d4 g2c2 f7c7 c2b1 c7b7 g1g2 g8h8 g2c2 d4a4 g6e6,-184
r4r1k/6pp/pBQ5/4p1q1/1P3n2/3B2nP/P5PK/2RR4 b - -,,0
6k1/1p3p2/8/p2p2p1/Pb1Pb1n1/1B2PNK1/4NP2/8 b - -,g4f6 f3g5 e4d3 e2c1 d3f1 c1a2 g8g7 a2b4 a5b4 b3c2,-60
B7/k7/7p/6p1/7P/4K1P1/8/8 b - -,g4f6 f3g5 e4d3 e2c1 d3f1 c1a2 g8g7 a2b4 a5b4 b3c2,Mate
r1b1kbnr/pp3ppp/n2p4/1QpN4/4PB2/5N2/qPB2PPP/3R1RK1 b kq -,e8d8 f3e5 g8h6 c2a4 a2a4 b5a4 a8b8 f4h6 b7b5 h6g5,745
r4r1k/6pp/pBQ5/6q1/1P2Bn2/6nP/P5PK/2RR4 b - -,,0
