6k1/8/6K1/3N4/8/8/8/1B6 b - -,a8b8 a2a4 f8e8 c1e3 d8e7 b2b3 a7a6 a5c4 e6c4 b3c4,Mate
r1b2rk1/pp2bppp/1qn1pn2/3p4/2pP1B2/2P1PN2/PPQNBPPP/1R3RK1 b - -,b6d8 e3e4 b7b5 b2b3 c8a6 h2h4 b5b4 e4e5 f6d7 f3g5,32
r4rk1/p4qp1/p1b3Rp/2Pppp1P/1Q6/2N1P3/PPP2P2/2KR4 b - -,d5d4 g6c6 a8b8 b4a3 d4c3 a3c3 f5f4 b2b3 f7h5 c6a6,323
r1bqk2r/p3bppp/1pnppn2/2p5/2B1PP2/P1NP1N2/1PP3PP/R1BQ1RK1 b kq -,h7h6 d1e1 e8h8 e1g3 d6d5 c4b5 c6d4 e4e5 d4f3 f1f3,36
4n3/pp2k3/2p5/1P5p/2p5/5K2/P7/8 b - -,c6b5 f3e3 e7e6 e3d4 h5h4 a2a3 e8f6 d4c5 c4c3 c5b4,-9605
8/8/3n4/4k1K1/2n5/2P5/8/8 b - -,d6e8 g5g4 e8d6 g4g5 d6f7 g5g6 e5e6 g6g7 f7d6 g7g6,-142
r2qkb1r/pbp2ppp/1p2p3/2n5/4N3/5NP1/PPP1QPBP/R1B2RK1 b kq -,b7a6 e2e1 a6f1 g2f1 d8d5 f1b5 c5d7 e1e2 a7a6 c2c4,377
r5k1/p4pp1/2r1pn1p/8/8/5B2/P4PPP/R2R2K1 b - -,f6d5 f3d5 e6d5 d1d5 a8b8 d5d2 g7g6 g2g3 b8c8 d2d5,-3
rnb1kb1r/1pq2ppp/4pn2/p1Pp4/1P6/2P1BN1P/P3PPP1/RN1QKB1R b KQkq -,a5b4 c3b4 b7b6 b1d2 b6c5 e3c5 f8c5 b4c5 e8h8 e2e3,-28
r5k1/4rppp/q7/pbNp4/1p1P2P1/1P2P2P/PPRQ4/1KR5 b - -,a6h6 c5d3 h6h3 d3f4 h3f3 c2c5 e7e3 c5b5 f3f4 b5a5,-2
r3r1k1/p2bqpb1/2p2np1/2Pp2np/Q2Pp3/2N1P2P/P2N1PPB/1R2RBK1 b - -,a7a5 b1b7 e7e6 e1b1 e8d8 b7b8 a8b8 b1b8 d8b8 h2b8,191
r2qkb1r/pbp2ppp/1p2p3/6N1/4n3/6P1/PPP1QPBP/R1B2RK1 b kq -,e4d6 g2b7 d6b7 e2f3 d8d7 f1d1 f8d6 f3b7 a8d8 c1e3,402
r1bq1rk1/p3bppp/1pnppn2/2p5/2B1PP2/P1NP1N1P/1PP3P1/R1BQ1RK1 b - -,d6d5 c4b5 d8c7 e4e5 f6d7 c3e2 f7f6 d3d4 a7a6 b5c6,-12
1r3rk1/1bpq2pp/p3pP1B/1p1n4/2p3QP/P7/1P3PBP/3R1RK1 b - -,b7c6 h6g7 f8f7 f1e1 f7g7 f6g7 b8e8 h4h5 d7f7 h5h6,292
8/6kp/3p1pp1/3P4/1pQ1PP1P/1P4PK/7R/r6q b - -,h1f3 c4e2 f3b3 h4h5 a1g1 e2g4 b3d1 h5g6 h7g6 g4d1,-2
r2q1bk1/1p2Pp2/p3p1pQ/3p4/P2P4/6RP/1P3PP1/R5K1 b - -,d8e7 h6d2 f8g7 a1c1 e7h4 g3g4 g7h6 d2c3 h4e7 c1c2,259
r1bqkb1r/pppn1ppp/3p1n2/3Pp1B1/8/2N2N2/PPP1PPPP/R2QKB1R b KQkq -,h7h6 g5h4 c7c6 e2e4 f8e7 f1c4 g7g5 h4g3 d7c5 f3d2,-41
r3r1k1/pR1bqp2/2p2npb/2Pp2np/Q2Pp3/2N1P2P/P2N1PPB/4RBK1 b - -,h5h4 e1b1 a7a5 b1b6 e7e6 b7d7 e6d7 a4c6 d7c6 b6c6,223
r1bq1rk1/pp4pp/2nbp3/2p2p2/3P4/2PBQN2/PP3PPP/R1B1K2R b KQ -,c5d4 c3d4 c6b4 e1h1 b4d3 e3d3 c8d7 d3b3 d8b6 b3b6,-8
r1r3k1/pb3pp1/2P1pn1p/4N3/8/8/P3BPPP/R2R2K1 b - -,,0
4r1k1/pp4p1/6qp/1PR5/4nP2/3Q4/P3N1PP/5K2 b - -,g6b6 e2c3 e4c5 d3d4 b6e6 d4d5 g8h8 d5e6 c5e6 c3d5,-605
r2qkb1r/pBp2ppp/1p1np3/6N1/8/6P1/PPP1QP1P/R1B2RK1 b kq -,h7h6 b7c6 e8e7 f1e1 d8c8 c6a8 h6g5 c1g5 e7d7 a8g2,634
r1bq1rk1/p3bppp/1pn1pn2/2pp4/4PP2/PBNP1N1P/1PP3P1/R1BQ1RK1 b - -,d5e4 d3e4 c8a6 e4e5 f6h5 g1h2 a6f1 d1f1 g7g6 g2g4,-73
r1bq1rk1/pp2bppp/2n1pn2/3p4/2pPPB2/2P2N2/PPQNBPPP/1R3RK1 b - -,b7b5 b2b3 a7a5 b3c4 b5c4 f3e5 a8a6 a2a4 c6e5 d4e5,45
r2qkb1r/pnp2ppp/1p2p3/6N1/8/5QP1/PPP2P1P/R1B2RK1 b kq -,d8e7 f3b7 a8d8 c1f4 e7d7 a1d1 f8d6 b7a7 e8h8 f4d6,457
r1bq1rk1/p3ppbp/1pnp1np1/8/3NP3/1BN1B2P/PPP2PP1/R2Q1RK1 b - -,d8c7 d4c6 c7c6 c3d5 c6d7 e3d4 c8b7 f1e1 a8c8 d1d3,63
r4rk1/pp1n2pp/2p1qp2/B3p3/4P3/1P1P4/P1P2PPP/R2Q1RK1 b - -,e6d6 d1d2 c6c5 a2a4 d7b8 a5c3 b8c6 f2f4 b7b6 f4f5,198
8/3Q2pk/2p1N2p/p2bPp2/P7/2q4P/r1P2PP1/3R2K1 b - -,c3e5 e6f8 h7g8 f8g6 e5e4 f2f3 e4c2 d7d8 g8h7 g6f8,Mate
1r4k1/1bpq2pp/p3pr1B/1p1B4/2p3QP/P7/1P3P1P/3R1RK1 b - -,d7f7 d5b7 f6h6 b7g2 f7f6 g4g5 h6h4 g5f6 g7f6 f1e1,239
r4r1k/p1p3pp/8/3Q1b2/4n3/4R3/PPP2qPK/RNB5 b - -,e4f6 e3g3 f6d5 c1g5 d5f6 b1d2 f6g4 g3g4 f5g4 a1f1,-952
r1r3k1/1p1n1ppp/p2b3q/4p3/PP2P3/1NP2N2/5QPP/2R2RK1 b - -,c8c7 c1d1 c7c3 f3g5 d7f6 d1d6 h6g5 b3c5 a8f8 f2f5,-109
r2qkb1r/p1p2ppp/1pQnp3/6N1/8/6P1/PPP2P1P/R1B2RK1 b kq -,d8d7 c6a8 e8e7 f1e1 h7h6 g5f3 g7g5 f3e5 d7e8 e5c6,531
4r1k1/pp4p1/1q5p/1PRQ4/4nP2/8/P3N1PP/5K2 b - -,g8h8 e2c3 b6c5 d5c5 e4c5 c3d5 c5d7 d5c7 e8f8 c7d5,-628
6k1/5p1p/8/p2N1P2/4K3/2B5/PP6/3r4 b - -,d1b1 d5f6 g8g7 b2b3 b1h1 f6d7 g7g8 c3a5 h7h5 e4f4,245
r4r1k/p1p3pp/8/3Q1b2/4R3/8/PPP2qPK/RNB5 b - -,f5e4 d5e4 a8e8 e4g4 e8e1 b1c3 f2g1 h2g3 e1c1 a1c1,-564
5rk1/4bppp/Qq6/2p1P3/3r1B2/3B1P2/PPP3PP/2K4R b - -,b6a6 d3a6 d4f4 a6b5 e7g5 c1b1 f8b8 a2a4 f4d4 g2g3,-320
r4rk1/pp1n2pp/4qp2/B1p1p3/P3P3/1P1P4/2P2PPP/R2Q1RK1 b - -,a8c8 f2f4 e5f4 f1f4 d7e5 a5c3 e5c6 d1h5 c6d4 f4f2,132
r4r1k/p1p3pp/8/8/4Q3/8/PPP2qPK/RNB5 b - -,a8e8 e4g4 e8e1 b1c3 f2g1 h2g3 e1c1 a1c1 g1c1 g4e4,-562
r3kbnr/ppp1pppp/2qp4/5b2/3P4/PP1PPN2/1B3PPP/RN1QK2R b KQkq -,,0
r2q1b1r/p1p1kppp/1pQnN3/8/8/6P1/PPP2P1P/R1B2RK1 b - -,f7e6 c1g5 e7f7 g5d8 a8d8 c6c7 f8e7 f1e1 h8e8 a1d1,532
r2r2k1/pb3pp1/1p2pn1p/2P1N3/PP6/8/4BPPP/R2R2K1 b - -,,0
3r1rk1/pBR2ppp/1p6/3N1b2/6n1/1P6/P4PPP/R5K1 b - -,f5d7 h2h3 g4f6 d5f6 g7f6 b7f3 a7a6 c7b7 b6b5 b7a7,106
r1b1rnk1/ppp1qpb1/3p1np1/7p/2PPp3/2N1P2P/PPQNBPPB/2R1R1K1 b - -,c8f5 b2b4 f8e6 c2b3 g7h6 c1d1 a8d8 a2a4 g6g5 a4a5,89
r1bq1rk1/p3bppp/1pn1pn2/2p5/4PP2/PBN2N1P/1PP3P1/R1BQ1RK1 b - -,c8a6 e4e5 f6h5 g1h2 a6f1 d1f1 g7g6 g2g4 h5g7 c3e4,-74
4rr1k/p1p3pp/8/8/6Q1/8/PPP2qPK/RNB5 b - -,e8e1 b1c3 f2g1 h2g3 e1c1 a1c1 g1c1 c3d5 c1c2 d5f4,-574
3rrbk1/pp1q1ppp/2pp2nN/8/4nP2/1PNQ4/PBP3PP/3R1RK1 b - -,g8h8 c3e4 f7f6 e4f6 g7f6 b2f6 f8g7 f6d8 g7h6 d8g5,499
r1bq1rk1/p3bppp/2n1pn2/1p1p4/2pPPB2/1PP2N2/P1QNBPPP/1R3RK1 b - -,c8d7 h2h3 h7h6 f1e1 a7a6 b3c4 b5c4 f3e5 c6e5 d4e5,37
r1b2rk1/p4pp1/1p2pn1p/4N3/1PP5/8/P3BPPP/R2R2K1 b - -,c8b7 a2a4 f8d8 a4a5 d8d1 e2d1 a8d8 d1b3 g8f8 a5b6,60
r1bqkbnr/pp1ppppp/8/2p1P3/8/8/PPPPP1PP/RNBQKB1R b KQkq -,e7e6 b1c3 g8e7 d2d4 e7c6 d4d5 c6e5 c1f4 e5g6 e2e3,-85
6k1/8/6K1/7P/7P/8/7P/8 b - -,,0
r1b1r1k1/ppp1qpbn/3p1np1/3N3p/2PPp3/4P2P/PPQNBPPB/2R1R1K1 b - -,e7d8 d5f6 h7f6 b2b4 a7a6 a2a4 c8d7 e1d1 g6g5 b4b5,91
rnb1kb1r/ppqppppp/5n2/1N6/2P5/8/PP2PPPP/RNBQKB1R b KQkq -,c7a5 c1d2 a5d8 b1c3 d7d6 c3d5 f6d5 c4d5 a7a6 d1a4,90
r3kbnr/ppp1pppp/2qp4/8/3P2b1/PP1PPN2/1B1N1PPP/R2QK2R b KQkq -,g8f6 a1c1 g4f3 d2f3 c6b6 b3b4 e7e6 d1c2 c7c6 e3e4,12
r1bqkbnr/pp1pp1pp/5p2/2p1P3/4P3/8/PPPP2PP/RNBQKB1R b KQkq -,d8c7 e5f6 g8f6 b1c3 e7e6 d1e2 d7d5 b2b3 f8e7 e4d5,-24
5rk1/1p4pp/p3pp2/Q2bPP2/3P4/1P4P1/PK6/8 b - -,f6e5 f5e6 d5e6 d4d5 b7b6 a5a6 e6d5 a6b6 e5e4 b3b4,324
5k1r/r2nq1b1/1pQR3p/4p1p1/4P1P1/5N2/PPP2PP1/2K4R b - -,f8g8 c1b1 e7f7 a2a4 h8h7 h1d1 g7f8 c6c8 f7e7 d6g6,133
r2qkb1r/p1p2ppp/1p1np3/6N1/5B2/5QP1/PPP2P1P/R4RK1 b kq -,d6f5 f3c6 e8e7 g5e6 f7e6 f4g5 e7f7 g5d8 a8d8 c6c7,515
8/1kQ5/1P2K1p1/5p1p/5P2/6P1/8/8 b - -,d6f5 f3c6 e8e7 g5e6 f7e6 f4g5 e7f7 g5d8 a8d8 c6c7,Mate
8/5p2/8/P7/4k3/2B3KN/1P6/5r2 b - -,e4d5 h3f2 f1g1 g3f3 g1g8 f2g4 d5c5 f3f4 g8e8 f4f5,256
8/5p2/8/P4r2/4k3/2B4N/1P4K1/8 b - -,e4d5 h3f2 d5c5 g2g3 c5c4 f2g4 c4c5 g4e3 f5h5 g3f4,257
rnbq1rk1/pp3ppp/3bpn2/3P4/3p4/5NP1/PP1NPPBP/R1BQ1RK1 b - -,d6b4 d5e6 c8e6 d2b3 d4d3 d1d3 d8d3 e2d3 e6b3 a2b3,87
r1bqr1k1/ppp2pbn/3p1np1/3N3p/1PPPp3/4P2P/P1QNBPPB/2R1R1K1 b - -,f6d5 c4d5 h7f6 c2c7 d8c7 c1c7 f6d5 c7c1 d5b4 e2b5,37
rnb1kb1r/pp1ppppp/5n2/8/2q5/2N5/PP2PPPP/RNBQKB1R b KQkq -,c4c7 e2e4 e7e6 g2g3 b8c6 f1g2 f8c5 e1h1 d7d6 c1g5,-80
6k1/8/6KP/8/7P/7P/8/8 b - -,,0
r4rk1/pb1N1pp1/1p2pn1p/8/1PP5/8/P3BPPP/R2R2K1 b - -,f6d7 d1d7 b7c6 d7d3 f8d8 a1d1 d8d3 d1d3 a8c8 f2f4,4
r2qRbk1/ppp3pp/2p2p2/5n2/2bP1B2/1N3N2/PP3PPP/R2Q2K1 b - -,f5d6 e8d8 a8d8 d1c2 c4d5 b3c5 g7g6 c2a4 b7b6 c5a6,622
3r1rk1/pBR1Nppp/1p2b3/8/6n1/1P6/P4PPP/R5K1 b - -,g8h8 h2h3 g4f6 b7f3 a7a5 e7c6 d8d6 c7b7 f6d5 c6e5,28
rn3rk1/p2nppbp/1q1p2p1/1ppP4/4PP2/2P2N2/PP1BN1PP/R2Q1RK1 b - -,b8a6 e2g3 c5c4 g1h1 a6c5 d2e3 b6b7 e3d4 a7a5 d4g7,19
7k/8/6KP/7P/8/7P/8/8 b - -,,0
r4rk1/p5pp/1pn1qp2/2p4Q/P3PR2/1PBP4/2P3PP/R5K1 b - -,a8c8 h5f5 e6e8 a1e1 f8f7 f4h4 h7h6 f5g6 g8h8 e1f1,150
6k1/8/6KP/7P/7P/8/8/8 b - -,,0
r2q1rk1/p1p2ppp/1bppbB2/4p3/1P2P3/P1NP1N1P/2P2PP1/R2Q1RK1 b - -,d8c8 f6g5 f7f5 e4f5 e6f5 g1h2 a7a5 b4a5 a8a5 a3a4,421
r1bq1rk1/pp4pp/2nbp3/5p2/3P4/3BQN2/PP3PPP/R1B1K2R b KQ -,c6b4 e1h1 b4d3 e3d3 c8d7 f1e1 d7c6 c1g5 d8e8 d3e3,-16
4r1k1/1p4pp/p3pP2/Q2b1P2/3P4/1P4P1/PK6/8 b - -,g7f6 f5e6 d5e6 d4d5 b7b6 a5b6 e6d5 b6f6 e8e2 b2a3,460
r2qr1k1/ppp2pbn/3p1np1/1P1N1b1p/2PPp3/4P2P/P1QNBPPB/2R1R1K1 b - -,f6d5 c4d5 a8c8 c2a4 c8a8 a4b3 h7f6 h2f4 f6h7 c1c2,45
r1bq4/1pp3k1/4N3/p2P3p/1n1b2pP/1Q4P1/P3B1PK/2R2N2 b - -,g7h6 e6d8 c8d7 b3c4 d4f6 d5d6 c7c6 c4f7 f6b2 c1c5,830
4r1k1/1p5p/p3Pp2/Q2b4/3P4/1P4P1/PK6/8 b - -,d5e6 d4d5 e6f5 d5d6 f5c8 a5c7 e8f8 b2a3 f6f5 c7e7,460
r1bqk1nr/ppppbppp/2n5/4p3/3PP3/2P1BN2/PP3PPP/RN1QKB1R b KQkq -,d7d6 h2h3 f7f5 e4f5 c8f5 f1b5 e5e4 d4d5 f5d7 d5c6,89
7k/8/7P/6KP/7P/8/8/8 b - -,,0
rnb1kb1r/pp1ppppp/4qn2/8/8/2N5/PP1NPPPP/R1BQKB1R b KQkq -,d7d5 e2e4 d5e4 f1c4 e6e5 e1h1 b8c6 f1e1 c8f5 d1a4,-59
rnbqk2r/ppp1ppb1/3p1np1/7p/1PP4P/4PN2/PB1P1PP1/RN1QKB1R b KQkq -,e8h8 b1c3 c8f5 f1e2 b8c6 b4b5 c6e5 f3e5 d6e5 d2d3,-21
r2qr1k1/ppp2pb1/3p1np1/1P1N1bnp/2PPp3/4P2P/P1QN1PPB/2R1RBK1 b - -,f6d5 c4d5 e8e7 a2a4 g5h7 d2b1 h7f6 b1c3 h5h4 a4a5,67
r1r3k1/1p1n1ppp/p6q/4p3/PP2P3/1N3N2/5QPP/2R2RK1 b - -,h6e6 b3c5 d7c5 b4c5 c8c7 f1d1 a6a5 f2e3 a8c8 h2h3,366
r5k1/2pb3p/p5p1/2p3q1/4r3/PPP1n1N1/4R1PP/R1Q3K1 b - -,e4e6 g3f1 a8e8 h2h4 g5e7 e2e3 e6e3 c1e3 e7e3 f1e3,-440
3r2k1/pb3p2/1p2pp1p/8/1PP5/8/P3BPPP/3R2K1 b - -,d8d1 e2d1 g8f8 f2f4 f6f5 d1f3 b7a6 f3e2 a6b7 a2a3,29
r2q1rk1/1b2bppp/4pn2/p2nN1B1/3P4/2NB4/1P2QPPP/R2R2K1 b - -,a8c8 d3a6 b7a6 e2a6 h7h6 g5f6 e7f6 a6a5 d8a5 a1a5,-6
r2q1rk1/pb2bppp/2n1pn2/1p1p4/2PPPB2/2P2N2/P1QNBPPP/1R3RK1 b - -,d5e4 f3g5 b5b4 d2e4 f6e4 g5e4 f7f5 e4g3 d8c8 e2f3,167
3r1r1k/pBR1Nppp/1p2b3/8/6n1/1P5P/P4PP1/R5K1 b - -,d8d2 h3g4 e6g4 e7d5 g4e6 d5e3 g7g5 b7a6 g5g4 e3f1,401
6k1/8/5K1P/7P/7P/8/8/8 b - -,,0
6k1/pb3p2/1p2pp1p/8/1PP5/8/P4PPP/3B2K1 b - -,f6f5 g2g3 e6e5 g1f1 g8f8 f1e2 f8e7 e2e3 b7a6 d1e2,32
5rk1/1p4pp/p3P3/Q2bp3/3P4/1P4P1/PK6/8 b - -,d5e6 d4d5 b7b6 a5a6 e6d5 a6b6 f8e8 b3b4 e5e4 b6e3,333
r2q2k1/pp2n1pp/1bp2rb1/3p2B1/3P4/2QB1N1P/PP3PP1/R4RK1 b - -,d8d6 g5f6 d6f6 a1e1 a8f8 d3g6 e7g6 f3e5 g6e5 e1e5,234
r2qr1k1/ppp2pb1/3p2p1/1P1P1bnp/3Pp3/4P2P/P1QN1PPB/2R1RBK1 b - -,e8e7 a2a4 g5h7 d2b1 g6g5 a4a5 f5g6 a5a6 b7b6 b1c3,55
rn1qk2r/ppp1ppb1/3p1np1/7p/1PP3bP/1Q2PN2/PB1P1PP1/RN2KB1R b KQkq -,a7a5 a2a3 g4f3 g2f3 e7e5 d2d4 e5d4 b2d4 e8h8 d4b2,-27
r5k1/1p1n1ppp/p6q/4p3/PP2P3/5N2/5QPP/2N2RK1 b - -,a8f8 c1d3 h6d6 d3c5 d7f6 a4a5 b7b6 a5b6 d6b6 c5d3,346
7k/7P/5K2/7P/7P/8/8/8 b - -,,0
r1bqk2r/ppppbppp/2n2n2/4p3/3PP3/2P1BN2/PP1N1PPP/R2QKB1R b KQkq -,f6g4 f1c4 e8h8 d1e2 d7d6 h2h3 g4e3 f2e3 e7h4 f3h4,21
r1bq1rk1/pp3pbp/2n1p1p1/2p5/4P3/1PNPBN2/1PP3PP/R2Q1RK1 b - -,c6d4 e4e5 b7b6 e3d4 c5d4 c3e4 c8b7 d1e2 a8c8 f1f2,38
r5k1/2pbr2p/p5p1/2p3q1/8/PPP1n1N1/3QR1PP/R5K1 b - -,a8e8 g3f1 d7c6 a3a4 g5d5 a1e1 e3f5 e2e7 e8e7 e1e7,-457
1r4k1/2pq2pp/p3p3/1p1b2QP/2p5/P7/1P3P1P/3R1RK1 b - -,h7h6 g5g3 b8f8 f1e1 d7f7 d1d4 f7h5 d4g4 h5f7 e1e5,-198
8/8/p2p1kp1/1ppP2Pp/4KP1P/PP6/8/8 b - -,,0
r2q1rk1/pb2bppp/2n1pn2/1R6/2pPPB2/2P2N2/P1QNBPPP/5RK1 b - -,b7a6 b5b1 c6a5 f3e5 f6d7 c2a4 d7e5 f4e5 a8c8 f1e1,269
6k1/pb3p2/1p2p2p/5p2/1PP5/6P1/P4P1P/3B2K1 b - -,g8f8 g1f1 f8e7 f1e2 e6e5 e2e3 b7a6 d1e2 f7f6 e3d3,32
r3kbnr/ppp1pppp/3q4/3p4/3P2b1/PP1PPN2/1B1N1PPP/2RQ1RK1 b kq -,c7c6 b3b4 e7e6 e3e4 f8e7 h2h3 g4f3 d2f3 d6d8 b2c3,39
4rr1k/p1p3pp/8/8/6Q1/8/PPqN2PK/R1B5 b - -,f8f6 d2f3 h7h6 c1f4 c2a4 g2g3 e8e2 h2h3 a4e4 a1f1,-102
r1bq1rk1/p4pbp/1pn1p1p1/2p5/4P3/1PNPBN2/1PPQ2PP/R4RK1 b - -,f7f6 e3h6 e6e5 h6g7 g8g7 f1f2 c8e6 a1f1 f8f7 c3d1,-2
r2qkb1r/pbp2ppp/1p2pn2/6N1/4n3/6P1/PPPNQPBP/R1B2RK1 b kq -,e4g3 h2g3 b7g2 g1g2 h7h6 g5e4 d8d5 a2a4 e8a8 a4a5,290
8/8/1p5p/1kp3p1/2q1r3/5QP1/5BPK/8 b - -,e4e2 f2c5 b6c5 f3b7 b5a4 b7b6 h6h5 b6d6 a4b3 d6d1,-890
r2q1rk1/p1p1npbp/3pb1p1/2p5/4P3/2N1B3/PPPQ1PPP/R3RBK1 b - -,a7a5 e3g5 f7f6 g5f4 e7c6 b2b3 c6d4 a1d1 e6g4 c3e2,105
r4rk1/p1p2ppp/1bppbq2/3Np3/1P2P3/P2P1N1P/2P2PP1/R2Q1RK1 b - -,c6d5 d1e2 f6g6 g1h2 g6h6 h2g1 d5d4 e2d2 h6d2 f3d2,-535
r4k1r/ppp2p1p/2n1bN2/8/3p2P1/8/PPP2P1N/3RR1K1 b - -,a8d8 f2f4 h7h5 g4g5 e6f5 d1d2 h5h4 h2f3 f8g7 g1h2,-53
8/5k2/p2p2p1/1ppP2Pp/5P1P/PP1K4/8/8 b - -,,0
8/pb3pk1/1p2p2p/5p2/1PP5/6P1/P4P1P/3B1K2 b - -,g7f6 f1e2 f6e5 e2e3 e5d6 a2a3 f7f6 d1f3 b7c8 e3d3,29
r2q1rk1/p3bppp/b1n1pn2/8/2pPPB2/2P2N2/P1QNBPPP/1R3RK1 b - -,c6a5 f3e5 f6d7 c2a4 d7e5 f4e5 a8c8 f1e1 h7h6 h2h3,283
5r2/p7/2b1B2k/1p2pN2/5bR1/2P4P/PP6/5K2 b - -,f8f5 e6f5 c6e8 b2b3 e8f7 f5d3 a7a5 d3b5 f7e6 g4h4,437
r5k1/p4rpp/1pn2p2/2p5/P3PR2/1PBP4/2P3PP/5RK1 b - -,c6e7 g1f2 a8e8 f4f3 e7c6 f2e2 f7d7 f3f4 e8e6 e2d2,204
2rqr1k1/ppp2pb1/3p2p1/1P1P1bnp/Q2Pp3/4P2P/P2N1PPB/2R1RBK1 b - -,c8a8 c1c4 g5h7 e1c1 e8e7 a4c2 a8c8 c2c3 b7b6 c4c6,51
r2qkb1r/pnp2ppp/1p2Nn2/8/8/6P1/PPPNQP1P/R1B2RK1 b kq -,d8c8 e6c7 e8d8 c7a8 f8d6 d2c4 h8e8 c4d6 b7d6 e2d3,551
8/4k3/p2p2p1/1ppP2Pp/5P1P/PPK5/8/8 b - -,,0
r1bq1rk1/pp2bppp/3p1nn1/2pPp3/2N1P3/2N3P1/PPP1BP1P/R1BQ1RK1 b - -,c8h3 a2a4 h3f1 e2f1 d8d7 h2h4 e7d8 d1f3 g6e7 f3h1,71
8/pb3p2/1p2p2p/4kp2/1PP5/4K1P1/P4P1P/3B4 b - -,e5d6 d1h5 f7f6 e3d4 e6e5 d4e3 b7c8 h5f7 c8b7 a2a3,22
2r3k1/1p1n1ppp/p6q/4p3/PP2P3/3N1N2/5QPP/5RK1 b - -,c8c7 f3e5 d7e5 d3e5 h6e6 f2d4 e6e8 e5f3 c7e7 e4e5,425
r2qkb1r/pnp3pp/1p2Qn2/8/8/6P1/PPPN1P1P/R1B2RK1 b kq -,d8e7 e6c6 e7d7 c6b7 a8d8 d2f3 f8d6 f1e1 e8f7 c1g5,220
2r3r1/5k2/3R3p/p2p4/P2Bp2N/2P3P1/5P1P/3n2K1 b - -,d1c3 g1f1 c3a4 f1g2 c8c4 h4f5 g8g6 d6d5 g6a6 d5a5,-28
3r1rk1/pp3ppp/2p2q2/8/2b5/2NBQPP1/PP5P/3RR1K1 b - -,c4b5 d3b5 d8d1 e1d1 c6b5 d1d2 b5b4 c3d5 f6e6 d5e7,456
5rk1/pQ2ppbp/6p1/5b2/8/1P2BP2/P1r3PP/1K1R1B1R b - -,,0
r1bq1rk1/p4pbp/1pn3pB/2p1p3/4P3/1PNP1N2/1PPQ2PP/R4RK1 b - -,a7a5 h6g7 g8g7 d2f2 c8e6 f2g3 f7f6 f1f2 c6d4 a1f1,8
5r1k/p1p3pp/8/8/6Q1/2N5/PPP2qPK/R1B1r3 b - -,f2g1 h2g3 e1c1 a1c1 g1c1 g4e4 c1b2 c3d5 b2a3 g3g4,-566
r1b1kb1r/p4pP1/4p2p/3pq1B1/1p5P/5Q2/PPP1NPP1/R3K2R b KQkq -,f8g7 g5e3 e5b2 e1h1 b2f6 e2f4 e8h8 a1d1 g8h7 f1e1,-89
r4B2/p4pkp/2p1bnp1/P7/2P1p3/6P1/P3PPBP/N2R2K1 b - -,g7h8 f8e7 f6e8 d1c1 f7f5 a1b3 h8g8 f2f3 e8c7 e7d6,584
rnbqk2r/pppp2pp/5p1n/4p3/2BPP3/2N2N2/PP3PPP/R1BQK2R b KQkq -,e5d4 f3d4 h6f7 e1h1 b8c6 d4f5 d7d5 c4d5 c8f5 e4f5,564
r2qk2r/pnp1b1pp/1pQ2n2/8/8/6P1/PPPN1P1P/R1B2RK1 b kq -,f6d7 c6b7 e8h8 b7d5 f8f7 d2e4 d7c5 d5c6 d8e8 c6e8,135
2rk4/8/1K6/Q7/8/8/8/8 b - -,f6d7 c6b7 e8h8 b7d5 f8f7 d2e4 d7c5 d5c6 d8e8 c6e8,Mate
8/5k2/p2p2p1/1ppP2Pp/P4P1P/1PK5/8/8 b - -,,0
5r1k/p1p3pp/8/8/6Q1/2N3K1/PPP3P1/R1B1r1q1 b - -,g1c5 c3e2 h7h5 g4d4 c5f5 d4f4 f5g6 f4g5 g6g5 c1g5,-606
r2q1rk1/p3bppp/b1n1p3/7n/2pPP3/2P2NB1/P1QNBPPP/1R3RK1 b - -,h5g3 h2g3 c6a5 f3e5 d8c7 e5g4 a8b8 e4e5 a6b5 g4e3,220
2kr1r2/pp2b1p1/2p1p2p/7P/2PPK3/5N2/PP3RP1/5R2 b - -,f8e8 b2b3 c6c5 f2d2 c5d4 f3d4 d8d6 f1d1 e7g5 d2d3,29
r1b1k2r/p4pb1/4p2p/3pq3/1p5P/4BQ2/PPP1NPP1/R3K2R b KQkq -,e5b2 e1h1 b2f6 e2f4 e8h8 a2a3 c8a6 f1e1 b4b3 c2b3,-86
2r3r1/5k2/3R3p/p2p4/P3p2N/2B3P1/5P1P/6K1 b - -,g8e8 c3d4 c8c4 h4f5 h6h5 d6f6 f7g8 f6h6 c4a4 h6h5,321
1r3rk1/2pqbppp/3p1n2/1P1Pp3/8/1B1QBN1P/1P3PP1/R4RK1 b - -,e5e4 d3e2 e4f3 e2f3 d7b5 a1a3 f6d7 f1b1 d7e5 f3d1,18
2rqr1k1/Q1p2pb1/1p1p2p1/1P1P1bnp/3Pp3/4P2P/P2N1PPB/2R1RBK1 b - -,g5h7 a7b7 h7f6 a2a4 e8e7 b7c6 c8a8 c1a1 a8a7 a1a3,93
8/pb6/1p1kpp1p/5p2/1PP5/P3K1P1/4BP1P/8 b - -,e6e5 e2h5 b7c8 e3d2 c8b7 d2c3 b7c6 h5e2 c6e8 e2d3,29
